free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
526000000.0,-406000000.0,-3549000000.0,3928000000.0,0.0,-524000000.0,39000000.0,12000000.0,192000000.0,130000000.0,62000000.0,-444000000.0,-444000000.0,,24000000.0,-424000000.0,-424000000.0,-406000000.0,-406000000.0,0.0,379000000.0,,,,-671000000.0,-2999000000.0,2328000000.0,-544000000.0,-544000000.0,,,0.0,0.0,-2000000.0,-2000000.0,-524000000.0,1050000000.0,1050000000.0,47000000.0,-700000000.0,6000000.0,0.0,-1351000000.0,-1351000000.0,453000000.0,-985000000.0,-988000000.0,3580000000.0,2022-12-31
392000000.0,-54000000.0,-2050000000.0,1000000000.0,,-497000000.0,41000000.0,0.0,197000000.0,192000000.0,5000000.0,-1279000000.0,-1279000000.0,,0.0,-175000000.0,-175000000.0,-54000000.0,-54000000.0,,-1050000000.0,-1050000000.0,-2050000000.0,1000000000.0,0.0,0.0,0.0,395000000.0,395000000.0,-39000000.0,-39000000.0,0.0,0.0,931000000.0,931000000.0,-497000000.0,889000000.0,889000000.0,263000000.0,-273000000.0,7000000.0,,378000000.0,378000000.0,390000000.0,-1265000000.0,-930000000.0,1389000000.0,2023-03-31
-15000000.0,-127000000.0,-125000000.0,125000000.0,,-530000000.0,27000000.0,,975000000.0,197000000.0,778000000.0,-190000000.0,-190000000.0,,0.0,-160000000.0,-160000000.0,-127000000.0,-127000000.0,,0.0,0.0,-125000000.0,125000000.0,0.0,0.0,0.0,453000000.0,453000000.0,-49000000.0,-49000000.0,0.0,0.0,1032000000.0,1032000000.0,-530000000.0,515000000.0,515000000.0,96000000.0,253000000.0,9000000.0,,21000000.0,21000000.0,376000000.0,-631000000.0,-159000000.0,391000000.0,2023-06-30
83000000.0,-132000000.0,0.0,0.0,,-423000000.0,22000000.0,,786000000.0,975000000.0,-189000000.0,-215000000.0,-215000000.0,-6000000.0,0.0,-77000000.0,-77000000.0,-132000000.0,-132000000.0,,0.0,1050000000.0,2175000000.0,-1125000000.0,-1050000000.0,-2175000000.0,1125000000.0,-480000000.0,-480000000.0,-61000000.0,-61000000.0,0.0,0.0,4000000.0,4000000.0,-423000000.0,506000000.0,506000000.0,9000000.0,222000000.0,9000000.0,,-80000000.0,-80000000.0,382000000.0,-106000000.0,-106000000.0,70000000.0,2023-09-30
91000000.0,-42000000.0,0.0,0.0,,-379000000.0,27000000.0,,1153000000.0,786000000.0,367000000.0,-208000000.0,-208000000.0,,0.0,-75000000.0,-75000000.0,-42000000.0,-42000000.0,,0.0,,,,0.0,0.0,0.0,105000000.0,105000000.0,-82000000.0,-82000000.0,0.0,0.0,566000000.0,566000000.0,-379000000.0,470000000.0,470000000.0,-93000000.0,170000000.0,8000000.0,,109000000.0,109000000.0,379000000.0,-672000000.0,-533000000.0,569000000.0,2023-12-31
