free_cash_flow,repurchase_of_capital_stock,capital_expenditure,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
193333000.0,-34000000.0,-14667000.0,2206000.0,1258229000.0,1111227000.0,8515000.0,138487000.0,-54846000.0,-54846000.0,-4718000.0,515000.0,-16643000.0,-16643000.0,-34000000.0,-34000000.0,-14667000.0,-14667000.0,,,0.0,0.0,-5255000.0,-5255000.0,-9412000.0,208000000.0,208000000.0,55773000.0,27693000.0,,2313000.0,11580000.0,11580000.0,11580000.0,1477000.0,12710000.0,12710000.0,,17212000.0,-9868000.0,-9868000.0,44881000.0,44881000.0,99002000.0,2022-12-31
54126000.0,-20811000.0,-16714000.0,,1233675000.0,1258229000.0,1776000.0,-26330000.0,-80456000.0,-80456000.0,-45304000.0,4392000.0,-18733000.0,-18733000.0,-20811000.0,-20811000.0,-16714000.0,-16714000.0,,,,,-6879000.0,-6879000.0,-9835000.0,70840000.0,70840000.0,-112249000.0,-79000000.0,0.0,-2894000.0,7196000.0,7196000.0,7196000.0,-10240000.0,-27311000.0,-27311000.0,-341000.0,11610000.0,24223000.0,24223000.0,45404000.0,45404000.0,102193000.0,2023-03-31
198142000.0,-9245000.0,-14957000.0,,1397401000.0,1233675000.0,813000.0,162913000.0,-32840000.0,-32840000.0,-7737000.0,3190000.0,-19048000.0,-19048000.0,-9245000.0,-9245000.0,-17346000.0,-17346000.0,,,,,-4287000.0,-4287000.0,-10670000.0,213099000.0,213099000.0,24063000.0,11666000.0,,4228000.0,-11193000.0,-11193000.0,-11193000.0,10290000.0,9072000.0,9072000.0,456000.0,15713000.0,25041000.0,25041000.0,45887000.0,45887000.0,101939000.0,2023-06-30
199488000.0,-2818000.0,-17901000.0,,1494410000.0,1397401000.0,-3077000.0,100086000.0,-30854000.0,-30854000.0,-9399000.0,412000.0,-19049000.0,-19049000.0,-2818000.0,-2818000.0,-86449000.0,-86449000.0,1100000.0,1100000.0,,,-6301000.0,-6301000.0,-11600000.0,217389000.0,217389000.0,19139000.0,34327000.0,,-4224000.0,-4321000.0,-4321000.0,-4321000.0,-2552000.0,-4091000.0,-4091000.0,1907000.0,17347000.0,20807000.0,20807000.0,46559000.0,46559000.0,111630000.0,2023-09-30
232569000.0,-2331000.0,-12192000.0,4017000.0,1707468000.0,1494410000.0,4577000.0,208481000.0,-24024000.0,-24024000.0,-9858000.0,7244000.0,-19079000.0,-19079000.0,-2331000.0,-2331000.0,-12256000.0,-12256000.0,0.0,0.0,-64000.0,-64000.0,-1062000.0,-1062000.0,-11130000.0,244761000.0,244761000.0,32620000.0,10580000.0,,-1029000.0,10505000.0,10505000.0,10505000.0,-10297000.0,1249000.0,1249000.0,11100000.0,20458000.0,29342000.0,29342000.0,47500000.0,47500000.0,103741000.0,2023-12-31
20647000.0,0.0,-17267000.0,,1545881000.0,1707468000.0,-1740000.0,-159847000.0,-90770000.0,-90770000.0,-72291000.0,2807000.0,-21286000.0,-21286000.0,0.0,0.0,-106991000.0,-106991000.0,-500000.0,-500000.0,-89224000.0,-89224000.0,-6589000.0,-6589000.0,-10678000.0,37914000.0,37914000.0,-179325000.0,-87440000.0,-21612000.0,1477000.0,30718000.0,30718000.0,30718000.0,-77811000.0,-24657000.0,-24657000.0,,16402000.0,8118000.0,8118000.0,49337000.0,49337000.0,143382000.0,2024-03-31
