preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,preferred_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,payables_and_accrued_expenses,payables,other_payable,dueto_related_parties_current,dividends_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_accounts_receivable,financial_assets,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,current_assets,hedging_assets_current,prepaid_assets,inventory,finished_goods,raw_materials,receivables,other_receivables,duefrom_related_parties_current,taxes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,treasury_shares_number,other_current_assets
93000000.0,550305350.0,550305350.0,10506000000.0,11275000000.0,7390000000.0,24121000000.0,-684000000.0,9598000000.0,675000000.0,13521000000.0,2208000000.0,25729000000.0,15789000000.0,60000000.0,15729000000.0,341000000.0,341000000.0,-2613000000.0,18001000000.0,15793000000.0,2208000000.0,15686000000.0,13640000000.0,140000000.0,2645000000.0,138000000.0,2507000000.0,10596000000.0,596000000.0,10000000000.0,259000000.0,2046000000.0,57000000.0,56000000.0,56000000.0,679000000.0,79000000.0,600000000.0,600000000.0,1254000000.0,1254000000.0,533000000.0,150000000.0,0.0,,,571000000.0,31475000000.0,30113000000.0,54000000.0,261000000.0,261000000.0,219000000.0,42000000.0,7370000000.0,7370000000.0,6131000000.0,1574000000.0,4557000000.0,16036000000.0,-3788000000.0,19824000000.0,367000000.0,11827000000.0,6949000000.0,127000000.0,554000000.0,1362000000.0,87000000.0,50000000.0,269000000.0,184000000.0,85000000.0,862000000.0,51000000.0,42000000.0,73000000.0,696000000.0,94000000.0,94000000.0,2022-12-31,,
,550364102.0,550364102.0,10608000000.0,11366000000.0,7375000000.0,24191000000.0,-1214000000.0,9581000000.0,665000000.0,13490000000.0,2206000000.0,25147000000.0,15756000000.0,60000000.0,15696000000.0,326000000.0,326000000.0,-2631000000.0,18001000000.0,15795000000.0,2206000000.0,15282000000.0,13035000000.0,101000000.0,2634000000.0,134000000.0,2500000000.0,10039000000.0,588000000.0,9451000000.0,261000000.0,2247000000.0,52000000.0,57000000.0,57000000.0,1327000000.0,77000000.0,1250000000.0,1250000000.0,811000000.0,811000000.0,,,,,,811000000.0,31038000000.0,30005000000.0,54000000.0,248000000.0,248000000.0,201000000.0,38000000.0,7301000000.0,7301000000.0,6115000000.0,,,16048000000.0,-3895000000.0,19943000000.0,398000000.0,12108000000.0,6956000000.0,,481000000.0,1033000000.0,56000000.0,,160000000.0,,,724000000.0,,,,724000000.0,93000000.0,93000000.0,2023-03-31,,
,549000000.0,549000000.0,10544000000.0,11251000000.0,7244000000.0,23932000000.0,-630000000.0,9447000000.0,650000000.0,13331000000.0,2203000000.0,25485000000.0,15594000000.0,60000000.0,15534000000.0,250000000.0,250000000.0,-2682000000.0,17966000000.0,15763000000.0,2203000000.0,15220000000.0,13574000000.0,110000000.0,2635000000.0,133000000.0,2502000000.0,10526000000.0,575000000.0,9951000000.0,303000000.0,1646000000.0,32000000.0,82000000.0,82000000.0,725000000.0,75000000.0,650000000.0,650000000.0,807000000.0,807000000.0,,,,,,807000000.0,30814000000.0,29798000000.0,50000000.0,225000000.0,225000000.0,197000000.0,36000000.0,7162000000.0,7162000000.0,6087000000.0,,,16041000000.0,-4004000000.0,20045000000.0,479000000.0,12098000000.0,6989000000.0,,479000000.0,1016000000.0,90000000.0,,154000000.0,,,715000000.0,,,,715000000.0,57000000.0,57000000.0,2023-06-30,,
,549233000.0,549233000.0,10488000000.0,11210000000.0,7274000000.0,23945000000.0,-622000000.0,9475000000.0,636000000.0,13371000000.0,2201000000.0,25496000000.0,15632000000.0,60000000.0,15572000000.0,340000000.0,340000000.0,-2733000000.0,17965000000.0,15764000000.0,2201000000.0,15335000000.0,13421000000.0,52000000.0,2626000000.0,134000000.0,2492000000.0,10486000000.0,562000000.0,9924000000.0,257000000.0,1914000000.0,58000000.0,58000000.0,58000000.0,724000000.0,74000000.0,650000000.0,650000000.0,1074000000.0,1074000000.0,,,,10000000.0,10000000.0,1064000000.0,30967000000.0,29675000000.0,85000000.0,219000000.0,219000000.0,234000000.0,30000000.0,6996000000.0,6996000000.0,6097000000.0,,,16014000000.0,-4092000000.0,20106000000.0,567000000.0,12084000000.0,6974000000.0,,481000000.0,1292000000.0,34000000.0,,329000000.0,,,843000000.0,,,,843000000.0,86000000.0,86000000.0,2023-09-30,,
1028000.0,549396694.0,549396694.0,10362000000.0,11143000000.0,7549000000.0,24113000000.0,-588000000.0,9748000000.0,644000000.0,13614000000.0,2199000000.0,25662000000.0,15813000000.0,0.0,15813000000.0,221000000.0,221000000.0,-2372000000.0,17964000000.0,15765000000.0,2199000000.0,16805000000.0,13584000000.0,83000000.0,2749000000.0,126000000.0,2623000000.0,10416000000.0,567000000.0,9849000000.0,336000000.0,3221000000.0,1307000000.0,33000000.0,33000000.0,727000000.0,77000000.0,650000000.0,650000000.0,1154000000.0,1154000000.0,580000000.0,1000000.0,,18000000.0,18000000.0,555000000.0,32618000000.0,29985000000.0,72000000.0,285000000.0,285000000.0,230000000.0,25000000.0,6987000000.0,6987000000.0,6065000000.0,1514000000.0,4551000000.0,16321000000.0,-3958000000.0,20279000000.0,588000000.0,11944000000.0,7048000000.0,113000000.0,586000000.0,2633000000.0,55000000.0,54000000.0,333000000.0,249000000.0,84000000.0,798000000.0,64000000.0,36000000.0,0.0,698000000.0,137000000.0,137000000.0,2023-12-31,0.0,1256000000.0
