free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,taxes_refund_paid,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,pension_and_employee_benefit_expense,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
1854000000.0,-344000000.0,-976000000.0,22000000.0,-2651000000.0,5100000000.0,6518000000.0,-268000000.0,-1150000000.0,-2916000000.0,-2916000000.0,-57000000.0,25000000.0,-1586000000.0,-1586000000.0,-344000000.0,-344000000.0,-954000000.0,17000000.0,-5000000.0,22000000.0,-971000000.0,-971000000.0,0.0,-2739000000.0,-2739000000.0,4000000.0,-80000000.0,165000000.0,-245000000.0,-35000000.0,34000000.0,-69000000.0,23000000.0,23000000.0,-2651000000.0,4505000000.0,4505000000.0,0.0,1187000000.0,755000000.0,755000000.0,1416000000.0,-661000000.0,-661000000.0,242000000.0,-305000000.0,495000000.0,-1176000000.0,110000000.0,3136000000.0,-551000000.0,-551000000.0,1080000000.0,1080000000.0,1080000000.0,184000000.0,184000000.0,0.0,535000000.0,2022-12-31
-973000000.0,-160000000.0,-1252000000.0,3870000000.0,-581000000.0,4837000000.0,5100000000.0,-116000000.0,-147000000.0,777000000.0,777000000.0,-119000000.0,46000000.0,-1608000000.0,-1608000000.0,-160000000.0,-160000000.0,2618000000.0,883000000.0,-1000000.0,884000000.0,1735000000.0,-1251000000.0,2986000000.0,-532000000.0,-532000000.0,,-39000000.0,119000000.0,-158000000.0,69000000.0,85000000.0,-16000000.0,19000000.0,19000000.0,-581000000.0,-392000000.0,-392000000.0,,-3147000000.0,-1969000000.0,-1969000000.0,-2259000000.0,290000000.0,290000000.0,-288000000.0,-542000000.0,-348000000.0,-83000000.0,93000000.0,-13000000.0,78000000.0,78000000.0,706000000.0,706000000.0,706000000.0,30000000.0,30000000.0,0.0,1944000000.0,2023-03-31
1479000000.0,-293000000.0,-1026000000.0,2799000000.0,-932000000.0,6242000000.0,4837000000.0,-28000000.0,1433000000.0,-87000000.0,-87000000.0,-16000000.0,40000000.0,-1591000000.0,-1591000000.0,-293000000.0,-293000000.0,1773000000.0,2774000000.0,-25000000.0,2799000000.0,-1001000000.0,-1001000000.0,0.0,-891000000.0,-891000000.0,,-17000000.0,260000000.0,-277000000.0,-77000000.0,-10000000.0,-67000000.0,103000000.0,103000000.0,-932000000.0,2411000000.0,2411000000.0,,-1165000000.0,109000000.0,109000000.0,299000000.0,-190000000.0,-190000000.0,17000000.0,-309000000.0,-982000000.0,-116000000.0,86000000.0,110000000.0,192000000.0,192000000.0,810000000.0,810000000.0,810000000.0,32000000.0,32000000.0,0.0,2771000000.0,2023-06-30
4587000000.0,-298000000.0,-1012000000.0,2400000000.0,-1024000000.0,10131000000.0,6242000000.0,-110000000.0,3999000000.0,-656000000.0,-656000000.0,-18000000.0,14000000.0,-1742000000.0,-1742000000.0,-298000000.0,-298000000.0,1388000000.0,1389000000.0,-1011000000.0,2400000000.0,-1000000.0,-1000000.0,0.0,-956000000.0,-956000000.0,17000000.0,91000000.0,211000000.0,-120000000.0,-49000000.0,0.0,-49000000.0,9000000.0,9000000.0,-1024000000.0,5611000000.0,5611000000.0,0.0,1551000000.0,1513000000.0,1513000000.0,1101000000.0,412000000.0,412000000.0,29000000.0,378000000.0,-369000000.0,-95000000.0,88000000.0,6000000.0,73000000.0,73000000.0,841000000.0,841000000.0,841000000.0,31000000.0,31000000.0,0.0,3116000000.0,2023-09-30
2831000000.0,-249000000.0,-2850000000.0,1841000000.0,-2981000000.0,9761000000.0,10131000000.0,-23000000.0,-347000000.0,-3043000000.0,-3043000000.0,-60000000.0,16000000.0,-1741000000.0,-1741000000.0,-249000000.0,-249000000.0,-1009000000.0,-2753000000.0,-2098000000.0,-655000000.0,1744000000.0,-752000000.0,2496000000.0,-3116000000.0,-3116000000.0,-1000000.0,-19000000.0,-19000000.0,0.0,-182000000.0,0.0,-182000000.0,67000000.0,67000000.0,-2981000000.0,5812000000.0,5812000000.0,0.0,2424000000.0,1077000000.0,1077000000.0,1279000000.0,-202000000.0,-202000000.0,229000000.0,212000000.0,906000000.0,220000000.0,113000000.0,1127000000.0,-614000000.0,-614000000.0,1161000000.0,1161000000.0,1161000000.0,57000000.0,57000000.0,0.0,1324000000.0,2023-12-31
-1655000000.0,-146000000.0,-2883000000.0,4848000000.0,-614000000.0,8130000000.0,9761000000.0,-38000000.0,-1593000000.0,10000000.0,10000000.0,-108000000.0,66000000.0,-1767000000.0,-1767000000.0,-146000000.0,-146000000.0,1965000000.0,1456000000.0,-1631000000.0,3087000000.0,509000000.0,-1252000000.0,1761000000.0,-562000000.0,-562000000.0,-10000000.0,8000000.0,8000000.0,0.0,47000000.0,53000000.0,-6000000.0,7000000.0,7000000.0,-614000000.0,-1041000000.0,-1041000000.0,,-3915000000.0,-3186000000.0,-3186000000.0,-3408000000.0,222000000.0,222000000.0,-342000000.0,-291000000.0,-96000000.0,-192000000.0,97000000.0,1000000.0,116000000.0,116000000.0,768000000.0,768000000.0,768000000.0,31000000.0,31000000.0,,2053000000.0,2024-03-31
