treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,commercial_paper,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,payables,dividends_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,defined_pension_benefit,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_note_receivables,investments_and_advances,other_investments,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,assets_held_for_sale_current,prepaid_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,receivables_adjustments_allowances,other_receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date
490000000.0,1377000000.0,1867000000.0,34117000000.0,39554000000.0,-16639000000.0,56220000000.0,-5246000000.0,-16639000000.0,483000000.0,17149000000.0,52806000000.0,17273000000.0,124000000.0,17149000000.0,-15302000000.0,-15302000000.0,39506000000.0,67800000000.0,4134000000.0,23000000.0,23000000.0,74914000000.0,48129000000.0,8339000000.0,4133000000.0,4133000000.0,35657000000.0,35657000000.0,26785000000.0,4390000000.0,3897000000.0,483000000.0,3414000000.0,3414000000.0,0.0,2519000000.0,15979000000.0,3637000000.0,12342000000.0,1610000000.0,10732000000.0,92187000000.0,70648000000.0,833000000.0,948000000.0,4327000000.0,4204000000.0,202000000.0,3886000000.0,813000000.0,3073000000.0,33788000000.0,15586000000.0,18202000000.0,26664000000.0,-25493000000.0,52157000000.0,4491000000.0,2373000000.0,33335000000.0,10816000000.0,1142000000.0,0.0,21539000000.0,,0.0,806000000.0,5222000000.0,2742000000.0,114000000.0,2366000000.0,10163000000.0,-150000000.0,2121000000.0,8192000000.0,,,5348000000.0,394000000.0,4954000000.0,2022-12-31
489000000.0,1378000000.0,1867000000.0,36997000000.0,41767000000.0,-16570000000.0,58809000000.0,-3410000000.0,-16570000000.0,,17042000000.0,54528000000.0,17175000000.0,133000000.0,17042000000.0,-15601000000.0,-15601000000.0,39518000000.0,68142000000.0,3996000000.0,23000000.0,23000000.0,75867000000.0,50030000000.0,8505000000.0,4039000000.0,4039000000.0,37486000000.0,37486000000.0,25837000000.0,,4281000000.0,,4281000000.0,,,,21556000000.0,,21556000000.0,,21556000000.0,93042000000.0,70615000000.0,5441000000.0,,4211000000.0,4211000000.0,,3123000000.0,,3123000000.0,33612000000.0,15523000000.0,18089000000.0,24228000000.0,-25794000000.0,50022000000.0,,,,,,,22427000000.0,1057000000.0,,,5697000000.0,3147000000.0,115000000.0,2435000000.0,10469000000.0,,,10469000000.0,-184000000.0,10653000000.0,5204000000.0,434000000.0,4770000000.0,2023-03-31
490000000.0,1376580611.0,1866580611.0,37505000000.0,43621000000.0,-15874000000.0,61306000000.0,-4664000000.0,-15874000000.0,,17685000000.0,53693000000.0,17825000000.0,140000000.0,17685000000.0,-15780000000.0,-15780000000.0,39775000000.0,69135000000.0,4082000000.0,23000000.0,23000000.0,78081000000.0,48463000000.0,8342000000.0,4113000000.0,4113000000.0,36008000000.0,36008000000.0,29618000000.0,,7613000000.0,,7613000000.0,,,,22005000000.0,,22005000000.0,,22005000000.0,95906000000.0,70952000000.0,5669000000.0,,4186000000.0,4186000000.0,,3038000000.0,,3038000000.0,33559000000.0,15562000000.0,17997000000.0,24500000000.0,-26304000000.0,50804000000.0,,,,,,,24954000000.0,1075000000.0,,,5969000000.0,3221000000.0,110000000.0,2638000000.0,11456000000.0,,,11456000000.0,-193000000.0,11649000000.0,6454000000.0,338000000.0,6116000000.0,2023-06-30
492000000.0,1374863961.0,1866863961.0,34757000000.0,44774000000.0,-14587000000.0,63580000000.0,-4011000000.0,-14587000000.0,,18806000000.0,54643000000.0,18970000000.0,164000000.0,18806000000.0,-15794000000.0,-15794000000.0,40056000000.0,70479000000.0,4154000000.0,23000000.0,23000000.0,80983000000.0,48323000000.0,8439000000.0,4047000000.0,4047000000.0,35837000000.0,35837000000.0,32660000000.0,,8937000000.0,,8937000000.0,,,,23723000000.0,,23723000000.0,,23723000000.0,99953000000.0,71304000000.0,5938000000.0,,4165000000.0,4165000000.0,,2955000000.0,,2955000000.0,33393000000.0,15501000000.0,17892000000.0,24853000000.0,-26732000000.0,51585000000.0,,,,,,,28649000000.0,1026000000.0,,,5558000000.0,2983000000.0,119000000.0,2456000000.0,11782000000.0,,,11782000000.0,-188000000.0,11970000000.0,10283000000.0,266000000.0,10017000000.0,2023-09-30
493000000.0,1374000000.0,1867000000.0,34394000000.0,44661000000.0,-14154000000.0,62608000000.0,-4697000000.0,-14154000000.0,556000000.0,18503000000.0,56098000000.0,18637000000.0,134000000.0,18503000000.0,-15534000000.0,-15534000000.0,40282000000.0,70035000000.0,4261000000.0,23000000.0,23000000.0,81858000000.0,50211000000.0,8721000000.0,3895000000.0,3895000000.0,37595000000.0,37595000000.0,31647000000.0,4969000000.0,7066000000.0,556000000.0,6510000000.0,4224000000.0,2286000000.0,2687000000.0,16925000000.0,3523000000.0,13402000000.0,1767000000.0,11635000000.0,100495000000.0,73545000000.0,780000000.0,1057000000.0,4577000000.0,4474000000.0,200000000.0,4330000000.0,1616000000.0,2714000000.0,32657000000.0,14929000000.0,17728000000.0,29944000000.0,-27400000000.0,57344000000.0,5695000000.0,2905000000.0,36006000000.0,11579000000.0,1159000000.0,0.0,26950000000.0,798000000.0,,,5334000000.0,2842000000.0,104000000.0,2388000000.0,10815000000.0,-175000000.0,2315000000.0,8675000000.0,,,10003000000.0,292000000.0,9711000000.0,2023-12-31
492000000.0,1375429271.0,1867429271.0,37821000000.0,45868000000.0,-13452000000.0,64915000000.0,-4229000000.0,-13452000000.0,,19047000000.0,56754000000.0,19190000000.0,143000000.0,19047000000.0,-15179000000.0,-15179000000.0,40260000000.0,70331000000.0,4132000000.0,23000000.0,23000000.0,80850000000.0,50616000000.0,8822000000.0,4087000000.0,4087000000.0,37707000000.0,37707000000.0,30234000000.0,,8161000000.0,,8161000000.0,,,,22073000000.0,,22073000000.0,,22073000000.0,100040000000.0,74035000000.0,7566000000.0,,4444000000.0,4444000000.0,,2734000000.0,,2734000000.0,32499000000.0,14853000000.0,17646000000.0,26792000000.0,-27718000000.0,54510000000.0,,,,,,,26005000000.0,1148000000.0,,,5569000000.0,3007000000.0,97000000.0,2465000000.0,10938000000.0,,,10938000000.0,-180000000.0,11118000000.0,8350000000.0,303000000.0,8047000000.0,2024-03-31
