free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
2960000000.0,-2416000000.0,0.0,0.0,-346000000.0,9325000000.0,7957000000.0,95000000.0,1273000000.0,-3246000000.0,-3246000000.0,,-1145000000.0,-1145000000.0,-2416000000.0,-2416000000.0,136000000.0,136000000.0,0.0,0.0,0.0,1213000000.0,1213000000.0,1185000000.0,1211000000.0,-26000000.0,374000000.0,490000000.0,-116000000.0,-346000000.0,3306000000.0,3306000000.0,-458000000.0,397000000.0,-708000000.0,-708000000.0,405000000.0,-1113000000.0,-1113000000.0,-41000000.0,-106000000.0,96000000.0,119000000.0,35000000.0,-624000000.0,-624000000.0,2521000000.0,2521000000.0,-408000000.0,-165000000.0,-243000000.0,2025000000.0,2022-12-31
2692000000.0,-250000000.0,-1640000000.0,0.0,-278000000.0,9048000000.0,9325000000.0,13000000.0,-290000000.0,-3050000000.0,-3050000000.0,-92000000.0,-1196000000.0,-1196000000.0,-250000000.0,-250000000.0,-1512000000.0,128000000.0,-1640000000.0,-1640000000.0,0.0,-210000000.0,-210000000.0,-81000000.0,119000000.0,-200000000.0,149000000.0,227000000.0,-78000000.0,-278000000.0,2970000000.0,2970000000.0,-1360000000.0,-1974000000.0,1071000000.0,1071000000.0,187000000.0,884000000.0,884000000.0,-282000000.0,-175000000.0,79000000.0,122000000.0,20000000.0,-548000000.0,-548000000.0,2429000000.0,2429000000.0,-39000000.0,155000000.0,-194000000.0,2267000000.0,2023-03-31
1628000000.0,-905000000.0,-239000000.0,0.0,-259000000.0,8425000000.0,9048000000.0,-8000000.0,-615000000.0,-2173000000.0,-2173000000.0,53000000.0,-1197000000.0,-1197000000.0,-905000000.0,-905000000.0,-124000000.0,115000000.0,-239000000.0,-239000000.0,0.0,-329000000.0,-329000000.0,-80000000.0,275000000.0,-355000000.0,10000000.0,194000000.0,-184000000.0,-259000000.0,1887000000.0,1887000000.0,-1700000000.0,665000000.0,-2284000000.0,-2284000000.0,-165000000.0,-2119000000.0,-2119000000.0,-16000000.0,-65000000.0,145000000.0,137000000.0,47000000.0,-1086000000.0,-1086000000.0,2432000000.0,2432000000.0,-165000000.0,58000000.0,-223000000.0,2077000000.0,2023-06-30
4409000000.0,-4000000000.0,0.0,0.0,-342000000.0,7568000000.0,8425000000.0,-38000000.0,-819000000.0,-5160000000.0,-5160000000.0,41000000.0,-1191000000.0,-1191000000.0,-4000000000.0,-4000000000.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-410000000.0,-410000000.0,11000000.0,513000000.0,-502000000.0,-79000000.0,247000000.0,-326000000.0,-342000000.0,4751000000.0,4751000000.0,291000000.0,1474000000.0,-680000000.0,-680000000.0,-268000000.0,-412000000.0,-412000000.0,-256000000.0,-247000000.0,349000000.0,132000000.0,159000000.0,-327000000.0,-327000000.0,2435000000.0,2435000000.0,-222000000.0,0.0,-222000000.0,1934000000.0,2023-09-30
3922000000.0,0.0,-2000000000.0,4455000000.0,-330000000.0,11519000000.0,7568000000.0,78000000.0,3873000000.0,967000000.0,967000000.0,25000000.0,-1160000000.0,-1160000000.0,0.0,0.0,2102000000.0,-353000000.0,2455000000.0,-2000000000.0,4455000000.0,-1346000000.0,-1346000000.0,-676000000.0,41000000.0,-717000000.0,-340000000.0,241000000.0,-581000000.0,-330000000.0,4252000000.0,4252000000.0,855000000.0,72000000.0,1488000000.0,1488000000.0,444000000.0,1044000000.0,1044000000.0,-197000000.0,-508000000.0,640000000.0,127000000.0,29000000.0,-1327000000.0,-1327000000.0,2464000000.0,2464000000.0,-298000000.0,-53000000.0,-245000000.0,1762000000.0,2023-12-31
2550000000.0,0.0,0.0,12883000000.0,-284000000.0,9334000000.0,11519000000.0,-45000000.0,-2140000000.0,14644000000.0,14644000000.0,-97000000.0,-1212000000.0,-1212000000.0,0.0,0.0,15953000000.0,3070000000.0,12883000000.0,0.0,12883000000.0,-19618000000.0,-19618000000.0,478000000.0,752000000.0,-274000000.0,-19812000000.0,241000000.0,-20053000000.0,-284000000.0,2834000000.0,2834000000.0,198000000.0,-1273000000.0,1210000000.0,1210000000.0,300000000.0,910000000.0,910000000.0,-218000000.0,479000000.0,12971000000.0,133000000.0,1000000.0,-711000000.0,-711000000.0,2532000000.0,2532000000.0,-382000000.0,-102000000.0,-280000000.0,-11908000000.0,2024-03-31
