symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
SONY,Consumer Staples,108353702606.37694,1234497560.0,2023-03-31,0.16503171748204049,115396714481.6202,134440832464.30663,87.7715000152588,108.9032792128861
SONY,Consumer Staples,115396714481.6202,1233984902.0,2023-06-30,0.01759151155831762,103119328802.26392,104933353666.7749,93.51549949645997,85.03617304936435
SONY,Consumer Staples,103119328802.26392,1232636981.0,2023-09-30,-0.06471142014465021,114124728442.90034,106739555191.7377,83.65750045776366,86.5944773984821
SONY,Consumer Staples,114124728442.90034,1230475172.0,2023-12-31,0.1585270796054924,,,92.74850158691406,
