free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,net_income_from_continuing_operations,date,interest_paid_supplemental_data,income_tax_paid_supplemental_data,short_term_debt_issuance
-227700000.0,-50200000.0,183000000.0,0.0,-551900000.0,25200000.0,24700000.0,500000.0,203400000.0,203400000.0,-1600000.0,-140700000.0,-140700000.0,0.0,0.0,345700000.0,-426000000.0,771700000.0,-50200000.0,821900000.0,-527100000.0,-527100000.0,41800000.0,-17000000.0,5000000.0,-22000000.0,,,-551900000.0,-551900000.0,324200000.0,324200000.0,83500000.0,36000000.0,96000000.0,-11800000.0,-27900000.0,-27900000.0,144700000.0,-172600000.0,-172600000.0,-19200000.0,-57600000.0,68000000.0,68000000.0,-2200000.0,3600000.0,-47300000.0,-47300000.0,242900000.0,242900000.0,242900000.0,-1800000.0,-1800000.0,10600000.0,2022-12-31,,,
-164800000.0,-332500000.0,394300000.0,,-527700000.0,28400000.0,25200000.0,3200000.0,137200000.0,137200000.0,-4100000.0,-140700000.0,-140700000.0,,,282000000.0,220200000.0,61800000.0,-332500000.0,394300000.0,-496900000.0,-496900000.0,34200000.0,-3400000.0,7600000.0,-11000000.0,,,-527700000.0,-527700000.0,362900000.0,362900000.0,-64900000.0,-6000000.0,-12100000.0,400000.0,-90000000.0,-90000000.0,-197800000.0,107800000.0,107800000.0,300000.0,-51000000.0,93500000.0,93500000.0,-2000000.0,4800000.0,2700000.0,2700000.0,278500000.0,278500000.0,278500000.0,-1900000.0,-1900000.0,145700000.0,2023-03-31,,,
-224200000.0,-50100000.0,347200000.0,,-576500000.0,31400000.0,28400000.0,3000000.0,461200000.0,461200000.0,-500000.0,-140600000.0,-140600000.0,,,602300000.0,305200000.0,297100000.0,-50100000.0,347200000.0,-810500000.0,-810500000.0,-12800000.0,-3300000.0,7700000.0,-11000000.0,,,-576500000.0,-576500000.0,352300000.0,352300000.0,-123600000.0,18000000.0,-82800000.0,13100000.0,-27100000.0,-27100000.0,900000.0,-28000000.0,-28000000.0,48000000.0,-4900000.0,-87900000.0,-87900000.0,5900000.0,6700000.0,-2000000.0,-2000000.0,284900000.0,284900000.0,284900000.0,-1800000.0,-1800000.0,182200000.0,2023-06-30,,,
282800000.0,-57200000.0,381600000.0,,-553700000.0,41000000.0,31400000.0,9600000.0,-342400000.0,-342400000.0,-700000.0,-140700000.0,-140700000.0,,,-201000000.0,-144700000.0,-56300000.0,-57200000.0,900000.0,-484500000.0,-484500000.0,70400000.0,-1200000.0,7500000.0,-8700000.0,0.0,0.0,-553700000.0,-553700000.0,836500000.0,836500000.0,185600000.0,-48000000.0,102000000.0,3000000.0,94200000.0,94200000.0,2700000.0,91500000.0,91500000.0,57600000.0,-10400000.0,-12800000.0,-12800000.0,-12000000.0,2500000.0,17900000.0,17900000.0,289500000.0,289500000.0,289500000.0,-1600000.0,-1600000.0,354600000.0,2023-09-30,,,
-247600000.0,-988400000.0,1374900000.0,,-676100000.0,27700000.0,41000000.0,-13300000.0,238000000.0,238000000.0,-900000.0,-147600000.0,-147600000.0,,,386500000.0,-1279600000.0,1666100000.0,-89500000.0,1755600000.0,-679800000.0,-679800000.0,12000000.0,-15700000.0,12300000.0,-28000000.0,0.0,0.0,-676100000.0,-676100000.0,428500000.0,428500000.0,124700000.0,53000000.0,43100000.0,5200000.0,-32900000.0,-32900000.0,147000000.0,-179900000.0,-179900000.0,30700000.0,-36100000.0,61700000.0,61700000.0,-9700000.0,3700000.0,-35200000.0,-35200000.0,286000000.0,286000000.0,286000000.0,-2100000.0,-2100000.0,61100000.0,2023-12-31,130600000.0,15400000.0,-380700000.0
