free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
378000000.0,-135000000.0,-500000000.0,355000000.0,-70000000.0,29000000.0,62000000.0,1056000000.0,1073000000.0,-14000000.0,-3000000.0,-341000000.0,-341000000.0,-2000000.0,3000000.0,-62000000.0,-62000000.0,-135000000.0,-135000000.0,-145000000.0,-145000000.0,-500000000.0,355000000.0,0.0,0.0,0.0,-110000000.0,-110000000.0,-3000000.0,-3000000.0,0.0,-3000000.0,-34000000.0,-34000000.0,-70000000.0,-70000000.0,448000000.0,448000000.0,-18000000.0,101000000.0,11000000.0,11000000.0,11000000.0,-42000000.0,-88000000.0,-88000000.0,9000000.0,26000000.0,0.0,-17000000.0,-17000000.0,73000000.0,73000000.0,7000000.0,7000000.0,368000000.0,2022-10-31
220000000.0,-75000000.0,-324000000.0,527000000.0,-76000000.0,15000000.0,17000000.0,1253000000.0,1056000000.0,22000000.0,175000000.0,-17000000.0,-17000000.0,-113000000.0,35000000.0,-67000000.0,-67000000.0,-75000000.0,-75000000.0,203000000.0,203000000.0,-324000000.0,527000000.0,,,,-104000000.0,-104000000.0,-1000000.0,3000000.0,4000000.0,-1000000.0,-30000000.0,-30000000.0,-76000000.0,-76000000.0,296000000.0,296000000.0,-190000000.0,-89000000.0,-27000000.0,-27000000.0,-27000000.0,-69000000.0,-5000000.0,-5000000.0,9000000.0,44000000.0,,4000000.0,4000000.0,67000000.0,67000000.0,10000000.0,10000000.0,352000000.0,2023-01-31
341000000.0,-85000000.0,-1298000000.0,1060000000.0,-57000000.0,29000000.0,111000000.0,1178000000.0,1253000000.0,-6000000.0,-69000000.0,-390000000.0,-390000000.0,-1000000.0,0.0,-66000000.0,-66000000.0,-85000000.0,-85000000.0,-238000000.0,-238000000.0,-1298000000.0,1060000000.0,,,,-77000000.0,-77000000.0,0.0,1000000.0,1000000.0,0.0,-21000000.0,-21000000.0,-57000000.0,-57000000.0,398000000.0,398000000.0,-7000000.0,15000000.0,-74000000.0,-74000000.0,-74000000.0,-2000000.0,54000000.0,54000000.0,9000000.0,24000000.0,,-5000000.0,-5000000.0,71000000.0,71000000.0,4000000.0,4000000.0,302000000.0,2023-04-30
481000000.0,-335000000.0,1622000000.0,-1567000000.0,-81000000.0,16000000.0,15000000.0,1332000000.0,1178000000.0,3000000.0,151000000.0,-322000000.0,-322000000.0,-6000000.0,30000000.0,-66000000.0,-66000000.0,-335000000.0,-335000000.0,55000000.0,55000000.0,,-1567000000.0,,,,-89000000.0,-89000000.0,-6000000.0,-2000000.0,0.0,-2000000.0,0.0,0.0,-81000000.0,-81000000.0,562000000.0,562000000.0,129000000.0,63000000.0,-16000000.0,-16000000.0,-16000000.0,18000000.0,64000000.0,64000000.0,14000000.0,29000000.0,,-68000000.0,-68000000.0,71000000.0,71000000.0,-1000000.0,-1000000.0,111000000.0,2023-07-31
432000000.0,-80000000.0,0.0,-20000000.0,-84000000.0,29000000.0,56000000.0,1593000000.0,1332000000.0,-14000000.0,275000000.0,-201000000.0,-201000000.0,-2000000.0,2000000.0,-66000000.0,-66000000.0,-80000000.0,-80000000.0,-55000000.0,-55000000.0,,,0.0,0.0,0.0,-40000000.0,-40000000.0,-1000000.0,-5000000.0,0.0,-5000000.0,50000000.0,0.0,-84000000.0,-84000000.0,516000000.0,516000000.0,-48000000.0,-33000000.0,-54000000.0,-54000000.0,-54000000.0,20000000.0,19000000.0,19000000.0,15000000.0,14000000.0,0.0,13000000.0,13000000.0,62000000.0,62000000.0,-15000000.0,28000000.0,475000000.0,2023-10-31
395000000.0,0.0,-180000000.0,0.0,-90000000.0,14000000.0,24000000.0,1750000000.0,1593000000.0,7000000.0,150000000.0,-240000000.0,-240000000.0,-25000000.0,34000000.0,-69000000.0,-69000000.0,0.0,0.0,-180000000.0,0.0,,0.0,-180000000.0,-180000000.0,,-95000000.0,-95000000.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,-90000000.0,-90000000.0,485000000.0,485000000.0,21000000.0,-64000000.0,84000000.0,84000000.0,84000000.0,-9000000.0,10000000.0,10000000.0,5000000.0,44000000.0,8000000.0,0.0,0.0,62000000.0,62000000.0,-3000000.0,-3000000.0,348000000.0,2024-01-31
