symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
FIS,Consumer Discretionary,29410400894.141747,592000000.0,2023-03-31,-0.18448846928843382,30912974786.60254,25209887387.07029,49.6797312401043,42.58426923491603
FIS,Consumer Discretionary,30912974786.60254,592000000.0,2023-06-30,0.02914560461193426,32998432852.514656,33960192129.24751,52.21786281520699,57.36518940751269
FIS,Consumer Discretionary,32998432852.514656,592000000.0,2023-09-30,0.047725652845960004,34765154922.06129,36424344637.0076,55.74059603465314,61.527609184134455
FIS,Consumer Discretionary,34765154922.06129,583000000.0,2023-12-31,0.10205441890896187,,,59.631483571288655,
