free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
834000000.0,-548000000.0,-25061000000.0,25329000000.0,-307000000.0,106000000.0,299000000.0,4813000000.0,4241000000.0,319000000.0,253000000.0,-683000000.0,-683000000.0,-127000000.0,4000000.0,-280000000.0,-280000000.0,-548000000.0,-548000000.0,268000000.0,268000000.0,-25061000000.0,25329000000.0,-205000000.0,-205000000.0,-247000000.0,311000000.0,311000000.0,,38000000.0,38000000.0,-255000000.0,-255000000.0,-52000000.0,-52000000.0,1141000000.0,1141000000.0,13000000.0,240000000.0,158000000.0,158000000.0,158000000.0,-69000000.0,-316000000.0,8000000.0,17000000.0,17605000000.0,-25000000.0,-25000000.0,926000000.0,926000000.0,-40000000.0,-40000000.0,-17363000000.0,2022-12-31
353000000.0,-14000000.0,-20582000000.0,20233000000.0,-279000000.0,176000000.0,57000000.0,4342000000.0,4813000000.0,86000000.0,-557000000.0,-896000000.0,-896000000.0,-271000000.0,47000000.0,-309000000.0,-309000000.0,-14000000.0,-14000000.0,-349000000.0,-349000000.0,-20582000000.0,20233000000.0,-293000000.0,-293000000.0,-4000000.0,-10000000.0,,-10000000.0,,,-231000000.0,-231000000.0,-48000000.0,-48000000.0,632000000.0,632000000.0,-391000000.0,-246000000.0,-206000000.0,-206000000.0,-206000000.0,-153000000.0,214000000.0,8000000.0,20000000.0,0.0,-41000000.0,-41000000.0,895000000.0,895000000.0,,,141000000.0,2023-03-31
820000000.0,-1000000.0,-23959000000.0,23517000000.0,-267000000.0,220000000.0,212000000.0,4361000000.0,4342000000.0,31000000.0,-12000000.0,-801000000.0,-801000000.0,-42000000.0,-7000000.0,-309000000.0,-309000000.0,-1000000.0,-1000000.0,-442000000.0,-442000000.0,-23959000000.0,23517000000.0,-298000000.0,-298000000.0,-24000000.0,-7000000.0,,-7000000.0,,,-236000000.0,-236000000.0,-31000000.0,-31000000.0,1087000000.0,1087000000.0,40000000.0,-208000000.0,137000000.0,137000000.0,137000000.0,14000000.0,97000000.0,7000000.0,44000000.0,6841000000.0,-136000000.0,-136000000.0,887000000.0,887000000.0,,,-6594000000.0,2023-06-30
793000000.0,-1000000.0,-21327000000.0,20711000000.0,-298000000.0,187000000.0,61000000.0,4081000000.0,4361000000.0,-145000000.0,-135000000.0,-961000000.0,-961000000.0,-37000000.0,1000000.0,-308000000.0,-308000000.0,-1000000.0,-1000000.0,-616000000.0,-616000000.0,-21327000000.0,20711000000.0,-265000000.0,-265000000.0,-9000000.0,-3000000.0,,-3000000.0,,,-269000000.0,-269000000.0,-29000000.0,-29000000.0,1091000000.0,1091000000.0,-128000000.0,-156000000.0,47000000.0,47000000.0,47000000.0,66000000.0,-85000000.0,7000000.0,52000000.0,9000000.0,-447000000.0,-447000000.0,463000000.0,463000000.0,1582000000.0,33000000.0,-447000000.0,2023-09-30
1247000000.0,-506000000.0,-28645000000.0,28658000000.0,-278000000.0,113000000.0,72000000.0,4414000000.0,4081000000.0,139000000.0,194000000.0,-835000000.0,-835000000.0,-37000000.0,0.0,-305000000.0,-305000000.0,-506000000.0,-506000000.0,13000000.0,13000000.0,-28645000000.0,28658000000.0,-496000000.0,-496000000.0,-16000000.0,0.0,0.0,0.0,-202000000.0,0.0,-244000000.0,-244000000.0,-34000000.0,-34000000.0,1525000000.0,1525000000.0,345000000.0,313000000.0,259000000.0,259000000.0,259000000.0,-125000000.0,-102000000.0,7000000.0,38000000.0,107000000.0,-81000000.0,-81000000.0,430000000.0,430000000.0,426000000.0,66000000.0,253000000.0,2023-12-31
