treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,foreign_currency_translation_adjustments,minimum_pension_liabilities,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_liabilities,current_debt_and_capital_lease_obligation,current_debt,line_of_credit,commercial_paper,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,other_current_borrowings
49814106.0,243895876.0,293709982.0,2403200000.0,2673500000.0,-2368500000.0,6163400000.0,212100000.0,-2368500000.0,3489900000.0,6089400000.0,3489900000.0,3489900000.0,-29300000.0,15400000.0,-46400000.0,1700000.0,2665300000.0,5524600000.0,366200000.0,293700000.0,293700000.0,0.0,4855700000.0,3671900000.0,315400000.0,757000000.0,757000000.0,2599500000.0,2599500000.0,1183800000.0,74000000.0,74000000.0,3400000.0,70600000.0,1109800000.0,436100000.0,673700000.0,7000000.0,7000000.0,666700000.0,8345600000.0,6949700000.0,317500000.0,12700000.0,12700000.0,5858400000.0,3431600000.0,2426800000.0,761100000.0,-840100000.0,1601200000.0,211500000.0,1062500000.0,299100000.0,28100000.0,0.0,1395900000.0,57000000.0,646600000.0,450300000.0,46800000.0,149500000.0,422000000.0,422000000.0,-3500000.0,425500000.0,270300000.0,270300000.0,2022-12-31,
49515884.0,244194098.0,293709982.0,2216000000.0,2418800000.0,-2163200000.0,6086500000.0,208000000.0,-2163200000.0,3667700000.0,6067800000.0,3667700000.0,3667700000.0,-26200000.0,,,,2655000000.0,5661200000.0,394000000.0,293700000.0,293700000.0,0.0,4598900000.0,3472000000.0,316100000.0,755800000.0,755800000.0,2400100000.0,2400100000.0,1126900000.0,18700000.0,18700000.0,3700000.0,15000000.0,1108200000.0,398300000.0,709900000.0,58400000.0,58400000.0,651500000.0,8266600000.0,6931700000.0,314800000.0,13800000.0,13800000.0,5830900000.0,3400600000.0,2430300000.0,772200000.0,-856100000.0,1628300000.0,222200000.0,1075900000.0,302000000.0,28200000.0,0.0,1334900000.0,49500000.0,653300000.0,466200000.0,40800000.0,146300000.0,429300000.0,429300000.0,-3600000.0,432900000.0,202800000.0,202800000.0,2023-03-31,
47710884.0,245999098.0,293709982.0,2008000000.0,2404900000.0,-1889100000.0,6315900000.0,454600000.0,-1889100000.0,3911000000.0,6311900000.0,3911000000.0,3911000000.0,-27800000.0,,,,2592800000.0,5815300000.0,422600000.0,293700000.0,293700000.0,0.0,4600000000.0,3478200000.0,323300000.0,754000000.0,754000000.0,2400900000.0,2400900000.0,1121800000.0,4000000.0,4000000.0,4000000.0,0.0,1117800000.0,432400000.0,685400000.0,7700000.0,7700000.0,677700000.0,8511000000.0,6934600000.0,317400000.0,14700000.0,14700000.0,5800100000.0,3369800000.0,2430300000.0,802400000.0,-873100000.0,1675500000.0,240700000.0,1100700000.0,305800000.0,28300000.0,0.0,1576400000.0,43200000.0,675400000.0,483600000.0,41800000.0,150000000.0,460900000.0,460900000.0,-3500000.0,464400000.0,396900000.0,396900000.0,2023-06-30,
47369452.0,246340530.0,293709982.0,1832000000.0,2405300000.0,-1719200000.0,6455800000.0,556200000.0,-1719200000.0,4050500000.0,6452000000.0,4050500000.0,4050500000.0,-29400000.0,,,,2581100000.0,5925900000.0,441400000.0,293700000.0,293700000.0,0.0,4651700000.0,3463300000.0,308700000.0,753100000.0,753100000.0,2401500000.0,2401500000.0,1188400000.0,3800000.0,3800000.0,3800000.0,0.0,1184600000.0,485900000.0,698700000.0,6900000.0,6900000.0,691800000.0,8702200000.0,6957600000.0,311900000.0,13600000.0,13600000.0,5769700000.0,3338200000.0,2431500000.0,862400000.0,-887300000.0,1749700000.0,305700000.0,1107800000.0,308000000.0,28200000.0,0.0,1744600000.0,38700000.0,671700000.0,495100000.0,37300000.0,139300000.0,460900000.0,460900000.0,-7600000.0,468500000.0,573300000.0,573300000.0,2023-09-30,
50557219.0,243152763.0,293709982.0,2061500000.0,2406000000.0,-1878400000.0,6261400000.0,107700000.0,-1878400000.0,3855400000.0,6057600000.0,3855400000.0,3855400000.0,-27200000.0,6000000.0,-37800000.0,4600000.0,2878200000.0,6012300000.0,454800000.0,293700000.0,293700000.0,0.0,4713800000.0,3291800000.0,346500000.0,743100000.0,743100000.0,2202200000.0,2202200000.0,1422000000.0,203800000.0,203800000.0,3900000.0,0.0,1218200000.0,580400000.0,637800000.0,7200000.0,7200000.0,630600000.0,8569200000.0,7039500000.0,366000000.0,12000000.0,12000000.0,5733800000.0,3302300000.0,2431500000.0,927700000.0,-889700000.0,1817400000.0,348400000.0,1122900000.0,317800000.0,28300000.0,0.0,1529700000.0,45000000.0,613300000.0,435600000.0,40200000.0,137500000.0,526900000.0,526900000.0,-7300000.0,534200000.0,344500000.0,344500000.0,2023-12-31,199900000.0
