free_cash_flow,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,amortization_of_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date
10299000.0,0.0,,-343000.0,25000.0,1303000.0,858622000.0,851148000.0,-7152000.0,14626000.0,4327000.0,4327000.0,,,,0.0,0.0,0.0,-343000.0,-343000.0,0.0,0.0,0.0,,,-343000.0,-343000.0,0.0,10642000.0,10642000.0,-13251000.0,-13502000.0,-2369000.0,2695000.0,17543000.0,15096000.0,2447000.0,2447000.0,3180000.0,-20798000.0,-20798000.0,21173000.0,47287000.0,,0.0,-747000.0,-747000.0,5216000.0,5216000.0,-1731000.0,-1731000.0,-47305000.0,2022-10-31
6973000.0,0.0,4510000.0,-197000.0,11937000.0,2675000.0,880045000.0,858622000.0,9940000.0,11483000.0,4510000.0,4510000.0,,4510000.0,4510000.0,0.0,0.0,0.0,-197000.0,-197000.0,,,,0.0,0.0,-197000.0,-197000.0,0.0,7170000.0,7170000.0,-7143000.0,21208000.0,-2831000.0,2297000.0,-16436000.0,-4627000.0,-11809000.0,-11809000.0,-238000.0,-11143000.0,-11143000.0,18783000.0,54456000.0,,,148000.0,148000.0,5045000.0,5045000.0,2213000.0,2213000.0,-72574000.0,2023-01-31
25890000.0,0.0,,-1665000.0,95000.0,5045000.0,646640000.0,880045000.0,5736000.0,-239141000.0,5237000.0,5237000.0,,,,0.0,0.0,0.0,-271933000.0,-271933000.0,,,,0.0,0.0,-1665000.0,-1665000.0,0.0,27555000.0,27555000.0,441000.0,52399000.0,-3001000.0,1419000.0,16375000.0,10582000.0,5793000.0,5793000.0,-6348000.0,-60403000.0,-60403000.0,20168000.0,55413000.0,0.0,,-2075000.0,-2075000.0,4758000.0,4758000.0,-3647000.0,-3647000.0,-46731000.0,2023-04-30
37180000.0,,,-632000.0,11972000.0,3037000.0,633242000.0,646640000.0,42000.0,-13440000.0,3843000.0,3843000.0,3843000.0,,,,,,-55095000.0,-55095000.0,-54463000.0,29116000.0,-83579000.0,,,-632000.0,-632000.0,,37812000.0,37812000.0,4563000.0,-54140000.0,-3100000.0,680000.0,-19644000.0,-411000.0,-19233000.0,-19233000.0,4896000.0,75871000.0,75871000.0,20453000.0,57127000.0,,-2468000.0,392000.0,392000.0,5053000.0,5053000.0,1200000.0,1200000.0,-48508000.0,2023-07-31
-3283000.0,,,-896000.0,155000.0,11953000.0,592492000.0,633242000.0,-4832000.0,-35918000.0,15911000.0,15911000.0,,,,,,,-49442000.0,-49442000.0,-48546000.0,46176000.0,-94722000.0,,,-896000.0,-896000.0,,-2387000.0,-2387000.0,-58133000.0,-22632000.0,-3094000.0,876000.0,18369000.0,-982000.0,19351000.0,19351000.0,-2753000.0,-48899000.0,-48899000.0,21280000.0,56455000.0,,-1178000.0,35000.0,35000.0,4728000.0,4728000.0,-778000.0,-778000.0,-24796000.0,2023-10-31
51312000.0,,,-1077000.0,12029000.0,4774000.0,529667000.0,592492000.0,1008000.0,-63833000.0,8847000.0,8847000.0,,,,,,,-125069000.0,-125069000.0,-105041000.0,74931000.0,-179972000.0,,,-1077000.0,-1077000.0,,52389000.0,52389000.0,-2530000.0,27381000.0,-2902000.0,-917000.0,-22509000.0,2821000.0,-25330000.0,-25330000.0,-7655000.0,4072000.0,4072000.0,17175000.0,62762000.0,,,-210705000.0,-210705000.0,4072000.0,4072000.0,1845000.0,1845000.0,176124000.0,2024-01-31
