free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,net_income_from_continuing_operations,date
301000000.0,-1331000000.0,824000000.0,0.0,0.0,-140000000.0,525000000.0,1068000000.0,-543000000.0,-824000000.0,-824000000.0,-9000000.0,-126000000.0,,-1331000000.0,-1331000000.0,0.0,642000000.0,,824000000.0,824000000.0,0.0,-160000000.0,-160000000.0,-21000000.0,,,1000000.0,1000000.0,-140000000.0,441000000.0,441000000.0,-317000000.0,-116000000.0,48000000.0,83000000.0,83000000.0,70000000.0,70000000.0,70000000.0,673000000.0,2022-12-31
792000000.0,-1135000000.0,-328000000.0,783000000.0,,-95000000.0,571000000.0,525000000.0,46000000.0,-782000000.0,-782000000.0,-95000000.0,-124000000.0,-124000000.0,-1135000000.0,-1135000000.0,,572000000.0,117000000.0,455000000.0,-328000000.0,783000000.0,-59000000.0,-59000000.0,36000000.0,,,,,-95000000.0,887000000.0,887000000.0,-96000000.0,105000000.0,37000000.0,19000000.0,19000000.0,65000000.0,65000000.0,65000000.0,757000000.0,2023-03-31
552000000.0,-911000000.0,-2000000.0,0.0,,-99000000.0,579000000.0,571000000.0,8000000.0,-459000000.0,-459000000.0,-8000000.0,-157000000.0,-157000000.0,-911000000.0,-911000000.0,,617000000.0,619000000.0,-2000000.0,-2000000.0,0.0,-184000000.0,-184000000.0,17000000.0,,,,,-99000000.0,651000000.0,651000000.0,-119000000.0,17000000.0,56000000.0,-99000000.0,-99000000.0,70000000.0,70000000.0,70000000.0,726000000.0,2023-06-30
757000000.0,-942000000.0,-2000000.0,1135000000.0,,-124000000.0,743000000.0,579000000.0,164000000.0,-597000000.0,-597000000.0,-27000000.0,-154000000.0,-154000000.0,-913000000.0,-942000000.0,,497000000.0,-636000000.0,1133000000.0,-2000000.0,1135000000.0,-120000000.0,-120000000.0,-57000000.0,0.0,0.0,,,-124000000.0,881000000.0,881000000.0,74000000.0,-41000000.0,54000000.0,-27000000.0,-27000000.0,69000000.0,69000000.0,69000000.0,752000000.0,2023-09-30
617000000.0,-965000000.0,-352000000.0,0.0,0.0,-134000000.0,366000000.0,743000000.0,-377000000.0,-1026000000.0,-1026000000.0,-3000000.0,-152000000.0,-152000000.0,-965000000.0,-965000000.0,0.0,94000000.0,446000000.0,-352000000.0,-352000000.0,0.0,-102000000.0,-102000000.0,21000000.0,1000000.0,1000000.0,10000000.0,10000000.0,-134000000.0,751000000.0,751000000.0,210000000.0,67000000.0,58000000.0,-505000000.0,-505000000.0,73000000.0,73000000.0,73000000.0,848000000.0,2023-12-31
