ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,dividends_payable,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,financial_assets,investments_and_advances,other_investments,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,current_assets,other_current_assets,hedging_assets_current,prepaid_assets,inventory,other_inventories,receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
549578018.0,549578018.0,24666000000.0,26032000000.0,16675000000.0,41452000000.0,-934000000.0,16675000000.0,1255000000.0,16675000000.0,39488000000.0,16675000000.0,16675000000.0,-93000000.0,-93000000.0,7239000000.0,8155000000.0,1374000000.0,1374000000.0,44513000000.0,38435000000.0,147000000.0,113000000.0,390000000.0,390000000.0,4985000000.0,181000000.0,4804000000.0,23851000000.0,1038000000.0,22813000000.0,3380000000.0,6078000000.0,1039000000.0,2181000000.0,217000000.0,1964000000.0,1964000000.0,2858000000.0,217000000.0,217000000.0,2641000000.0,268000000.0,569000000.0,1804000000.0,61188000000.0,56044000000.0,389000000.0,93000000.0,3234000000.0,3234000000.0,49457000000.0,-21103000000.0,70560000000.0,2124000000.0,4130000000.0,5144000000.0,1419000000.0,279000000.0,54000000.0,803000000.0,272000000.0,2478000000.0,1373000000.0,-122000000.0,1495000000.0,111000000.0,111000000.0,2022-12-31
550222192.0,550222192.0,24684000000.0,26042000000.0,16818000000.0,41616000000.0,-1408000000.0,16818000000.0,1244000000.0,16818000000.0,39636000000.0,16818000000.0,16818000000.0,-97000000.0,-97000000.0,7370000000.0,8169000000.0,1376000000.0,1376000000.0,44127000000.0,38466000000.0,148000000.0,116000000.0,345000000.0,345000000.0,4956000000.0,180000000.0,4776000000.0,23838000000.0,1020000000.0,22818000000.0,3423000000.0,5661000000.0,909000000.0,2204000000.0,224000000.0,1980000000.0,1980000000.0,2548000000.0,242000000.0,242000000.0,2306000000.0,286000000.0,682000000.0,1338000000.0,60945000000.0,56692000000.0,475000000.0,97000000.0,3373000000.0,3373000000.0,50090000000.0,-20614000000.0,70704000000.0,2224000000.0,3374000000.0,4253000000.0,1342000000.0,97000000.0,43000000.0,580000000.0,71000000.0,2077000000.0,1300000000.0,-126000000.0,1426000000.0,114000000.0,114000000.0,2023-03-31
551375255.0,551375255.0,25335000000.0,26802000000.0,16914000000.0,42524000000.0,-1030000000.0,16914000000.0,1192000000.0,16914000000.0,40929000000.0,16914000000.0,16914000000.0,-82000000.0,-82000000.0,7371000000.0,8247000000.0,1378000000.0,1378000000.0,44744000000.0,39513000000.0,156000000.0,99000000.0,353000000.0,353000000.0,4877000000.0,174000000.0,4703000000.0,24981000000.0,966000000.0,24015000000.0,3295000000.0,5231000000.0,1176000000.0,1821000000.0,226000000.0,1595000000.0,1595000000.0,2234000000.0,233000000.0,233000000.0,2001000000.0,287000000.0,407000000.0,1307000000.0,61658000000.0,57457000000.0,482000000.0,80000000.0,3456000000.0,3456000000.0,50807000000.0,-20977000000.0,71784000000.0,2541000000.0,3291000000.0,4201000000.0,1150000000.0,233000000.0,66000000.0,625000000.0,72000000.0,1852000000.0,1111000000.0,-121000000.0,1232000000.0,275000000.0,275000000.0,2023-06-30
551662803.0,551662803.0,25367000000.0,27122000000.0,17309000000.0,43270000000.0,-671000000.0,17309000000.0,1161000000.0,17309000000.0,42219000000.0,17309000000.0,17309000000.0,-78000000.0,-78000000.0,7739000000.0,8269000000.0,1379000000.0,1379000000.0,45561000000.0,40488000000.0,149000000.0,83000000.0,355000000.0,355000000.0,4920000000.0,173000000.0,4747000000.0,25840000000.0,930000000.0,24910000000.0,3332000000.0,5073000000.0,1230000000.0,1282000000.0,231000000.0,1051000000.0,1051000000.0,2561000000.0,288000000.0,288000000.0,2273000000.0,287000000.0,541000000.0,1445000000.0,62870000000.0,58468000000.0,519000000.0,72000000.0,3393000000.0,3393000000.0,51727000000.0,-21338000000.0,73065000000.0,2951000000.0,3223000000.0,4402000000.0,952000000.0,146000000.0,71000000.0,688000000.0,127000000.0,1951000000.0,1220000000.0,-127000000.0,1347000000.0,594000000.0,594000000.0,2023-09-30
554941703.0,554941703.0,26121000000.0,27514000000.0,17616000000.0,43866000000.0,-1583000000.0,17616000000.0,1264000000.0,17616000000.0,42529000000.0,17616000000.0,17616000000.0,-94000000.0,-94000000.0,7858000000.0,8465000000.0,1387000000.0,1387000000.0,46463000000.0,40811000000.0,148000000.0,86000000.0,469000000.0,469000000.0,5112000000.0,167000000.0,4945000000.0,25951000000.0,1038000000.0,24913000000.0,3218000000.0,5652000000.0,1324000000.0,1563000000.0,226000000.0,1337000000.0,1337000000.0,2765000000.0,251000000.0,251000000.0,2514000000.0,289000000.0,557000000.0,1668000000.0,64079000000.0,60010000000.0,678000000.0,76000000.0,3599000000.0,3599000000.0,52859000000.0,-22317000000.0,75176000000.0,2873000000.0,4202000000.0,4069000000.0,905000000.0,104000000.0,52000000.0,711000000.0,123000000.0,2168000000.0,1315000000.0,-128000000.0,1443000000.0,129000000.0,129000000.0,2023-12-31
555470302.0,555470302.0,26910000000.0,28619000000.0,17841000000.0,45252000000.0,-721000000.0,17841000000.0,1208000000.0,17841000000.0,44237000000.0,17841000000.0,17841000000.0,-71000000.0,-71000000.0,8042000000.0,8481000000.0,1389000000.0,1389000000.0,47744000000.0,42534000000.0,134000000.0,90000000.0,364000000.0,364000000.0,5325000000.0,159000000.0,5166000000.0,27376000000.0,980000000.0,26396000000.0,3255000000.0,5210000000.0,1273000000.0,1243000000.0,228000000.0,1015000000.0,1015000000.0,2694000000.0,291000000.0,291000000.0,2403000000.0,304000000.0,638000000.0,1461000000.0,65585000000.0,61096000000.0,562000000.0,90000000.0,3746000000.0,3746000000.0,53929000000.0,-21779000000.0,75708000000.0,3773000000.0,3160000000.0,4489000000.0,1195000000.0,86000000.0,85000000.0,623000000.0,47000000.0,1999000000.0,1220000000.0,-119000000.0,1339000000.0,501000000.0,501000000.0,2024-03-31
