free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,net_income_from_continuing_operations,date,short_term_debt_issuance
-548000000.0,-1000000.0,0.0,166000000.0,-1313000000.0,259000000.0,-1000000.0,111000000.0,117000000.0,-6000000.0,561000000.0,561000000.0,-1000000.0,-258000000.0,-258000000.0,166000000.0,166000000.0,654000000.0,655000000.0,,-1000000.0,-1000000.0,0.0,-1332000000.0,-1332000000.0,-10000000.0,-9000000.0,268000000.0,-277000000.0,-1313000000.0,765000000.0,765000000.0,7000000.0,-87000000.0,341000000.0,51000000.0,-71000000.0,43000000.0,43000000.0,43000000.0,69000000.0,-520000000.0,-208000000.0,-145000000.0,1000000.0,32000000.0,-55000000.0,-55000000.0,642000000.0,642000000.0,642000000.0,-9000000.0,-9000000.0,379000000.0,2022-12-31,
272000000.0,-250000000.0,,6000000.0,-1265000000.0,209000000.0,1000000.0,114000000.0,111000000.0,3000000.0,-250000000.0,-250000000.0,-13000000.0,-259000000.0,-259000000.0,6000000.0,6000000.0,16000000.0,266000000.0,,-250000000.0,-250000000.0,,-1284000000.0,-1284000000.0,-11000000.0,-8000000.0,228000000.0,-236000000.0,-1265000000.0,1537000000.0,1537000000.0,9000000.0,580000000.0,300000000.0,63000000.0,8000000.0,-359000000.0,-359000000.0,-359000000.0,189000000.0,379000000.0,50000000.0,-78000000.0,9000000.0,23000000.0,-73000000.0,-73000000.0,660000000.0,660000000.0,660000000.0,-11000000.0,-11000000.0,418000000.0,2023-03-31,
-416000000.0,-669000000.0,,69000000.0,-1334000000.0,252000000.0,48000000.0,275000000.0,114000000.0,161000000.0,598000000.0,598000000.0,0.0,-277000000.0,-277000000.0,69000000.0,69000000.0,806000000.0,-535000000.0,,1341000000.0,-400000000.0,,-1355000000.0,-1355000000.0,-12000000.0,-9000000.0,171000000.0,-180000000.0,-1334000000.0,918000000.0,918000000.0,9000000.0,163000000.0,232000000.0,-137000000.0,31000000.0,-84000000.0,-84000000.0,-84000000.0,-89000000.0,210000000.0,175000000.0,-25000000.0,3000000.0,13000000.0,-119000000.0,-119000000.0,595000000.0,595000000.0,595000000.0,-9000000.0,-9000000.0,288000000.0,2023-06-30,
257000000.0,-545000000.0,890000000.0,8000000.0,-1641000000.0,191000000.0,19000000.0,594000000.0,275000000.0,319000000.0,74000000.0,74000000.0,-1000000.0,-278000000.0,-278000000.0,8000000.0,8000000.0,345000000.0,-544000000.0,-544000000.0,889000000.0,-1000000.0,890000000.0,-1653000000.0,-1653000000.0,-3000000.0,-9000000.0,279000000.0,-288000000.0,-1641000000.0,1898000000.0,1898000000.0,8000000.0,597000000.0,204000000.0,257000000.0,65000000.0,217000000.0,217000000.0,217000000.0,-27000000.0,-119000000.0,-130000000.0,-55000000.0,5000000.0,22000000.0,19000000.0,19000000.0,653000000.0,653000000.0,653000000.0,-7000000.0,-7000000.0,656000000.0,2023-09-30,
-640000000.0,313000000.0,-1000000.0,187000000.0,-1614000000.0,293000000.0,,129000000.0,594000000.0,-465000000.0,195000000.0,195000000.0,2000000.0,-278000000.0,-278000000.0,187000000.0,187000000.0,284000000.0,785000000.0,,-501000000.0,-500000000.0,-1000000.0,-1634000000.0,-1634000000.0,-11000000.0,-9000000.0,281000000.0,-290000000.0,-1614000000.0,974000000.0,974000000.0,9000000.0,-148000000.0,192000000.0,17000000.0,-18000000.0,77000000.0,77000000.0,77000000.0,-171000000.0,-245000000.0,-122000000.0,-90000000.0,8000000.0,21000000.0,114000000.0,114000000.0,659000000.0,659000000.0,659000000.0,-8000000.0,-8000000.0,409000000.0,2023-12-31,
-487000000.0,-322000000.0,1478000000.0,8000000.0,-1537000000.0,230000000.0,,501000000.0,129000000.0,372000000.0,878000000.0,878000000.0,-6000000.0,-280000000.0,-280000000.0,8000000.0,8000000.0,1156000000.0,-322000000.0,-322000000.0,1478000000.0,0.0,1478000000.0,-1556000000.0,-1556000000.0,-9000000.0,-10000000.0,179000000.0,-189000000.0,-1537000000.0,1050000000.0,1050000000.0,9000000.0,-180000000.0,-22000000.0,-180000000.0,-65000000.0,-114000000.0,-114000000.0,-114000000.0,50000000.0,151000000.0,78000000.0,-120000000.0,6000000.0,17000000.0,154000000.0,154000000.0,684000000.0,684000000.0,684000000.0,-8000000.0,-8000000.0,488000000.0,2024-03-31,
