date,open,close,high,low,volume
2021-04-30,132.72000122070312,133.35000610351562,135.92999267578125,131.91000366210938,353800
2021-05-03,134.49000549316406,129.0800018310547,134.7100067138672,128.02000427246094,418800
2021-05-04,127.36000061035156,123.8000030517578,127.36000061035156,119.47000122070312,1089000
2021-05-05,124.18000030517578,115.26000213623048,126.27999877929688,113.4000015258789,1438800
2021-05-06,115.6500015258789,114.13999938964844,115.94000244140624,109.2300033569336,1387000
2021-05-07,118.06999969482422,119.4000015258789,121.8000030517578,117.5500030517578,704900
2021-05-10,115.98999786376952,113.87000274658205,116.16000366210938,112.75,600600
2021-05-11,108.81999969482422,116.08999633789062,117.18000030517578,106.72000122070312,663300
2021-05-12,111.9800033569336,109.87000274658205,114.5,108.2300033569336,567000
2021-05-13,110.98999786376952,108.23999786376952,114.2300033569336,105.12000274658205,514300
2021-05-14,109.22000122070312,113.31999969482422,114.08000183105467,109.0999984741211,501700
2021-05-17,111.9499969482422,111.58999633789062,112.48999786376952,108.63999938964844,365500
2021-05-18,112.69000244140624,110.43000030517578,114.91999816894533,110.12999725341795,462500
2021-05-19,106.0500030517578,109.72000122070312,110.72000122070312,105.58000183105467,456400
2021-05-20,110.76000213623048,113.80999755859376,114.48999786376952,110.48999786376952,434800
2021-05-21,114.9800033569336,111.48999786376952,116.25,111.45999908447266,382700
2021-05-24,112.87999725341795,114.86000061035156,115.9800033569336,112.55999755859376,298900
2021-05-25,115.87000274658205,113.7699966430664,116.7300033569336,113.4499969482422,458700
2021-05-26,114.98999786376952,116.31999969482422,117.3499984741211,114.4499969482422,422900
2021-05-27,117.29000091552734,116.66999816894533,118.0199966430664,113.7699966430664,817500
2021-05-28,117.38999938964844,118.29000091552734,120.73999786376952,116.86000061035156,302600
2021-06-01,119.62999725341795,115.73999786376952,120.0,114.44000244140624,463500
2021-06-02,116.0,113.66999816894533,116.0,112.7300033569336,335100
2021-06-03,111.9000015258789,110.27999877929688,113.16999816894533,109.33000183105467,336000
2021-06-04,111.08999633789062,110.4499969482422,112.30999755859376,109.6999969482422,350200
2021-06-07,110.0999984741211,114.4000015258789,115.04000091552734,108.91000366210938,368900
2021-06-08,116.08000183105467,115.19000244140624,117.2699966430664,113.08999633789062,308500
2021-06-09,116.0,113.8000030517578,116.9800033569336,113.11000061035156,570000
2021-06-10,114.12999725341795,112.54000091552734,114.4800033569336,110.20999908447266,467000
2021-06-11,113.0199966430664,113.47000122070312,113.8000030517578,111.41999816894533,631700
2021-06-14,113.63999938964844,116.5999984741211,117.51000213623048,113.63999938964844,525400
2021-06-15,115.80999755859376,111.20999908447266,116.37000274658205,111.05999755859376,567400
2021-06-16,111.2300033569336,108.83999633789062,113.58000183105467,107.83999633789062,1185700
2021-06-17,108.4499969482422,113.66000366210938,115.13999938964844,108.0,706100
2021-06-18,113.76000213623048,117.98999786376952,119.1500015258789,112.52999877929688,917800
2021-06-21,117.70999908447266,113.83999633789062,117.70999908447266,113.56999969482422,608200
2021-06-22,114.0,115.66999816894533,116.2300033569336,113.41999816894533,330200
2021-06-23,115.63999938964844,118.1500015258789,118.88999938964844,115.63999938964844,423000
2021-06-24,119.55999755859376,121.87000274658205,123.52999877929688,119.0,628000
2021-06-25,122.4000015258789,118.95999908447266,123.37999725341795,118.0,1729600
2021-06-28,120.5999984741211,124.52999877929688,124.86000061035156,120.48999786376952,558500
2021-06-29,124.5500030517578,124.58999633789062,124.9000015258789,121.93000030517578,421600
2021-06-30,124.56999969482422,122.52999877929688,124.66000366210938,121.13999938964844,361000
2021-07-01,122.5,121.5,124.6500015258789,121.11000061035156,590000
2021-07-02,122.80999755859376,118.02999877929688,123.56999969482422,117.83999633789062,286700
2021-07-06,118.37999725341795,120.37000274658205,121.04000091552734,116.33000183105467,337800
