free_cash_flow,repurchase_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
57237000.0,-63452000.0,-1053000.0,1617660000.0,1678719000.0,2124000.0,-63183000.0,-55377000.0,-55377000.0,8075000.0,-63452000.0,-63452000.0,-66096000.0,-66096000.0,-65043000.0,275291000.0,-340334000.0,0.0,0.0,-1053000.0,-1053000.0,58290000.0,58290000.0,-124498000.0,-13842000.0,16884000.0,37653000.0,38479000.0,-826000.0,-826000.0,7746000.0,-172939000.0,-172939000.0,-24620000.0,170312000.0,,19605000.0,19605000.0,,,17491000.0,2022-12-31
181467000.0,-160984000.0,-1990000.0,1657838000.0,1617660000.0,1142000.0,39036000.0,-158584000.0,-158584000.0,2400000.0,-160984000.0,-160984000.0,14163000.0,14163000.0,16153000.0,347761000.0,-331608000.0,,,-1990000.0,-1990000.0,183457000.0,183457000.0,131114000.0,-26109000.0,25163000.0,-54690000.0,-43659000.0,-11031000.0,-11031000.0,-5773000.0,192523000.0,192523000.0,-1346000.0,143122000.0,112934000.0,6212000.0,6212000.0,112934000.0,112934000.0,-208579000.0,2023-03-31
61909000.0,-502219000.0,-810000.0,1186448000.0,1657838000.0,-67000.0,-471323000.0,-501403000.0,-501403000.0,816000.0,-502219000.0,-502219000.0,-32639000.0,-32639000.0,-31829000.0,290912000.0,-322741000.0,,,-810000.0,-810000.0,62719000.0,62719000.0,-78266000.0,-13459000.0,9432000.0,-1268000.0,11996000.0,-13264000.0,-13264000.0,-17275000.0,-55696000.0,-55696000.0,-3155000.0,169630000.0,4381000.0,5071000.0,5071000.0,4381000.0,4381000.0,-34942000.0,2023-06-30
107525000.0,-80723000.0,-980000.0,1175015000.0,1186448000.0,-427000.0,-11006000.0,-79275000.0,-79275000.0,1448000.0,-80723000.0,-80723000.0,-40236000.0,-40236000.0,-39256000.0,371840000.0,-411096000.0,0.0,0.0,-980000.0,-980000.0,108505000.0,108505000.0,-76932000.0,-13805000.0,9190000.0,-15533000.0,-23117000.0,7584000.0,7584000.0,20740000.0,-77524000.0,-77524000.0,1921000.0,171881000.0,0.0,4902000.0,4902000.0,,,6733000.0,2023-09-30
253997000.0,-91093000.0,-4283000.0,1368532000.0,1175015000.0,1019000.0,192498000.0,-87501000.0,-87501000.0,3592000.0,-91093000.0,-91093000.0,21719000.0,21719000.0,26002000.0,268577000.0,-242575000.0,0.0,0.0,-4283000.0,-4283000.0,258280000.0,258280000.0,-102584000.0,-13134000.0,11539000.0,18686000.0,11236000.0,7450000.0,7450000.0,20410000.0,-140085000.0,-140085000.0,13032000.0,163227000.0,0.0,5324000.0,5324000.0,,,201178000.0,2023-12-31
