free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,taxes_refund_paid,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date
3266000000.0,,-3700000000.0,0.0,0.0,-2810000000.0,33744000000.0,104257000000.0,119569000000.0,9784000000.0,-25096000000.0,-3868000000.0,-3868000000.0,278000000.0,-446000000.0,0.0,,0.0,-3700000000.0,-3700000000.0,-3700000000.0,0.0,-27304000000.0,-27304000000.0,15000000.0,91000000.0,-25042000000.0,-13774000000.0,-11268000000.0,0.0,0.0,-1473000000.0,-1473000000.0,-895000000.0,442000000.0,-1337000000.0,6076000000.0,6076000000.0,-1340000000.0,-393000000.0,-4366000000.0,-7704000000.0,4895000000.0,-1610000000.0,-1610000000.0,-1610000000.0,-1610000000.0,-1384000000.0,-2371000000.0,208000000.0,2602000000.0,2602000000.0,1197000000.0,1197000000.0,-9514000000.0,-234000000.0,504000000.0,-9784000000.0,7773000000.0,2022-12-31
42736000000.0,-689000000.0,-398000000.0,,586000000.0,-2241000000.0,29864000000.0,127804000000.0,104257000000.0,-6773000000.0,30320000000.0,-2657000000.0,-2657000000.0,400000000.0,-2556000000.0,-103000000.0,-689000000.0,586000000.0,-398000000.0,-398000000.0,-398000000.0,,-12000000000.0,-12000000000.0,20000000.0,34000000.0,-9853000000.0,,-9853000000.0,,,-1769000000.0,-1769000000.0,-432000000.0,40000000.0,-472000000.0,44977000000.0,44977000000.0,-3591000000.0,25446000000.0,31204000000.0,3593000000.0,-13403000000.0,637000000.0,637000000.0,637000000.0,637000000.0,-221000000.0,-877000000.0,-357000000.0,-266000000.0,-266000000.0,1437000000.0,1437000000.0,15651000000.0,-147000000.0,853000000.0,6773000000.0,7534000000.0,2023-03-31
10970000000.0,0.0,-11210000000.0,,0.0,-1731000000.0,29512000000.0,112412000000.0,127804000000.0,-2343000000.0,-13049000000.0,-13838000000.0,-13838000000.0,-191000000.0,-2437000000.0,0.0,0.0,0.0,-11210000000.0,-11210000000.0,-11210000000.0,,-11912000000.0,-11912000000.0,33000000.0,216000000.0,-10451000000.0,,-11621000000.0,,,-1230000000.0,-1230000000.0,-480000000.0,21000000.0,-501000000.0,12701000000.0,12701000000.0,-1407000000.0,-13540000000.0,-43637000000.0,3565000000.0,-10815000000.0,691000000.0,691000000.0,691000000.0,691000000.0,-81000000.0,9564000000.0,215000000.0,-586000000.0,-586000000.0,1462000000.0,1462000000.0,-7965000000.0,-245000000.0,-1891000000.0,2343000000.0,8929000000.0,2023-06-30
32639000000.0,0.0,-740000000.0,,80000000.0,-1784000000.0,29985000000.0,123056000000.0,112412000000.0,-1237000000.0,11881000000.0,-6729000000.0,-6729000000.0,-1161000000.0,-4908000000.0,80000000.0,0.0,80000000.0,-740000000.0,-740000000.0,-740000000.0,,-15813000000.0,-15813000000.0,39000000.0,-47000000.0,-14152000000.0,35000000.0,-14187000000.0,,,-1076000000.0,-1076000000.0,-577000000.0,131000000.0,-708000000.0,34423000000.0,34423000000.0,-1583000000.0,19243000000.0,78750000000.0,-3488000000.0,-9787000000.0,1882000000.0,1882000000.0,1882000000.0,1882000000.0,-1006000000.0,-3906000000.0,149000000.0,250000000.0,250000000.0,1341000000.0,1341000000.0,2466000000.0,-295000000.0,1524000000.0,1237000000.0,8469000000.0,2023-09-30
