free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_inventory,change_in_receivables,other_non_cash_items,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,operating_gains_losses,pension_and_employee_benefit_expense,earnings_losses_from_equity_investments,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
124000000.0,-150000000.0,-7000000.0,52000000.0,0.0,-631000000.0,3539000000.0,3487000000.0,27000000.0,25000000.0,-116000000.0,-116000000.0,-11000000.0,-150000000.0,-150000000.0,0.0,45000000.0,0.0,0.0,45000000.0,-7000000.0,52000000.0,-614000000.0,-614000000.0,5000000.0,12000000.0,12000000.0,0.0,-631000000.0,755000000.0,755000000.0,538000000.0,25000000.0,-368000000.0,475000000.0,406000000.0,-9000000.0,6000000.0,-60000000.0,-60000000.0,197000000.0,-91000000.0,-49000000.0,-40000000.0,0.0,174000000.0,2022-12-31
-559000000.0,-75000000.0,-10000000.0,0.0,,-740000000.0,2873000000.0,3539000000.0,8000000.0,-674000000.0,-117000000.0,-117000000.0,-32000000.0,-75000000.0,-75000000.0,,-10000000.0,,,-10000000.0,-10000000.0,0.0,-738000000.0,-738000000.0,2000000.0,,,,-740000000.0,181000000.0,181000000.0,-249000000.0,-202000000.0,298000000.0,-167000000.0,-178000000.0,1000000.0,4000000.0,38000000.0,38000000.0,221000000.0,-33000000.0,-44000000.0,13000000.0,,199000000.0,2023-03-31
100000000.0,-75000000.0,-10000000.0,238000000.0,,-613000000.0,3117000000.0,2873000000.0,0.0,244000000.0,143000000.0,143000000.0,-10000000.0,-75000000.0,-75000000.0,,228000000.0,,,228000000.0,-10000000.0,238000000.0,-612000000.0,-612000000.0,1000000.0,,,,-613000000.0,713000000.0,713000000.0,-17000000.0,47000000.0,-10000000.0,0.0,-54000000.0,2000000.0,0.0,97000000.0,97000000.0,224000000.0,-70000000.0,-33000000.0,-37000000.0,,477000000.0,2023-06-30
231000000.0,-25000000.0,-49000000.0,3000000.0,,-586000000.0,3259000000.0,3117000000.0,-11000000.0,153000000.0,-79000000.0,-79000000.0,-8000000.0,-25000000.0,-25000000.0,,-46000000.0,,,-46000000.0,-49000000.0,3000000.0,-585000000.0,-585000000.0,1000000.0,,,,-586000000.0,817000000.0,817000000.0,208000000.0,-130000000.0,-212000000.0,219000000.0,331000000.0,18000000.0,0.0,140000000.0,140000000.0,230000000.0,-78000000.0,-27000000.0,-51000000.0,,299000000.0,2023-09-30
-248000000.0,0.0,-20000000.0,0.0,,-637000000.0,2988000000.0,3259000000.0,18000000.0,-289000000.0,-45000000.0,-45000000.0,-25000000.0,0.0,0.0,,-20000000.0,,,-20000000.0,-20000000.0,0.0,-633000000.0,-633000000.0,4000000.0,,,,-637000000.0,389000000.0,389000000.0,217000000.0,59000000.0,-51000000.0,205000000.0,4000000.0,15000000.0,125000000.0,-178000000.0,-178000000.0,241000000.0,49000000.0,-21000000.0,74000000.0,,-80000000.0,2023-12-31
