symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
ELS,Real Estate,11585760040.416285,186205815.0,2023-03-31,0.06653922549158746,12163794140.760822,12973163581.926157,62.22018383484041,69.67109798330496
ELS,Real Estate,12163794140.760822,186273876.0,2023-06-30,0.022966258364766172,12052000544.10958,12328789902.417902,65.30059073211545,66.18636046644512
ELS,Real Estate,12052000544.10958,186390612.0,2023-09-30,0.00865759953067121,13144878945.17238,13258682042.958836,64.65991186353087,71.13385111348224
ELS,Real Estate,13144878945.17238,186426281.0,2023-12-31,0.13871307063127303,,,70.50979547874144,
