free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
265051000.0,-2837000.0,-12350165000.0,14300000000.0,-10236000.0,126309000.0,63618000.0,839943000.0,613125000.0,226818000.0,1804640000.0,1804640000.0,0.0,-1042000.0,-73769000.0,-4163000.0,-69606000.0,-2837000.0,-2837000.0,1949835000.0,1949835000.0,-12350165000.0,14300000000.0,-1853109000.0,-1853109000.0,-67468000.0,168800000.0,372244000.0,-203444000.0,0.0,0.0,0.0,-10236000.0,0.0,-10236000.0,275287000.0,275287000.0,-44377000.0,-8980000.0,20043000.0,8909000.0,20043000.0,20043000.0,-55440000.0,-55440000.0,8329000.0,10868000.0,8909000.0,-20425000.0,-20425000.0,18116000.0,18116000.0,-1281000.0,-1281000.0,19397000.0,6116000.0,4517000.0,1786000.0,244751000.0,2022-12-31
204001000.0,0.0,-12350091000.0,15450000000.0,-10293000.0,221182000.0,6334000.0,2434071000.0,839943000.0,1594128000.0,3403031000.0,3403031000.0,,-13362000.0,-74303000.0,-4163000.0,-70140000.0,0.0,0.0,3099909000.0,3099909000.0,-12350091000.0,15450000000.0,-2023197000.0,-2023197000.0,-137079000.0,-345972000.0,614383000.0,-960355000.0,-157646000.0,0.0,-157646000.0,-10293000.0,,-10293000.0,214294000.0,214294000.0,-141688000.0,-55298000.0,-78240000.0,7525000.0,-78240000.0,-78240000.0,-8150000.0,-8150000.0,17404000.0,11646000.0,7525000.0,13911000.0,13911000.0,21086000.0,21086000.0,341000.0,341000.0,20745000.0,16657000.0,16747000.0,5000.0,221004000.0,2023-03-31
240000000.0,-58000000.0,-4266842000.0,0.0,-9368000.0,323522000.0,134358000.0,1360759000.0,2434071000.0,-1073312000.0,-1014499000.0,-1014499000.0,,-319000.0,-74062000.0,-4162000.0,-69900000.0,-58000000.0,-58000000.0,-4266842000.0,-4266842000.0,-4266842000.0,0.0,-308181000.0,-308181000.0,177766000.0,26836000.0,243645000.0,-216809000.0,0.0,0.0,0.0,-9368000.0,,-9368000.0,249368000.0,249368000.0,-50272000.0,64515000.0,9360000.0,,9360000.0,9360000.0,-124147000.0,-124147000.0,5941000.0,14166000.0,7815000.0,-13477000.0,-13477000.0,19962000.0,19962000.0,368000.0,368000.0,19594000.0,-1233000.0,48000.0,67000.0,234968000.0,2023-06-30
412853000.0,-49983000.0,-5050153000.0,2550000000.0,-14319000.0,332974000.0,73104000.0,2172731000.0,1360759000.0,811972000.0,-1126080000.0,-1126080000.0,,-361000.0,-73455000.0,-4162000.0,-69293000.0,-49983000.0,-49983000.0,-2500153000.0,-2500153000.0,-5050153000.0,2550000000.0,1510880000.0,1510880000.0,120778000.0,-82062000.0,309372000.0,-391434000.0,0.0,0.0,0.0,-10174000.0,,-14319000.0,427172000.0,427172000.0,135008000.0,65742000.0,-59848000.0,,,,129114000.0,129114000.0,11864000.0,14383000.0,8888000.0,-28420000.0,-28420000.0,18662000.0,18662000.0,352000.0,352000.0,18310000.0,3812000.0,0.0,3790000.0,226475000.0,2023-09-30
81492000.0,-1000.0,18549800000.0,,-6323000.0,370942000.0,54802000.0,1715795000.0,2172731000.0,-456936000.0,1230503000.0,1230503000.0,,-513000.0,-72985000.0,-4163000.0,-68822000.0,-1000.0,-1000.0,549800000.0,549800000.0,18549800000.0,,-1775254000.0,-1775254000.0,-18316000.0,-1119359000.0,603483000.0,-1722842000.0,0.0,0.0,0.0,-3574000.0,2749000.0,-6323000.0,87815000.0,87815000.0,-172430000.0,-174482000.0,,,12643000.0,12643000.0,-10591000.0,-10591000.0,8833000.0,13892000.0,6388000.0,-25648000.0,-25648000.0,17843000.0,17843000.0,2000.0,2000.0,17841000.0,17544000.0,16825000.0,158000.0,185393000.0,2023-12-31
