free_cash_flow,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,taxes_refund_paid,interest_paid_cfo,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,pension_and_employee_benefit_expense,net_income_from_continuing_operations,date
965000000.0,1000000.0,8187000000.0,-77000000.0,1451000000.0,504000000.0,37000000.0,910000000.0,-37000000.0,-37000000.0,-8234000000.0,,,8197000000.0,,8188000000.0,1000000.0,8187000000.0,-95000000.0,-95000000.0,-19000000.0,0.0,0.0,0.0,0.0,-76000000.0,1000000.0,-77000000.0,1042000000.0,1063000000.0,,,166000000.0,89000000.0,124000000.0,124000000.0,112000000.0,140000000.0,-187000000.0,-124000000.0,873000000.0,,151000000.0,151000000.0,157000000.0,157000000.0,98000000.0,98000000.0,59000000.0,,,567000000.0,2022-12-31
325000000.0,-6000000.0,2000000000.0,-143000000.0,2334000000.0,1451000000.0,8000000.0,875000000.0,673000000.0,673000000.0,-1312000000.0,,,1985000000.0,-9000000.0,1994000000.0,-6000000.0,2000000000.0,-266000000.0,-266000000.0,4000000.0,-127000000.0,-127000000.0,,,-143000000.0,0.0,-143000000.0,468000000.0,468000000.0,-102000000.0,-42000000.0,85000000.0,119000000.0,93000000.0,93000000.0,87000000.0,-122000000.0,-5000000.0,-22000000.0,-8000000.0,24000000.0,163000000.0,163000000.0,157000000.0,157000000.0,96000000.0,96000000.0,61000000.0,-192000000.0,-192000000.0,383000000.0,2023-03-31
-137000000.0,0.0,0.0,-70000000.0,1945000000.0,2334000000.0,-11000000.0,-378000000.0,-227000000.0,-227000000.0,-210000000.0,,,-3000000.0,-3000000.0,0.0,0.0,0.0,-84000000.0,-84000000.0,5000000.0,-20000000.0,-20000000.0,,,-69000000.0,1000000.0,-70000000.0,-67000000.0,-67000000.0,-169000000.0,-208000000.0,-283000000.0,-8000000.0,-144000000.0,-144000000.0,-127000000.0,-50000000.0,-81000000.0,-10000000.0,34000000.0,28000000.0,137000000.0,137000000.0,156000000.0,156000000.0,93000000.0,93000000.0,63000000.0,-195000000.0,-195000000.0,433000000.0,2023-06-30
570000000.0,-12000000.0,20000000.0,-80000000.0,2420000000.0,1945000000.0,-31000000.0,506000000.0,-24000000.0,-24000000.0,-30000000.0,-14000000.0,-14000000.0,20000000.0,3000000.0,17000000.0,-3000000.0,20000000.0,-120000000.0,-120000000.0,-40000000.0,0.0,0.0,,,-80000000.0,0.0,-80000000.0,650000000.0,650000000.0,,-68000000.0,-146000000.0,-42000000.0,-129000000.0,-129000000.0,-53000000.0,87000000.0,-62000000.0,-50000000.0,-62000000.0,29000000.0,250000000.0,250000000.0,153000000.0,153000000.0,89000000.0,89000000.0,64000000.0,-163000000.0,-163000000.0,386000000.0,2023-09-30
956000000.0,-837000000.0,-14000000.0,-94000000.0,2506000000.0,2420000000.0,24000000.0,62000000.0,-900000000.0,-900000000.0,-24000000.0,-13000000.0,-13000000.0,-863000000.0,-3000000.0,-860000000.0,-846000000.0,-14000000.0,-88000000.0,-88000000.0,6000000.0,0.0,0.0,,,-94000000.0,0.0,-94000000.0,1050000000.0,1050000000.0,,,213000000.0,-43000000.0,83000000.0,83000000.0,80000000.0,196000000.0,-23000000.0,-103000000.0,346000000.0,33000000.0,193000000.0,193000000.0,144000000.0,144000000.0,84000000.0,84000000.0,60000000.0,-139000000.0,-139000000.0,416000000.0,2023-12-31
