free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
2070000000.0,-1174000000.0,-596000000.0,2985000000.0,4000000.0,-769000000.0,495000000.0,1068000000.0,2462000000.0,1259000000.0,-103000000.0,1306000000.0,-749000000.0,-749000000.0,-22000000.0,-1946000000.0,-1946000000.0,-1170000000.0,-1174000000.0,4000000.0,2389000000.0,-539000000.0,-539000000.0,2928000000.0,-57000000.0,2985000000.0,-784000000.0,-784000000.0,-15000000.0,0.0,0.0,-769000000.0,2839000000.0,2839000000.0,-2466000000.0,-132000000.0,100000000.0,-2678000000.0,-2678000000.0,-2647000000.0,-31000000.0,-31000000.0,261000000.0,-17000000.0,133000000.0,90000000.0,743000000.0,743000000.0,4339000000.0,2022-10-31
3691000000.0,-1560000000.0,967000000.0,0.0,118000000.0,-903000000.0,289000000.0,1262000000.0,2757000000.0,2462000000.0,42000000.0,253000000.0,-3446000000.0,-3446000000.0,-3000000.0,-1933000000.0,-1933000000.0,-1442000000.0,-1560000000.0,118000000.0,-68000000.0,0.0,,-68000000.0,-68000000.0,0.0,-895000000.0,-895000000.0,8000000.0,0.0,0.0,-903000000.0,4594000000.0,4594000000.0,348000000.0,-104000000.0,257000000.0,-1146000000.0,-1146000000.0,-1009000000.0,-137000000.0,-137000000.0,918000000.0,423000000.0,45000000.0,80000000.0,759000000.0,759000000.0,3362000000.0,2023-01-31
4709000000.0,-2887000000.0,-1063000000.0,0.0,15000000.0,-905000000.0,596000000.0,185000000.0,1260000000.0,2757000000.0,-20000000.0,-1477000000.0,-6188000000.0,-6188000000.0,-135000000.0,-2118000000.0,-2118000000.0,-2872000000.0,-2887000000.0,15000000.0,-1063000000.0,0.0,0.0,-1063000000.0,-1063000000.0,0.0,-903000000.0,-903000000.0,2000000.0,,,-905000000.0,5614000000.0,5614000000.0,750000000.0,-2000000.0,-60000000.0,2162000000.0,2162000000.0,1158000000.0,1004000000.0,1004000000.0,-457000000.0,-893000000.0,74000000.0,124000000.0,793000000.0,793000000.0,3873000000.0,2023-04-30
5799000000.0,-2067000000.0,-67000000.0,0.0,160000000.0,-792000000.0,304000000.0,2709000000.0,2814000000.0,1260000000.0,40000000.0,1514000000.0,-4078000000.0,-4078000000.0,-7000000.0,-2097000000.0,-2097000000.0,-1907000000.0,-2067000000.0,160000000.0,-67000000.0,0.0,0.0,-67000000.0,-67000000.0,0.0,-999000000.0,-999000000.0,8000000.0,,,-792000000.0,6591000000.0,6591000000.0,976000000.0,-36000000.0,-332000000.0,-1265000000.0,-1265000000.0,-229000000.0,-1036000000.0,-1036000000.0,2208000000.0,401000000.0,70000000.0,91000000.0,795000000.0,795000000.0,4659000000.0,2023-07-31
3563000000.0,-1511000000.0,-70000000.0,0.0,17000000.0,-671000000.0,604000000.0,923000000.0,2058000000.0,2814000000.0,-87000000.0,-669000000.0,-3657000000.0,-3657000000.0,-4000000.0,-2089000000.0,,-1494000000.0,-1511000000.0,17000000.0,-70000000.0,0.0,0.0,-70000000.0,-70000000.0,0.0,-1246000000.0,-1246000000.0,5000000.0,-580000000.0,-580000000.0,-671000000.0,4234000000.0,4234000000.0,-645000000.0,-548000000.0,27000000.0,-458000000.0,-458000000.0,-742000000.0,284000000.0,284000000.0,380000000.0,-46000000.0,157000000.0,85000000.0,827000000.0,827000000.0,3810000000.0,2023-10-31
3875000000.0,-1486000000.0,-71000000.0,1995000000.0,131000000.0,-858000000.0,305000000.0,1206000000.0,3760000000.0,2058000000.0,70000000.0,1632000000.0,-1520000000.0,-1520000000.0,-10000000.0,-2079000000.0,,-1355000000.0,-1486000000.0,131000000.0,1924000000.0,0.0,,1924000000.0,-71000000.0,1995000000.0,-1581000000.0,-1581000000.0,-4000000.0,-719000000.0,-719000000.0,-858000000.0,4733000000.0,4733000000.0,1007000000.0,23000000.0,181000000.0,-1875000000.0,-1875000000.0,-1598000000.0,-277000000.0,-277000000.0,2006000000.0,672000000.0,13000000.0,80000000.0,832000000.0,832000000.0,2801000000.0,2024-01-31
