free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
799227000.0,-413015000.0,-380424000.0,414324000.0,-344201000.0,41498000.0,196494000.0,1633919000.0,1425997000.0,207922000.0,-466620000.0,-466620000.0,-27473000.0,-60032000.0,,-413015000.0,-413015000.0,33900000.0,33900000.0,-380424000.0,414324000.0,,,-468886000.0,-468886000.0,6497000.0,-44730000.0,248156000.0,-292886000.0,-86452000.0,47638000.0,-344201000.0,-344201000.0,1143428000.0,1143428000.0,349320000.0,-115199000.0,2390000.0,-103732000.0,32547000.0,-136279000.0,-136279000.0,258871000.0,306990000.0,306990000.0,97000.0,19559000.0,33200000.0,33200000.0,102241000.0,102241000.0,639011000.0,2022-12-31
507464000.0,-353997000.0,-405279000.0,393910000.0,-226319000.0,9596000.0,4703000.0,1610443000.0,1633919000.0,-23476000.0,-447613000.0,-447613000.0,-23449000.0,-58798000.0,-58798000.0,-353997000.0,-353997000.0,-11369000.0,-11369000.0,-405279000.0,393910000.0,,,-309646000.0,-309646000.0,2343000.0,-85670000.0,271107000.0,-356777000.0,0.0,0.0,-226319000.0,-226319000.0,733783000.0,733783000.0,-33324000.0,189247000.0,7842000.0,-300603000.0,-417915000.0,117312000.0,117312000.0,141112000.0,-70922000.0,-70922000.0,-10006000.0,16078000.0,9008000.0,9008000.0,107694000.0,107694000.0,644333000.0,2023-03-31
449526000.0,-380206000.0,-321143000.0,327132000.0,-358280000.0,41781000.0,308055000.0,1480862000.0,1610443000.0,-129581000.0,-464119000.0,-464119000.0,-17579000.0,-72323000.0,-72323000.0,-380206000.0,-380206000.0,5989000.0,327132000.0,,327132000.0,-321143000.0,-321143000.0,-473268000.0,-473268000.0,-217905000.0,102917000.0,267969000.0,-165052000.0,0.0,0.0,-358280000.0,-358280000.0,807806000.0,807806000.0,-175940000.0,-85486000.0,-4923000.0,-13402000.0,100611000.0,-114013000.0,-114013000.0,-55158000.0,-16971000.0,-16971000.0,1541000.0,11678000.0,43380000.0,43380000.0,110970000.0,110970000.0,816177000.0,2023-06-30
555338000.0,-331318000.0,-316511000.0,345563000.0,-558361000.0,9848000.0,160178000.0,1770988000.0,1480862000.0,290126000.0,-371026000.0,-371026000.0,1953000.0,-70713000.0,-70713000.0,-331318000.0,-331318000.0,29052000.0,345563000.0,,345563000.0,-316511000.0,-316511000.0,-452547000.0,-452547000.0,-5891000.0,111705000.0,282592000.0,-170887000.0,0.0,0.0,-558361000.0,-558361000.0,1113699000.0,1113699000.0,406993000.0,-7105000.0,-13423000.0,64230000.0,121762000.0,-57532000.0,-57532000.0,102376000.0,260915000.0,260915000.0,-12163000.0,12044000.0,19625000.0,19625000.0,107418000.0,107418000.0,579782000.0,2023-09-30
349695000.0,-386682000.0,-324620000.0,299059000.0,-514945000.0,41940000.0,169731000.0,1406464000.0,1770988000.0,-364524000.0,-494376000.0,-494376000.0,-12650000.0,-69483000.0,,-386682000.0,-386682000.0,-25561000.0,-1068494000.0,,299059000.0,,,-734788000.0,-734788000.0,-140000.0,-219703000.0,233074000.0,-452777000.0,0.0,0.0,-514945000.0,-514945000.0,864640000.0,864640000.0,319370000.0,-39900000.0,-13273000.0,54848000.0,30763000.0,24085000.0,24085000.0,43952000.0,273743000.0,273743000.0,912000.0,21944000.0,-16348000.0,-16348000.0,111722000.0,111722000.0,427040000.0,2023-12-31
