free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
346000000.0,0.0,,,-255000000.0,1293000000.0,1152000000.0,-11000000.0,152000000.0,-197000000.0,-197000000.0,1000000.0,-198000000.0,-198000000.0,0.0,0.0,,,,,-252000000.0,-252000000.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0,-255000000.0,-255000000.0,601000000.0,601000000.0,39000000.0,-14000000.0,-116000000.0,12000000.0,1658000000.0,1658000000.0,1658000000.0,-1286000000.0,-215000000.0,26000000.0,33000000.0,,,226000000.0,226000000.0,,0.0,277000000.0,2022-10-31
1698000000.0,-549000000.0,-6000000.0,1000000.0,-234000000.0,2253000000.0,1293000000.0,2000000.0,958000000.0,-748000000.0,-748000000.0,,-194000000.0,-194000000.0,-548000000.0,-549000000.0,1000000.0,-6000000.0,-6000000.0,-6000000.0,-226000000.0,-226000000.0,6000000.0,2000000.0,2000000.0,0.0,,,-234000000.0,-234000000.0,1932000000.0,1932000000.0,1028000000.0,8000000.0,278000000.0,-20000000.0,-1323000000.0,-1323000000.0,-1323000000.0,2174000000.0,-89000000.0,89000000.0,40000000.0,41000000.0,41000000.0,239000000.0,239000000.0,,,495000000.0,2023-01-31
-535000000.0,-79000000.0,,,-204000000.0,1432000000.0,2253000000.0,-5000000.0,-816000000.0,-281000000.0,-281000000.0,,-202000000.0,-202000000.0,-79000000.0,-79000000.0,,,,,-204000000.0,-204000000.0,,,,,,,-204000000.0,-204000000.0,-331000000.0,-331000000.0,-855000000.0,46000000.0,-287000000.0,-17000000.0,-790000000.0,-790000000.0,-790000000.0,-86000000.0,279000000.0,5000000.0,38000000.0,,,237000000.0,237000000.0,,,244000000.0,2023-04-30
321000000.0,-79000000.0,,,-191000000.0,1491000000.0,1432000000.0,3000000.0,56000000.0,-279000000.0,-279000000.0,,-200000000.0,-200000000.0,-79000000.0,-79000000.0,,,,,-177000000.0,-177000000.0,,,,,,,-191000000.0,-191000000.0,512000000.0,512000000.0,5000000.0,-194000000.0,42000000.0,-15000000.0,584000000.0,584000000.0,584000000.0,-422000000.0,10000000.0,-19000000.0,37000000.0,,,236000000.0,236000000.0,,,274000000.0,2023-07-31
-108000000.0,-112000000.0,,,-217000000.0,1059000000.0,1491000000.0,-10000000.0,-422000000.0,-312000000.0,-312000000.0,,-201000000.0,-201000000.0,-112000000.0,-112000000.0,,,,,-219000000.0,-219000000.0,3000000.0,-5000000.0,,-5000000.0,0.0,0.0,-217000000.0,-217000000.0,109000000.0,109000000.0,-423000000.0,-52000000.0,-75000000.0,15000000.0,1674000000.0,1674000000.0,1674000000.0,-1936000000.0,-49000000.0,5000000.0,35000000.0,,,229000000.0,229000000.0,0.0,0.0,263000000.0,2023-10-31
997000000.0,-70000000.0,,,-183000000.0,1793000000.0,1059000000.0,7000000.0,727000000.0,-272000000.0,-272000000.0,-4000000.0,-198000000.0,-198000000.0,-51000000.0,-70000000.0,,,,,-181000000.0,-181000000.0,-3000000.0,5000000.0,,-2000000.0,0.0,0.0,-183000000.0,-183000000.0,1180000000.0,1180000000.0,490000000.0,252000000.0,146000000.0,-1000000.0,-2493000000.0,-2493000000.0,-2493000000.0,2622000000.0,-36000000.0,188000000.0,35000000.0,,,221000000.0,221000000.0,0.0,0.0,460000000.0,2024-01-31
