ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,other_inventories,finished_goods,raw_materials,receivables,other_receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date
54064797.0,54064797.0,1932225000.0,2593619000.0,54662000.0,4347150000.0,1013667000.0,54662000.0,168791000.0,1922322000.0,4337150000.0,1922322000.0,1922322000.0,-167181000.0,-167181000.0,1584722000.0,504240000.0,541000.0,541000.0,4207385000.0,3187291000.0,302815000.0,350389000.0,350389000.0,2534087000.0,119259000.0,2414828000.0,1020094000.0,23123000.0,94094000.0,94094000.0,59532000.0,49532000.0,10000000.0,10000000.0,123226000.0,720119000.0,212048000.0,20033000.0,508071000.0,61442000.0,446629000.0,6129707000.0,4095946000.0,81803000.0,1867660000.0,620782000.0,1246878000.0,2146483000.0,-2486127000.0,4632610000.0,140328000.0,2616118000.0,1118669000.0,584916000.0,172579000.0,0.0,2033761000.0,82518000.0,324994000.0,29732000.0,151519000.0,143743000.0,1071613000.0,107010000.0,964603000.0,-45253000.0,1009856000.0,554636000.0,62033000.0,492603000.0,34008000.0,458595000.0,2022-12-31
54092240.0,54092240.0,2115347000.0,2589053000.0,56105000.0,4399698000.0,976210000.0,56105000.0,169399000.0,1980044000.0,4389698000.0,1980044000.0,1980044000.0,-181527000.0,-181527000.0,1657123000.0,503907000.0,541000.0,541000.0,4103964000.0,3177127000.0,305066000.0,344333000.0,344333000.0,2527728000.0,118074000.0,2409654000.0,926837000.0,22780000.0,101336000.0,101336000.0,61325000.0,51325000.0,10000000.0,10000000.0,59499000.0,681897000.0,204162000.0,15202000.0,477735000.0,50255000.0,427480000.0,6084008000.0,4180961000.0,62365000.0,1923939000.0,636523000.0,1287416000.0,2194657000.0,-2555945000.0,4750602000.0,135756000.0,2693269000.0,1136777000.0,612530000.0,172270000.0,0.0,1903047000.0,103370000.0,322386000.0,29989000.0,139225000.0,153172000.0,1101166000.0,137507000.0,963659000.0,-43850000.0,1007509000.0,376125000.0,71818000.0,304307000.0,,,2023-03-31
54090202.0,54090202.0,2065530000.0,2487355000.0,195275000.0,4414192000.0,934060000.0,195275000.0,183049000.0,2109886000.0,4404192000.0,2109886000.0,2109886000.0,-165966000.0,-165966000.0,1772889000.0,502422000.0,541000.0,541000.0,3991451000.0,3077036000.0,307344000.0,346328000.0,346328000.0,2423364000.0,129058000.0,2294306000.0,914415000.0,21802000.0,105327000.0,105327000.0,63991000.0,53991000.0,10000000.0,10000000.0,83680000.0,639615000.0,223338000.0,33611000.0,416277000.0,41839000.0,374438000.0,6101337000.0,4252862000.0,74315000.0,1914611000.0,626320000.0,1288291000.0,2263936000.0,-2632324000.0,4896260000.0,170120000.0,2760712000.0,1174004000.0,617189000.0,174235000.0,0.0,1848475000.0,92559000.0,325882000.0,33519000.0,129575000.0,162788000.0,1103912000.0,122679000.0,981233000.0,-43393000.0,1024626000.0,326122000.0,87346000.0,238776000.0,,,2023-06-30
54102982.0,54102982.0,1966987000.0,2493215000.0,285781000.0,4488746000.0,975365000.0,285781000.0,190263000.0,2185794000.0,4478746000.0,2185794000.0,2185794000.0,-169139000.0,-169139000.0,1864229000.0,490163000.0,541000.0,541000.0,4062385000.0,3086998000.0,313255000.0,347628000.0,347628000.0,2426115000.0,133163000.0,2292952000.0,975387000.0,21759000.0,102468000.0,102468000.0,67100000.0,57100000.0,10000000.0,10000000.0,98108000.0,685952000.0,211954000.0,14791000.0,473998000.0,59035000.0,414963000.0,6248179000.0,4297427000.0,80211000.0,1900013000.0,613540000.0,1286473000.0,2317203000.0,-2692599000.0,5009802000.0,191311000.0,2806889000.0,1214945000.0,622059000.0,174598000.0,0.0,1950752000.0,78045000.0,311512000.0,31655000.0,109345000.0,170512000.0,1141223000.0,130888000.0,1010335000.0,-42342000.0,1052677000.0,419972000.0,84007000.0,335965000.0,,,2023-09-30
53929703.0,53929703.0,1857019000.0,2489890000.0,356973000.0,4549223000.0,1014682000.0,356973000.0,188173000.0,2247506000.0,4539223000.0,2247506000.0,2247506000.0,-175339000.0,-175339000.0,1962578000.0,459728000.0,539000.0,539000.0,4135363000.0,3097826000.0,321259000.0,353107000.0,353107000.0,2423460000.0,131743000.0,2291717000.0,1037537000.0,26914000.0,95230000.0,95230000.0,66430000.0,56430000.0,10000000.0,10000000.0,113236000.0,735727000.0,239169000.0,33857000.0,496558000.0,44752000.0,451806000.0,6382869000.0,4330650000.0,59739000.0,1890533000.0,602797000.0,1287736000.0,2380378000.0,-2770983000.0,5151361000.0,213601000.0,2855777000.0,1276567000.0,630525000.0,174891000.0,0.0,2052219000.0,82939000.0,327511000.0,31694000.0,118600000.0,177217000.0,1090970000.0,107859000.0,983111000.0,-42209000.0,1025320000.0,550799000.0,106101000.0,444698000.0,,,2023-12-31
