date,open,close,high,low,volume
2021-05-03,89.58000183105469,89.44000244140625,90.3000030517578,88.93000030517578,315800
2021-05-04,89.29000091552734,88.44999694824219,89.76000213623047,88.26000213623047,385100
2021-05-05,90.12999725341795,93.77999877929688,96.19000244140624,89.0,585500
2021-05-06,94.5199966430664,93.51000213623048,96.11000061035156,92.04000091552734,372200
2021-05-07,93.70999908447266,94.38999938964844,94.7699966430664,93.56999969482422,382500
2021-05-10,94.9000015258789,93.8000030517578,96.47000122070312,93.75,382600
2021-05-11,92.11000061035156,92.52999877929688,93.5500030517578,91.41999816894533,324300
2021-05-12,92.18000030517578,89.63999938964844,92.52999877929688,89.48999786376953,319600
2021-05-13,90.33999633789062,92.5199966430664,92.6500015258789,89.94999694824219,429900
2021-05-14,93.5199966430664,93.79000091552734,94.41999816894533,93.08000183105467,330500
2021-05-17,93.43000030517578,93.83000183105467,93.91000366210938,92.2300033569336,168900
2021-05-18,94.1500015258789,92.70999908447266,94.58000183105467,92.68000030517578,173300
2021-05-19,91.62999725341795,92.3499984741211,92.37999725341795,89.98999786376953,240500
2021-05-20,92.69000244140624,93.30999755859376,93.41000366210938,91.91000366210938,245700
2021-05-21,94.0,93.70999908447266,94.7300033569336,93.33000183105467,197100
2021-05-24,94.0,93.66000366210938,94.18000030517578,93.2300033569336,140000
2021-05-25,93.56999969482422,93.0199966430664,94.37000274658205,92.7699966430664,225100
2021-05-26,93.30999755859376,93.13999938964844,93.9499969482422,92.66999816894533,389500
2021-05-27,93.5999984741211,92.51000213623048,93.91999816894533,92.29000091552734,280500
2021-05-28,93.1999969482422,93.0999984741211,93.33999633789062,92.20999908447266,130300
2021-06-01,93.69000244140624,94.12999725341795,94.19000244140624,92.88999938964844,181300
2021-06-02,94.41999816894533,92.52999877929688,94.41999816894533,92.0999984741211,317200
2021-06-03,92.08000183105467,93.3499984741211,93.41999816894533,91.52999877929688,290100
2021-06-04,93.93000030517578,93.93000030517578,94.31999969482422,93.11000061035156,213600
2021-06-07,93.83999633789062,91.66999816894533,93.83999633789062,91.41000366210938,438900
2021-06-08,91.77999877929688,93.83000183105467,94.16999816894533,91.4000015258789,315400
2021-06-09,93.9000015258789,94.91000366210938,95.0,93.3000030517578,318700
2021-06-10,95.3000030517578,94.16999816894533,95.83000183105467,94.16999816894533,449800
2021-06-11,94.43000030517578,94.91000366210938,95.05999755859376,94.16000366210938,235700
2021-06-14,95.0,92.87000274658205,95.1999969482422,92.7699966430664,272800
2021-06-15,92.87000274658205,93.29000091552734,93.5500030517578,91.9800033569336,232100
2021-06-16,93.02999877929688,91.6999969482422,93.0999984741211,91.54000091552734,166600
2021-06-17,91.23999786376952,89.3499984741211,92.06999969482422,88.76000213623047,262900
2021-06-18,88.5999984741211,88.0199966430664,89.02999877929688,87.87000274658203,381700
2021-06-21,88.83000183105469,89.76000213623047,90.0,88.1500015258789,288000
2021-06-22,89.44000244140625,89.27999877929688,89.98999786376953,88.3499984741211,327900
2021-06-23,89.6500015258789,89.05999755859375,89.9000015258789,88.77999877929688,225800
2021-06-24,89.44999694824219,90.25,90.8499984741211,88.91999816894531,227000
2021-06-25,90.4000015258789,92.51000213623048,92.56999969482422,90.4000015258789,534900
2021-06-28,92.16999816894533,91.18000030517578,92.97000122070312,89.9800033569336,437600
2021-06-29,91.76000213623048,90.7300033569336,92.08999633789062,90.55999755859376,226000
2021-06-30,90.9499969482422,93.13999938964844,93.36000061035156,90.76000213623048,359100
2021-07-01,93.5,93.2300033569336,94.16999816894533,93.04000091552734,458100
2021-07-02,93.12999725341795,92.8000030517578,93.22000122070312,91.8499984741211,151900
2021-07-06,92.41999816894533,91.5,92.95999908447266,90.75,210900
2021-07-07,91.9499969482422,91.9499969482422,92.58999633789062,91.3499984741211,229300
2021-07-08,90.1500015258789,90.20999908447266,91.4800033569336,89.31999969482422,231600
2021-07-09,91.68000030517578,92.51000213623048,92.5999984741211,91.3499984741211,143300
2021-07-12,92.02999877929688,93.8000030517578,93.9000015258789,91.62999725341795,256600
2021-07-13,93.33000183105467,92.22000122070312,93.62999725341795,92.06999969482422,228700
2021-07-14,92.98999786376952,92.16000366210938,93.5500030517578,91.41999816894533,174200
2021-07-15,91.54000091552734,91.6999969482422,92.18000030517578,91.16000366210938,107400
2021-07-16,92.4499969482422,91.81999969482422,93.38999938964844,91.72000122070312,322500
2021-07-19,90.3000030517578,89.62000274658203,90.91999816894533,89.02999877929688,166700
2021-07-20,89.7300033569336,92.61000061035156,93.29000091552734,89.51000213623047,345000
2021-07-21,93.27999877929688,93.3000030517578,94.25,92.61000061035156,174800
2021-07-22,93.0,91.87999725341795,93.30999755859376,91.6999969482422,121800
2021-07-23,92.0,92.80999755859376,92.97000122070312,91.4000015258789,182200
2021-07-26,93.2300033569336,92.91999816894533,93.47000122070312,92.37999725341795,227600
2021-07-27,92.20999908447266,93.11000061035156,93.38999938964844,92.0199966430664,140300
2021-07-28,93.51000213623048,93.58999633789062,94.1999969482422,92.38999938964844,132700
2021-07-29,94.66000366210938,93.94000244140624,95.0,93.87999725341795,223900
2021-07-30,93.30999755859376,95.0,95.0500030517578,93.0199966430664,264600
2021-08-02,95.22000122070312,94.4800033569336,97.37999725341795,94.3499984741211,227500
2021-08-03,94.5,96.08000183105467,96.22000122070312,93.01000213623048,385000
2021-08-04,98.25,98.76000213623048,101.98999786376952,97.0500030517578,624200
2021-08-05,100.0,98.95999908447266,101.06999969482422,98.26000213623048,404900
2021-08-06,99.41999816894533,99.8000030517578,100.37999725341795,98.1999969482422,393200
2021-08-09,100.16000366210938,100.8499984741211,100.95999908447266,98.87000274658205,331500
2021-08-10,100.8499984741211,101.68000030517578,101.93000030517578,100.52999877929688,312800
2021-08-11,101.97000122070312,103.45999908447266,103.54000091552734,101.51000213623048,370200
2021-08-12,103.0,103.0199966430664,103.87000274658205,102.7300033569336,186700
2021-08-13,103.43000030517578,101.77999877929688,103.43000030517578,101.0,224300
2021-08-16,101.1999969482422,101.63999938964844,101.91000366210938,100.5199966430664,91400
2021-08-17,101.16000366210938,99.87999725341795,101.5,99.36000061035156,211600
2021-08-18,99.68000030517578,100.30999755859376,101.16999816894533,99.5500030517578,248700
2021-08-19,99.12999725341795,100.4499969482422,100.66000366210938,99.12999725341795,183100
2021-08-20,100.18000030517578,100.93000030517578,101.44000244140624,99.7699966430664,209200
2021-08-23,101.80999755859376,101.29000091552734,101.86000061035156,101.0199966430664,190500
2021-08-24,101.95999908447266,101.66999816894533,102.51000213623048,101.4800033569336,228600
