treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,other_inventories,finished_goods,work_in_process,raw_materials,receivables,other_receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
10500000.0,216300000.0,226800000.0,5962300000.0,6607000000.0,-5402300000.0,19252000000.0,-737400000.0,-5402300000.0,44700000.0,12689700000.0,18854900000.0,12915200000.0,225500000.0,12689700000.0,-1205500000.0,-1205500000.0,522900000.0,6894100000.0,7006400000.0,517600000.0,517600000.0,0.0,12953100000.0,9577700000.0,292800000.0,473300000.0,473300000.0,2646400000.0,2646400000.0,6165200000.0,6165200000.0,3375400000.0,288700000.0,441800000.0,44700000.0,397100000.0,397100000.0,249200000.0,2395700000.0,87600000.0,87600000.0,2308100000.0,239900000.0,2068200000.0,25868300000.0,23230300000.0,915500000.0,18092000000.0,12800100000.0,5291900000.0,4222800000.0,-3661900000.0,7884700000.0,497400000.0,395300000.0,5430600000.0,1205500000.0,355900000.0,0.0,2638000000.0,378900000.0,792900000.0,161500000.0,269100000.0,71900000.0,290400000.0,866200000.0,126400000.0,739800000.0,-13200000.0,753000000.0,600000000.0,600000000.0,2022-12-31
10700000.0,216300000.0,227000000.0,6262200000.0,6590400000.0,-5395200000.0,19286900000.0,-754600000.0,-5395200000.0,,12696500000.0,18874200000.0,12919000000.0,222500000.0,12696500000.0,-1170600000.0,-1170600000.0,537500000.0,6877000000.0,7025600000.0,502000000.0,502000000.0,0.0,12933500000.0,9627300000.0,321000000.0,470000000.0,470000000.0,2658600000.0,2658600000.0,6177700000.0,6177700000.0,3306200000.0,,412700000.0,,412700000.0,,,2893500000.0,,,2893500000.0,,2893500000.0,25852500000.0,23300900000.0,939100000.0,18091700000.0,12799300000.0,5292400000.0,4270100000.0,,,,,,,,,2551600000.0,382400000.0,915600000.0,181400000.0,344800000.0,82600000.0,306800000.0,925400000.0,121600000.0,803800000.0,-13300000.0,817100000.0,328200000.0,328200000.0,2023-03-31
10900000.0,216200000.0,227100000.0,5654200000.0,6615100000.0,-5072300000.0,19645900000.0,-500700000.0,-5072300000.0,,13030800000.0,19222700000.0,13256900000.0,226100000.0,13030800000.0,-1093400000.0,-1093400000.0,549600000.0,7129300000.0,7059500000.0,485000000.0,485000000.0,0.0,13532700000.0,9702800000.0,370800000.0,468700000.0,468700000.0,2671400000.0,2671400000.0,6191900000.0,6191900000.0,3829900000.0,,423200000.0,,423200000.0,,,3406700000.0,,,3406700000.0,,3406700000.0,26789600000.0,23460400000.0,1019300000.0,18103100000.0,12807000000.0,5296100000.0,4338000000.0,,,,,,,,,3329200000.0,360700000.0,863400000.0,172300000.0,318200000.0,90700000.0,282200000.0,1144200000.0,129100000.0,1015100000.0,-12900000.0,1028000000.0,960900000.0,960900000.0,2023-06-30
11400000.0,215800000.0,227200000.0,5378200000.0,6179900000.0,-4787000000.0,19425900000.0,-1149900000.0,-4787000000.0,,13246000000.0,18547100000.0,13488000000.0,242000000.0,13246000000.0,-1198600000.0,-1198600000.0,584100000.0,7470000000.0,7099800000.0,458900000.0,458900000.0,0.0,13080400000.0,8842700000.0,371800000.0,463000000.0,463000000.0,2706800000.0,2706800000.0,5301100000.0,5301100000.0,4237700000.0,,878800000.0,,878800000.0,,,3358900000.0,,,3358900000.0,,3358900000.0,26568400000.0,23480600000.0,1179400000.0,18033000000.0,12712200000.0,5320800000.0,4268200000.0,,,,,,,,,3087800000.0,353100000.0,852600000.0,160700000.0,296300000.0,100900000.0,294700000.0,1080400000.0,161700000.0,918700000.0,-12200000.0,930900000.0,801700000.0,801700000.0,2023-09-30
13900000.0,213300000.0,227200000.0,5355000000.0,6270800000.0,-4743900000.0,19419900000.0,-1244100000.0,-4743900000.0,46900000.0,13196000000.0,18508100000.0,13435100000.0,239100000.0,13196000000.0,-1116300000.0,-1116300000.0,735600000.0,7484300000.0,7108400000.0,455200000.0,455200000.0,0.0,12940000000.0,8847400000.0,372300000.0,465800000.0,465800000.0,2697200000.0,2697200000.0,5312100000.0,5312100000.0,4092600000.0,329400000.0,958700000.0,46900000.0,911800000.0,911800000.0,316800000.0,2487700000.0,82800000.0,82800000.0,2404900000.0,255100000.0,2149800000.0,26375100000.0,23526600000.0,1142200000.0,17939900000.0,12614600000.0,5325300000.0,4444500000.0,-4101600000.0,8546100000.0,783700000.0,414100000.0,5699800000.0,1283400000.0,365100000.0,0.0,2848500000.0,297900000.0,802300000.0,184100000.0,245700000.0,97400000.0,275100000.0,879400000.0,121600000.0,757800000.0,-12700000.0,770500000.0,868900000.0,868900000.0,2023-12-31
