treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_deferred_liabilities,current_deferred_revenue,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,receivables,other_receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date,pensionand_other_post_retirement_benefit_plans_current
8317389.0,86949918.0,95267307.0,139183000.0,866376000.0,398401000.0,5619425000.0,869286000.0,398401000.0,112802000.0,4865851000.0,5619425000.0,4865851000.0,4865851000.0,-122722000.0,-122722000.0,1335627000.0,4782930000.0,1540317000.0,953000.0,953000.0,0.0,1822094000.0,1027258000.0,102756000.0,58126000.0,58126000.0,866376000.0,112802000.0,753574000.0,794836000.0,413989000.0,413989000.0,380847000.0,317316000.0,63531000.0,49510000.0,7698000.0,14021000.0,6687945000.0,5023823000.0,261880000.0,84515000.0,84515000.0,4467450000.0,809183000.0,3658267000.0,209978000.0,-158307000.0,368285000.0,27560000.0,256812000.0,42226000.0,38991000.0,2696000.0,0.0,1664122000.0,51159000.0,998389000.0,209139000.0,28963000.0,760287000.0,-18300000.0,778587000.0,614574000.0,183000.0,614391000.0,110658000.0,503733000.0,2022-12-31,
8611394.0,86655913.0,95267307.0,245964000.0,863880000.0,174423000.0,5535815000.0,733161000.0,174423000.0,110227000.0,4782162000.0,5535815000.0,4782162000.0,4782162000.0,-109438000.0,-109438000.0,1498693000.0,4883552000.0,1505788000.0,953000.0,953000.0,0.0,1698772000.0,1047857000.0,100219000.0,83758000.0,83758000.0,863880000.0,110227000.0,753653000.0,650915000.0,396331000.0,396331000.0,254584000.0,205984000.0,48600000.0,26662000.0,10908000.0,21938000.0,6480934000.0,5096858000.0,196305000.0,84791000.0,84791000.0,4607739000.0,870544000.0,3737195000.0,208023000.0,,208023000.0,,208023000.0,,,,,1384076000.0,63399000.0,812823000.0,144602000.0,14458000.0,653763000.0,-18300000.0,672063000.0,507854000.0,165000.0,507689000.0,102494000.0,405195000.0,2023-03-31,
8505978.0,86761329.0,95267307.0,275857000.0,858930000.0,238278000.0,5668144000.0,770398000.0,238278000.0,105198000.0,4914412000.0,5668144000.0,4914412000.0,4914412000.0,-101435000.0,-101435000.0,1488337000.0,4953078000.0,1550153000.0,953000.0,953000.0,0.0,1690840000.0,1047003000.0,106237000.0,81836000.0,81836000.0,858930000.0,105198000.0,753732000.0,643837000.0,374407000.0,374407000.0,269430000.0,223278000.0,46152000.0,31986000.0,14715000.0,14166000.0,6605252000.0,5191017000.0,199943000.0,114655000.0,114655000.0,4676134000.0,884018000.0,3792116000.0,200285000.0,,200285000.0,,200285000.0,,,,,1414235000.0,54142000.0,882081000.0,130386000.0,58846000.0,692849000.0,-20700000.0,713549000.0,478012000.0,137000.0,477875000.0,29968000.0,447907000.0,2023-06-30,
8428972.0,86838335.0,95267307.0,114470000.0,853883000.0,388274000.0,5760612000.0,908068000.0,388274000.0,100071000.0,5006800000.0,5760612000.0,5006800000.0,5006800000.0,-134269000.0,-134269000.0,1480733000.0,5008580000.0,1612269000.0,953000.0,953000.0,0.0,1666720000.0,1032289000.0,108046000.0,70360000.0,70360000.0,853883000.0,100071000.0,753812000.0,634431000.0,349668000.0,349668000.0,284763000.0,239012000.0,45751000.0,30950000.0,14652000.0,14801000.0,6673520000.0,5131021000.0,174289000.0,146588000.0,146588000.0,4618526000.0,849205000.0,3769321000.0,191618000.0,,191618000.0,,191618000.0,,,,,1542499000.0,55935000.0,847051000.0,135981000.0,37097000.0,673973000.0,-20700000.0,694673000.0,639513000.0,171000.0,639342000.0,108503000.0,530839000.0,2023-09-30,
8361447.0,86905860.0,95267307.0,,854396000.0,749073000.0,6144255000.0,1160273000.0,749073000.0,100505000.0,5390364000.0,6144255000.0,5390364000.0,5390364000.0,-90271000.0,-90271000.0,1474110000.0,5283342000.0,1670450000.0,953000.0,953000.0,0.0,1932511000.0,1043217000.0,113520000.0,75301000.0,75301000.0,854396000.0,100505000.0,753891000.0,889294000.0,457514000.0,457514000.0,260871000.0,172544000.0,88327000.0,65555000.0,22454000.0,22772000.0,7322875000.0,5273308000.0,273030000.0,164227000.0,164227000.0,4641291000.0,835417000.0,3805874000.0,194760000.0,-175474000.0,370234000.0,29587000.0,253092000.0,45131000.0,39728000.0,2696000.0,0.0,2049567000.0,48901000.0,1140276000.0,253646000.0,22104000.0,864526000.0,-20700000.0,885226000.0,860390000.0,189000.0,860201000.0,170821000.0,689380000.0,2023-12-31,170909000.0
