free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date,earnings_losses_from_equity_investments
506000000.0,-5000000.0,-39000000.0,9000000.0,-750000000.0,1234000000.0,1102000000.0,-31000000.0,163000000.0,-174000000.0,-174000000.0,-24000000.0,3000000.0,-126000000.0,-126000000.0,-5000000.0,-5000000.0,-22000000.0,8000000.0,-30000000.0,-39000000.0,9000000.0,-919000000.0,-919000000.0,-186000000.0,-186000000.0,11000000.0,14000000.0,-3000000.0,-744000000.0,,-750000000.0,1256000000.0,1256000000.0,,739000000.0,283000000.0,57000000.0,226000000.0,132000000.0,,,-49000000.0,79000000.0,541000000.0,541000000.0,114000000.0,12000000.0,-61000000.0,-61000000.0,349000000.0,349000000.0,,,,-8000000.0,-8000000.0,111000000.0,2022-12-31,
-222000000.0,-9000000.0,-2000000.0,1636000000.0,-449000000.0,2429000000.0,1234000000.0,14000000.0,1181000000.0,1485000000.0,1485000000.0,-16000000.0,6000000.0,-132000000.0,-132000000.0,-9000000.0,-9000000.0,1636000000.0,-3000000.0,1636000000.0,-2000000.0,1636000000.0,-531000000.0,-531000000.0,-101000000.0,-101000000.0,19000000.0,19000000.0,0.0,-449000000.0,,-449000000.0,227000000.0,227000000.0,8000000.0,-341000000.0,1068000000.0,470000000.0,598000000.0,693000000.0,-95000000.0,-95000000.0,-4000000.0,-235000000.0,-1170000000.0,-1170000000.0,351000000.0,,-37000000.0,-37000000.0,365000000.0,365000000.0,,,,,,217000000.0,2023-03-31,
45000000.0,-2000000.0,-1000000.0,402000000.0,-502000000.0,1281000000.0,2429000000.0,-51000000.0,-1097000000.0,388000000.0,388000000.0,-25000000.0,0.0,-129000000.0,-129000000.0,-2000000.0,-2000000.0,544000000.0,143000000.0,401000000.0,-1000000.0,402000000.0,-2032000000.0,-2032000000.0,-99000000.0,-99000000.0,-1431000000.0,44000000.0,-1475000000.0,-502000000.0,0.0,-502000000.0,547000000.0,547000000.0,29000000.0,-332000000.0,111000000.0,52000000.0,59000000.0,106000000.0,-47000000.0,-47000000.0,11000000.0,-43000000.0,-411000000.0,-411000000.0,165000000.0,,-35000000.0,-35000000.0,366000000.0,366000000.0,,,,29000000.0,29000000.0,354000000.0,2023-06-30,
144000000.0,0.0,-14000000.0,24000000.0,-653000000.0,1022000000.0,1281000000.0,21000000.0,-280000000.0,-273000000.0,-273000000.0,-18000000.0,8000000.0,-128000000.0,-128000000.0,0.0,0.0,-135000000.0,-145000000.0,10000000.0,-14000000.0,24000000.0,-804000000.0,-804000000.0,-183000000.0,-183000000.0,32000000.0,32000000.0,0.0,-653000000.0,,-653000000.0,797000000.0,797000000.0,,-24000000.0,146000000.0,47000000.0,99000000.0,33000000.0,66000000.0,66000000.0,25000000.0,-160000000.0,-35000000.0,-35000000.0,-3000000.0,0.0,28000000.0,28000000.0,390000000.0,390000000.0,32000000.0,32000000.0,358000000.0,-11000000.0,-11000000.0,417000000.0,2023-09-30,
634000000.0,-2000000.0,-627000000.0,503000000.0,-944000000.0,1198000000.0,1022000000.0,-3000000.0,179000000.0,-263000000.0,-263000000.0,-15000000.0,6000000.0,-133000000.0,-133000000.0,-2000000.0,-2000000.0,-119000000.0,492000000.0,-611000000.0,-627000000.0,16000000.0,-1136000000.0,-1136000000.0,-190000000.0,-190000000.0,-2000000.0,27000000.0,-29000000.0,-944000000.0,,-944000000.0,1578000000.0,1578000000.0,,918000000.0,-103000000.0,44000000.0,-147000000.0,-223000000.0,,,-17000000.0,242000000.0,796000000.0,797000000.0,26000000.0,,-217000000.0,-217000000.0,627000000.0,627000000.0,255000000.0,255000000.0,372000000.0,11000000.0,,298000000.0,2023-12-31,11000000.0
