treasury_shares_number,ordinary_shares_number,share_issued,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,other_equity_interest,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_accrued_expenses,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,payables,dividends_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,defined_pension_benefit,non_current_prepaid_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_note_receivables,non_current_accounts_receivable,investments_and_advances,other_investments,investmentin_financial_assets,held_to_maturity_securities,available_for_sale_securities,financial_assets_designatedas_fair_value_through_profitor_loss_total,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,hedging_assets_current,current_deferred_assets,restricted_cash,prepaid_assets,receivables,other_receivables,taxes_receivable,accrued_interest_receivable,loans_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date
12568222.0,4170348621.0,4182916843.0,933000000.0,7877000000.0,8975000000.0,3772000000.0,7877000000.0,933000000.0,8975000000.0,8975000000.0,9026000000.0,51000000.0,8975000000.0,-4395000000.0,1370000000.0,1370000000.0,11301000000.0,372000000.0,327000000.0,327000000.0,6200000000.0,1219000000.0,39000000.0,0.0,68000000.0,57000000.0,181000000.0,136000000.0,8000000.0,128000000.0,795000000.0,795000000.0,4981000000.0,692000000.0,862000000.0,862000000.0,138000000.0,138000000.0,718000000.0,171000000.0,2400000000.0,948000000.0,1452000000.0,,871000000.0,383000000.0,581000000.0,15226000000.0,6473000000.0,1267000000.0,2000000.0,63000000.0,229000000.0,140000000.0,5000000.0,1053000000.0,1618000000.0,39000000.0,1579000000.0,,1560000000.0,19000000.0,1098000000.0,222000000.0,876000000.0,2405000000.0,-2108000000.0,4513000000.0,42000000.0,2364000000.0,1859000000.0,248000000.0,0.0,8753000000.0,41000000.0,11000000.0,135000000.0,72000000.0,638000000.0,5363000000.0,1588000000.0,352000000.0,46000000.0,34000000.0,3343000000.0,,,2493000000.0,1092000000.0,1401000000.0,271000000.0,1130000000.0,2022-12-31
12172119.0,4136387925.0,4148560044.0,1010000000.0,8077000000.0,9172000000.0,3857000000.0,8077000000.0,1010000000.0,9172000000.0,9172000000.0,9224000000.0,52000000.0,9172000000.0,-4314000000.0,1370000000.0,1370000000.0,11401000000.0,390000000.0,325000000.0,325000000.0,6088000000.0,1319000000.0,42000000.0,0.0,65000000.0,54000000.0,198000000.0,155000000.0,6000000.0,149000000.0,859000000.0,859000000.0,4769000000.0,508000000.0,876000000.0,876000000.0,151000000.0,151000000.0,800000000.0,159000000.0,2275000000.0,949000000.0,1326000000.0,,854000000.0,412000000.0,472000000.0,15312000000.0,6686000000.0,,4000000.0,88000000.0,254000000.0,152000000.0,5000000.0,1044000000.0,1680000000.0,37000000.0,1643000000.0,215000000.0,1358000000.0,70000000.0,1095000000.0,213000000.0,882000000.0,2516000000.0,-2034000000.0,4550000000.0,55000000.0,2364000000.0,1881000000.0,250000000.0,0.0,8626000000.0,32000000.0,12000000.0,125000000.0,,650000000.0,5448000000.0,1861000000.0,399000000.0,59000000.0,35000000.0,3094000000.0,-83000000.0,3177000000.0,2359000000.0,878000000.0,1481000000.0,261000000.0,1220000000.0,2023-03-31
11738357.0,4138454008.0,4150192365.0,1034000000.0,7987000000.0,9069000000.0,3776000000.0,7987000000.0,1034000000.0,9069000000.0,9069000000.0,9121000000.0,52000000.0,9069000000.0,-4278000000.0,1440000000.0,1440000000.0,11175000000.0,407000000.0,325000000.0,325000000.0,6886000000.0,1219000000.0,30000000.0,,45000000.0,34000000.0,187000000.0,145000000.0,9000000.0,136000000.0,812000000.0,812000000.0,5667000000.0,367000000.0,895000000.0,895000000.0,222000000.0,222000000.0,773000000.0,187000000.0,3223000000.0,900000000.0,2323000000.0,795000000.0,1068000000.0,583000000.0,460000000.0,16007000000.0,6564000000.0,1355000000.0,4000000.0,95000000.0,237000000.0,125000000.0,4000000.0,1096000000.0,1549000000.0,1000000.0,1548000000.0,215000000.0,1262000000.0,71000000.0,1082000000.0,200000000.0,882000000.0,2497000000.0,-2076000000.0,4573000000.0,61000000.0,2379000000.0,1884000000.0,249000000.0,0.0,9443000000.0,30000000.0,21000000.0,104000000.0,885000000.0,718000000.0,5412000000.0,1783000000.0,364000000.0,41000000.0,33000000.0,3191000000.0,,,2273000000.0,772000000.0,1501000000.0,238000000.0,1263000000.0,2023-06-30
11558862.0,4138825258.0,4150384120.0,1029000000.0,8662000000.0,9720000000.0,4600000000.0,8662000000.0,1029000000.0,9720000000.0,9720000000.0,9771000000.0,51000000.0,9720000000.0,-4396000000.0,1519000000.0,1519000000.0,11850000000.0,422000000.0,325000000.0,325000000.0,5918000000.0,1239000000.0,20000000.0,,59000000.0,48000000.0,229000000.0,133000000.0,9000000.0,124000000.0,798000000.0,798000000.0,4679000000.0,329000000.0,845000000.0,845000000.0,231000000.0,231000000.0,865000000.0,205000000.0,2204000000.0,921000000.0,1283000000.0,,895000000.0,504000000.0,388000000.0,15689000000.0,6410000000.0,2000000.0,4000000.0,89000000.0,216000000.0,105000000.0,5000000.0,1089000000.0,1523000000.0,1000000.0,1522000000.0,212000000.0,1239000000.0,71000000.0,1058000000.0,186000000.0,872000000.0,2424000000.0,-2113000000.0,4537000000.0,77000000.0,2367000000.0,1847000000.0,246000000.0,0.0,9279000000.0,25000000.0,20000000.0,87000000.0,,706000000.0,5534000000.0,1692000000.0,353000000.0,56000000.0,30000000.0,3403000000.0,,,2907000000.0,1015000000.0,1892000000.0,1000000.0,1891000000.0,2023-09-30
11558862.0,4138888692.0,4150447554.0,802000000.0,8542000000.0,9617000000.0,4614000000.0,8542000000.0,802000000.0,9617000000.0,9617000000.0,9668000000.0,51000000.0,9617000000.0,,,,,,,,5938000000.0,1260000000.0,458000000.0,,,,,,,,802000000.0,802000000.0,4678000000.0,2970000000.0,922000000.0,922000000.0,,,326000000.0,,460000000.0,,460000000.0,,,,460000000.0,15606000000.0,6314000000.0,1308000000.0,,,,,,202000000.0,1354000000.0,,,,,,1075000000.0,,,2375000000.0,,,,,,,,9292000000.0,1425000000.0,,,,,5269000000.0,1589000000.0,,,,3680000000.0,,,2598000000.0,958000000.0,1640000000.0,,,2023-12-31
