ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,other_equity_interest,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,unrealized_gain_loss,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,payables,other_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,investments_and_advances,investmentin_financial_assets,available_for_sale_securities,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date,treasury_shares_number
186250719.0,186250719.0,358488000.0,1093394000.0,4068388000.0,5686175000.0,2162573000.0,4068388000.0,10375000.0,4603156000.0,5686175000.0,4603156000.0,4603156000.0,-8859000.0,-3867000.0,8226000.0,-12093000.0,-789199000.0,5404895000.0,186000.0,186000.0,1771918000.0,1183034000.0,100015000.0,1083019000.0,1083019000.0,588884000.0,28526000.0,711000.0,711000.0,10375000.0,10375000.0,,,207573000.0,341699000.0,,341699000.0,94248000.0,16213000.0,16213000.0,231238000.0,6375074000.0,3623617000.0,176236000.0,1505412000.0,1505412000.0,333835000.0,333835000.0,333835000.0,534768000.0,338569000.0,196199000.0,1073366000.0,-802145000.0,1875511000.0,59532000.0,143384000.0,475663000.0,260591000.0,819100000.0,117241000.0,0.0,2751457000.0,104521000.0,894083000.0,352356000.0,410656000.0,131071000.0,461316000.0,461316000.0,1291537000.0,567006000.0,724531000.0,261283000.0,463248000.0,2022-12-31,
187601106.0,187601106.0,503932000.0,1093257000.0,4136855000.0,5743049000.0,2243874000.0,4136855000.0,9251000.0,4659043000.0,5743049000.0,4659043000.0,4659043000.0,-9949000.0,-10722000.0,-10722000.0,,-738347000.0,5417873000.0,188000.0,188000.0,1774652000.0,1176421000.0,92415000.0,1084006000.0,1084006000.0,598231000.0,15956000.0,,,9251000.0,9251000.0,,,134372000.0,438652000.0,39000000.0,399652000.0,112487000.0,22387000.0,22387000.0,264778000.0,6433695000.0,3591590000.0,150057000.0,1510568000.0,1510568000.0,340635000.0,340635000.0,340635000.0,522188000.0,325989000.0,196199000.0,1068142000.0,-806944000.0,1875086000.0,,,,,,,,2842105000.0,173180000.0,918921000.0,342879000.0,437109000.0,138933000.0,597913000.0,597913000.0,1152091000.0,572017000.0,580074000.0,300806000.0,279268000.0,2023-03-31,
188151695.0,188151695.0,390613000.0,1093288000.0,4276285000.0,5867821000.0,2352886000.0,4276285000.0,8294000.0,4782827000.0,5867821000.0,4782827000.0,4782827000.0,-10393000.0,-18617000.0,-18617000.0,,-682307000.0,5493956000.0,188000.0,188000.0,1780345000.0,1183114000.0,98120000.0,1084994000.0,1084994000.0,597231000.0,19572000.0,,,8294000.0,8294000.0,,,123422000.0,445943000.0,39000000.0,406943000.0,110712000.0,18287000.0,18287000.0,277944000.0,6563172000.0,3613055000.0,144168000.0,1509290000.0,1509290000.0,385777000.0,385777000.0,385777000.0,506542000.0,310343000.0,196199000.0,1067278000.0,-829177000.0,1896455000.0,,,,,,,,2950117000.0,193391000.0,975546000.0,358697000.0,468023000.0,148826000.0,610222000.0,610222000.0,1170958000.0,476577000.0,694381000.0,388375000.0,306006000.0,2023-06-30,
188339482.0,188339482.0,300570000.0,1095308000.0,4398222000.0,5982881000.0,1792085000.0,4398222000.0,9324000.0,4896897000.0,5489483000.0,4896897000.0,4896897000.0,-10393000.0,6257000.0,6257000.0,,-641929000.0,5542774000.0,188000.0,188000.0,1861266000.0,698043000.0,105457000.0,592586000.0,592586000.0,1163223000.0,10584000.0,,,502722000.0,9324000.0,493398000.0,493398000.0,175183000.0,474734000.0,39000000.0,435734000.0,123092000.0,11273000.0,11273000.0,301369000.0,6758163000.0,3802855000.0,165069000.0,1523953000.0,1523953000.0,548002000.0,548002000.0,548002000.0,498675000.0,302476000.0,196199000.0,1067156000.0,-851453000.0,1918609000.0,,,,,,,,2955308000.0,224806000.0,1032159000.0,371133000.0,518893000.0,142133000.0,572498000.0,572498000.0,1125845000.0,340431000.0,785414000.0,334120000.0,451294000.0,2023-09-30,
188598154.0,188598154.0,331845000.0,1095751000.0,4460649000.0,6038521000.0,1779064000.0,4460649000.0,8779000.0,4951549000.0,5544644000.0,4951549000.0,4951549000.0,-9860000.0,-28788000.0,-28788000.0,,-621554000.0,5611562000.0,189000.0,189000.0,1890054000.0,713030000.0,119935000.0,593095000.0,593095000.0,1177024000.0,33853000.0,4620000.0,4620000.0,502656000.0,8779000.0,493877000.0,493877000.0,201067000.0,434828000.0,6190000.0,428638000.0,110478000.0,2651000.0,2651000.0,315509000.0,6841603000.0,3885515000.0,171538000.0,1545809000.0,1545809000.0,611135000.0,611135000.0,611135000.0,490900000.0,294701000.0,196199000.0,1066133000.0,-867089000.0,1933222000.0,58230000.0,100013000.0,538677000.0,257935000.0,860807000.0,117560000.0,0.0,2956088000.0,141391000.0,1107183000.0,380372000.0,571107000.0,155704000.0,633704000.0,633704000.0,1073810000.0,318683000.0,755127000.0,525451000.0,229676000.0,2023-12-31,0.0
189776577.0,189776577.0,340966000.0,1096536000.0,4597964000.0,6161778000.0,1897112000.0,4597964000.0,8574000.0,5073816000.0,5667421000.0,5073816000.0,5073816000.0,-11700000.0,-1046000.0,-1046000.0,,-532892000.0,5619264000.0,190000.0,190000.0,1798857000.0,710957000.0,117352000.0,593605000.0,593605000.0,1087900000.0,13676000.0,5151000.0,5151000.0,502931000.0,8574000.0,494357000.0,494357000.0,148479000.0,417663000.0,7567000.0,410096000.0,111787000.0,6071000.0,6071000.0,292238000.0,6872673000.0,3887661000.0,184790000.0,1546043000.0,1546043000.0,620551000.0,620551000.0,620551000.0,475852000.0,279653000.0,196199000.0,1060425000.0,-888009000.0,1948434000.0,,,,,,,,2985012000.0,163287000.0,1137982000.0,390380000.0,599462000.0,148140000.0,637163000.0,637163000.0,1046580000.0,299584000.0,746996000.0,344905000.0,402091000.0,2024-03-31,
