free_cash_flow,repayment_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,amortization_of_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date,asset_impairment_charge
-29573000.0,-970000.0,-36359000.0,3706000.0,40947000.0,724531000.0,761515000.0,71000.0,-37055000.0,10869000.0,10869000.0,-13628000.0,25467000.0,-970000.0,-970000.0,-970000.0,-54710000.0,-54710000.0,-6675000.0,-11676000.0,142751000.0,-154427000.0,-671000.0,-671000.0,-35688000.0,-35688000.0,6786000.0,6786000.0,-13144000.0,10185000.0,-15619000.0,61416000.0,61416000.0,61416000.0,-40845000.0,-28281000.0,-28281000.0,-854000.0,46734000.0,-698000.0,-51344000.0,-51344000.0,24553000.0,24553000.0,1788000.0,,1788000.0,-249000.0,2022-12-31,
-98698000.0,-1014000.0,-24766000.0,1437000.0,4364000.0,580074000.0,724531000.0,229000.0,-144686000.0,-40742000.0,-40742000.0,-60897000.0,21169000.0,-1014000.0,-1014000.0,-1014000.0,-30012000.0,-30012000.0,,-5246000.0,215118000.0,-220364000.0,-310000.0,-310000.0,-24456000.0,-24456000.0,-73932000.0,-73932000.0,-216642000.0,4262000.0,-36324000.0,-31686000.0,-31686000.0,-31686000.0,-14098000.0,-138796000.0,-138796000.0,807000.0,53695000.0,-1970000.0,-6360000.0,-6360000.0,26421000.0,26421000.0,19265000.0,12650000.0,6615000.0,50852000.0,2023-03-31,
47332000.0,-621000.0,-22730000.0,3738000.0,23819000.0,694381000.0,580074000.0,2752000.0,111555000.0,11963000.0,11963000.0,-16440000.0,29024000.0,-621000.0,-621000.0,-621000.0,29530000.0,29530000.0,,52260000.0,275945000.0,-223685000.0,-1147000.0,-1147000.0,-21583000.0,-21583000.0,70062000.0,70062000.0,-62700000.0,2842000.0,-22722000.0,6593000.0,6593000.0,6593000.0,-42378000.0,-7035000.0,-7035000.0,1612000.0,50162000.0,-2563000.0,1252000.0,1252000.0,25419000.0,25419000.0,840000.0,0.0,840000.0,56040000.0,2023-06-30,
112227000.0,-606000.0,-23419000.0,1465000.0,23504000.0,785414000.0,694381000.0,1974000.0,89059000.0,-788000.0,-788000.0,-4537000.0,4355000.0,-606000.0,-606000.0,-606000.0,-45799000.0,-45799000.0,,-22380000.0,260614000.0,-282994000.0,-1684000.0,-1684000.0,-21735000.0,-21735000.0,135646000.0,135646000.0,39919000.0,7229000.0,-21155000.0,81426000.0,81426000.0,81426000.0,-41472000.0,13891000.0,13891000.0,555000.0,48387000.0,-2248000.0,-15029000.0,-15029000.0,25685000.0,25685000.0,-2001000.0,0.0,-2001000.0,40378000.0,2023-09-30,
-9213000.0,-45000.0,-36696000.0,3663000.0,21625000.0,755127000.0,785414000.0,-3647000.0,-26640000.0,10840000.0,10840000.0,-3920000.0,14805000.0,-45000.0,-45000.0,-45000.0,-64963000.0,-64963000.0,,-28267000.0,113186000.0,-141453000.0,-7779000.0,-7779000.0,-28917000.0,-28917000.0,27483000.0,27483000.0,-97116000.0,9252000.0,-1283000.0,12520000.0,12520000.0,12520000.0,-59110000.0,-58495000.0,-58495000.0,849000.0,54855000.0,-2447000.0,-24844000.0,-24844000.0,26861000.0,26861000.0,10342000.0,,22992000.0,20375000.0,2023-12-31,
12867000.0,-42000.0,-34104000.0,1420000.0,2301000.0,746996000.0,755127000.0,1927000.0,-10058000.0,-42793000.0,-42793000.0,-49948000.0,7197000.0,-42000.0,-42000.0,-42000.0,-14236000.0,-14236000.0,10000000.0,9868000.0,131533000.0,-121665000.0,-8000000.0,-8000000.0,-26104000.0,-26104000.0,46971000.0,46971000.0,-105386000.0,3309000.0,-29483000.0,-59006000.0,-59006000.0,-59006000.0,-16820000.0,-3386000.0,-3386000.0,1117000.0,58249000.0,-2502000.0,285000.0,285000.0,27350000.0,27350000.0,-20804000.0,,-10804000.0,88662000.0,2024-03-31,0.0
