free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,earnings_losses_from_equity_investments,net_income_from_continuing_operations,date,other_cash_adjustment_outside_changein_cash
-28900000.0,-100000000.0,-423900000.0,675100000.0,-63000000.0,39000000.0,67400000.0,-300000.0,-26600000.0,-3000000.0,-3000000.0,1800000.0,2600000.0,-158600000.0,-158600000.0,-100000000.0,-100000000.0,251200000.0,6300000.0,-168800000.0,175100000.0,244900000.0,-255100000.0,500000000.0,-58500000.0,-58500000.0,,0.0,1100000.0,-1100000.0,,,-62600000.0,400000.0,-63000000.0,34100000.0,34100000.0,-441300000.0,-43200000.0,-185700000.0,-36500000.0,-149200000.0,-149200000.0,3600000.0,-91200000.0,-124800000.0,-2100000.0,36000000.0,900000.0,92500000.0,92500000.0,-34100000.0,-6300000.0,-27800000.0,382200000.0,2022-11-30,
326600000.0,0.0,-533200000.0,383500000.0,-79000000.0,71200000.0,39000000.0,1300000.0,29400000.0,-297100000.0,-297100000.0,3800000.0,6600000.0,-157800000.0,-157800000.0,0.0,0.0,-149700000.0,292500000.0,-91000000.0,383500000.0,-442200000.0,-442200000.0,0.0,-78300000.0,-78300000.0,0.0,0.0,1800000.0,-1800000.0,0.0,0.0,-78300000.0,700000.0,-79000000.0,405600000.0,405600000.0,-23900000.0,-44900000.0,14900000.0,63000000.0,-48100000.0,-48100000.0,16200000.0,40500000.0,-50600000.0,3400000.0,9800000.0,4000000.0,91500000.0,91500000.0,-21400000.0,-7200000.0,-14200000.0,342200000.0,2023-02-28,
197200000.0,0.0,-74600000.0,53700000.0,-94800000.0,93900000.0,71200000.0,2500000.0,20200000.0,-177100000.0,-177100000.0,-200000.0,1400000.0,-157400000.0,-157400000.0,0.0,0.0,-20900000.0,-16500000.0,-70200000.0,53700000.0,-4400000.0,-4400000.0,0.0,-94700000.0,-94700000.0,0.0,0.0,1800000.0,-1800000.0,0.0,0.0,-94700000.0,100000.0,-94800000.0,292000000.0,292000000.0,-199900000.0,-129700000.0,-161000000.0,-70000000.0,-91000000.0,-91000000.0,21100000.0,75100000.0,-5400000.0,-3400000.0,10400000.0,353400000.0,92900000.0,92900000.0,2300000.0,6100000.0,-3800000.0,36300000.0,2023-05-31,
299900000.0,0.0,-676100000.0,543500000.0,-143600000.0,93300000.0,93900000.0,1400000.0,-2000000.0,-307100000.0,-307100000.0,-3400000.0,-13700000.0,-157400000.0,-157400000.0,0.0,0.0,-132600000.0,-128300000.0,-171800000.0,43500000.0,-4300000.0,-504300000.0,500000000.0,-138400000.0,-138400000.0,5000000.0,0.0,700000.0,-700000.0,,,-143400000.0,200000.0,-143600000.0,443500000.0,443500000.0,11100000.0,90600000.0,129000000.0,47600000.0,81400000.0,81400000.0,-35600000.0,-161800000.0,-11100000.0,10400000.0,-2700000.0,15200000.0,96600000.0,96600000.0,-7000000.0,-300000.0,-6700000.0,319900000.0,2023-08-31,
340700000.0,0.0,-259600000.0,50400000.0,-70400000.0,61500000.0,93300000.0,200000.0,-32100000.0,-376300000.0,-376300000.0,-200000.0,400000.0,-167300000.0,-167300000.0,0.0,0.0,-209200000.0,47100000.0,-3300000.0,50400000.0,-256300000.0,-256300000.0,0.0,-65500000.0,-65500000.0,4600000.0,0.0,4400000.0,-4400000.0,,,-70100000.0,300000.0,-70400000.0,411100000.0,411100000.0,-113100000.0,-66600000.0,-132800000.0,-59100000.0,-73700000.0,,5000000.0,100000000.0,-18700000.0,13600000.0,6200000.0,35500000.0,99300000.0,99300000.0,83400000.0,-200000.0,83600000.0,286200000.0,2023-11-30,
581100000.0,0.0,-439400000.0,40600000.0,-95600000.0,78500000.0,61500000.0,-1600000.0,19500000.0,-566900000.0,-566900000.0,-300000.0,-500000.0,-167300000.0,-167300000.0,0.0,0.0,-398800000.0,-392600000.0,-433200000.0,40600000.0,-6200000.0,-6200000.0,0.0,-91700000.0,-91700000.0,3800000.0,0.0,3100000.0,-3100000.0,,,-95500000.0,100000.0,-95600000.0,676700000.0,676700000.0,273600000.0,19100000.0,64800000.0,109000000.0,-44200000.0,,-700000.0,135100000.0,55300000.0,-9500000.0,15200000.0,200000.0,95800000.0,95800000.0,-7400000.0,,-7400000.0,308800000.0,2024-02-29,-900000.0
