free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,other_cash_adjustment_outside_changein_cash,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
430000000.0,-150000000.0,0.0,0.0,-34000000.0,1189000000.0,2000000.0,1034000000.0,34000000.0,119000000.0,-250000000.0,-250000000.0,-13000000.0,-120000000.0,-120000000.0,-150000000.0,-150000000.0,33000000.0,33000000.0,0.0,0.0,0.0,-95000000.0,-95000000.0,3000000.0,-56000000.0,,,-8000000.0,0.0,-8000000.0,-34000000.0,464000000.0,464000000.0,55000000.0,-105000000.0,66000000.0,217000000.0,82000000.0,135000000.0,135000000.0,15000000.0,-138000000.0,-138000000.0,41000000.0,26000000.0,-22000000.0,-22000000.0,46000000.0,46000000.0,318000000.0,2022-12-31
253000000.0,-175000000.0,0.0,,-25000000.0,1117000000.0,-4000000.0,1195000000.0,10000000.0,-84000000.0,-341000000.0,-341000000.0,-14000000.0,-120000000.0,-120000000.0,-175000000.0,-175000000.0,-32000000.0,-32000000.0,0.0,0.0,,-21000000.0,-21000000.0,3000000.0,17000000.0,17000000.0,0.0,-16000000.0,,-16000000.0,-25000000.0,278000000.0,278000000.0,-128000000.0,263000000.0,-12000000.0,-373000000.0,-155000000.0,-218000000.0,-218000000.0,-20000000.0,14000000.0,14000000.0,-6000000.0,15000000.0,-2000000.0,-2000000.0,47000000.0,47000000.0,352000000.0,2023-03-31
409000000.0,-175000000.0,0.0,,-37000000.0,1219000000.0,-4000000.0,1117000000.0,-26000000.0,132000000.0,-244000000.0,-244000000.0,-17000000.0,-141000000.0,-141000000.0,-175000000.0,-175000000.0,89000000.0,89000000.0,0.0,0.0,,-70000000.0,-70000000.0,1000000.0,-30000000.0,,,-4000000.0,,-4000000.0,-37000000.0,446000000.0,446000000.0,-23000000.0,-109000000.0,-26000000.0,331000000.0,70000000.0,261000000.0,261000000.0,-1000000.0,-218000000.0,-218000000.0,5000000.0,19000000.0,-14000000.0,-14000000.0,52000000.0,52000000.0,407000000.0,2023-06-30
272000000.0,-225000000.0,0.0,,-34000000.0,1636000000.0,3000000.0,1219000000.0,-18000000.0,432000000.0,167000000.0,167000000.0,-69000000.0,-139000000.0,-139000000.0,-225000000.0,-225000000.0,600000000.0,-147000000.0,747000000.0,0.0,,-41000000.0,-41000000.0,10000000.0,-10000000.0,,,-7000000.0,,-7000000.0,-34000000.0,306000000.0,306000000.0,-108000000.0,-86000000.0,34000000.0,-59000000.0,19000000.0,-78000000.0,-78000000.0,13000000.0,-10000000.0,-10000000.0,-24000000.0,15000000.0,-18000000.0,-18000000.0,46000000.0,46000000.0,395000000.0,2023-09-30
555000000.0,-225000000.0,-534000000.0,0.0,-42000000.0,1274000000.0,-1000000.0,1636000000.0,25000000.0,-386000000.0,-932000000.0,-932000000.0,-11000000.0,-139000000.0,-139000000.0,-225000000.0,-225000000.0,-557000000.0,-23000000.0,-534000000.0,-534000000.0,0.0,-51000000.0,-51000000.0,1000000.0,-1000000.0,,,-9000000.0,0.0,-9000000.0,-42000000.0,597000000.0,597000000.0,228000000.0,-98000000.0,42000000.0,286000000.0,99000000.0,187000000.0,187000000.0,23000000.0,-25000000.0,-25000000.0,-11000000.0,15000000.0,-27000000.0,-27000000.0,48000000.0,48000000.0,344000000.0,2023-12-31
140000000.0,-300000000.0,,,-31000000.0,884000000.0,-3000000.0,1280000000.0,-18000000.0,-375000000.0,-467000000.0,-467000000.0,-32000000.0,-138000000.0,-138000000.0,-300000000.0,-300000000.0,3000000.0,3000000.0,,,,-79000000.0,-79000000.0,3000000.0,-21000000.0,,,-30000000.0,,-30000000.0,-31000000.0,171000000.0,171000000.0,-261000000.0,275000000.0,-24000000.0,-359000000.0,-142000000.0,-217000000.0,-217000000.0,9000000.0,-162000000.0,-162000000.0,-18000000.0,16000000.0,16000000.0,16000000.0,44000000.0,44000000.0,374000000.0,2024-03-31
