treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,payables_and_accrued_expenses,current_accrued_expenses,payables,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,goodwill_and_other_intangible_assets,other_intangible_assets,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,prepaid_assets,receivables,taxes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date
1564478.0,445346776.0,446911254.0,9205900000.0,14353076000.0,-11959312000.0,35130477000.0,1335499000.0,-11959312000.0,,20777401000.0,35130477000.0,20777401000.0,20777401000.0,-217306000.0,-217306000.0,824190000.0,17181296000.0,4637601000.0,4637601000.0,0.0,27817367000.0,19886393000.0,5533317000.0,14353076000.0,,14353076000.0,7930974000.0,4480150000.0,1264661000.0,1264661000.0,,,,,2186163000.0,1514650000.0,671513000.0,671513000.0,48594768000.0,39328295000.0,5193325000.0,32736713000.0,32736713000.0,1398257000.0,-753741000.0,2151998000.0,1040570000.0,235555000.0,,738762000.0,52106000.0,85005000.0,0.0,9266473000.0,1228388000.0,392735000.0,1586898000.0,598000000.0,988898000.0,6058452000.0,911276000.0,5147176000.0,1075592000.0,4071584000.0,2022-12-31
2786534.0,444536878.0,447323412.0,7722534000.0,14437128000.0,-10520988000.0,36265324000.0,2166553000.0,-10520988000.0,,21828196000.0,35866161000.0,21828196000.0,21828196000.0,-191695000.0,-191695000.0,1228920000.0,18486416000.0,4762395000.0,4762395000.0,,27662149000.0,19346079000.0,5308114000.0,14037965000.0,,14037965000.0,8316070000.0,4344580000.0,1262271000.0,1262271000.0,399163000.0,,399163000.0,,2310056000.0,1718069000.0,591987000.0,591987000.0,49490345000.0,39007722000.0,5245444000.0,32349184000.0,32349184000.0,1413094000.0,-808350000.0,2221444000.0,1050836000.0,284181000.0,,739555000.0,60420000.0,86452000.0,0.0,10482623000.0,1143613000.0,485997000.0,1025509000.0,,1025509000.0,7827504000.0,1112910000.0,6714594000.0,2926964000.0,3787630000.0,2023-03-31
4635858.0,443146751.0,447782609.0,6806750000.0,16993691000.0,-9688559000.0,37301753000.0,2830531000.0,-9688559000.0,2524153000.0,22832215000.0,36902366000.0,22832215000.0,22832215000.0,-139266000.0,-139266000.0,1876753000.0,19974026000.0,4874208000.0,4874208000.0,,27985258000.0,19309453000.0,3091996000.0,16217457000.0,2147306000.0,14070151000.0,8675805000.0,4440412000.0,1311918000.0,1311918000.0,776234000.0,376847000.0,399387000.0,399387000.0,2147241000.0,1531867000.0,615374000.0,615374000.0,50817473000.0,39311137000.0,3130663000.0,32520774000.0,32520774000.0,3659700000.0,-870738000.0,4530438000.0,1068757000.0,348194000.0,2187732000.0,778373000.0,60720000.0,86662000.0,0.0,11506336000.0,1229475000.0,481546000.0,1218326000.0,,1218326000.0,8576989000.0,914201000.0,7662788000.0,3000120000.0,4662668000.0,2023-06-30
10600660.0,437679669.0,448280329.0,6947123000.0,14300368000.0,-9642234000.0,36407995000.0,2440756000.0,-9642234000.0,,22107627000.0,36008381000.0,22107627000.0,22107627000.0,-155571000.0,-155571000.0,4399677000.0,21651448000.0,5011427000.0,5011427000.0,,27394159000.0,19055441000.0,5154687000.0,13900754000.0,,13900754000.0,8338718000.0,4259582000.0,1306185000.0,1306185000.0,399614000.0,,399614000.0,,2373337000.0,1838908000.0,534429000.0,534429000.0,49501786000.0,38722312000.0,5474060000.0,31749861000.0,31749861000.0,1498391000.0,-902691000.0,2401082000.0,1053681000.0,377299000.0,,778847000.0,104593000.0,86662000.0,0.0,10779474000.0,1289679000.0,482375000.0,1139974000.0,,1139974000.0,7867446000.0,514201000.0,7353245000.0,2112053000.0,5241192000.0,2023-09-30
16078268.0,432759584.0,448837852.0,7426348000.0,14543261000.0,-11069743000.0,35131574000.0,1057478000.0,-11069743000.0,,20588313000.0,34731730000.0,20588313000.0,20588313000.0,-223945000.0,-223945000.0,6922200000.0,22589286000.0,5145172000.0,5145172000.0,0.0,28143679000.0,19283024000.0,5139607000.0,14143417000.0,,14143417000.0,8860655000.0,4466470000.0,1442969000.0,1442969000.0,399844000.0,,399844000.0,,2551372000.0,1803960000.0,747412000.0,747412000.0,48731992000.0,38813859000.0,5664359000.0,31658056000.0,31658056000.0,1491444000.0,-855043000.0,2346487000.0,1032492000.0,406492000.0,,668338000.0,150736000.0,88429000.0,0.0,9918133000.0,529257000.0,408936000.0,1842054000.0,555000000.0,1287054000.0,7137886000.0,20973000.0,7116913000.0,1130284000.0,5986629000.0,2023-12-31
19648480.0,430964991.0,450613471.0,6991208000.0,14015974000.0,-10296690000.0,35381384000.0,632096000.0,-10296690000.0,,21365410000.0,34582448000.0,21365410000.0,21365410000.0,-111879000.0,-111879000.0,8934056000.0,24921495000.0,5489850000.0,5489850000.0,,27462311000.0,18173094000.0,4956056000.0,13217038000.0,,13217038000.0,9289217000.0,4436021000.0,1469484000.0,1469484000.0,798936000.0,,798936000.0,,2584776000.0,1977428000.0,607348000.0,607348000.0,48827721000.0,38906408000.0,5743140000.0,31662100000.0,31662100000.0,1501168000.0,-884603000.0,2385771000.0,1043759000.0,447682000.0,,649517000.0,156345000.0,88468000.0,0.0,9921313000.0,1192738000.0,454145000.0,1228691000.0,,1228691000.0,7045739000.0,20973000.0,7024766000.0,854878000.0,6169888000.0,2024-03-31
