free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,net_income_from_continuing_operations,date
244400000.0,-60900000.0,-1900000.0,-81300000.0,-101400000.0,167200000.0,128200000.0,600000.0,38400000.0,-204700000.0,-204700000.0,0.0,-60600000.0,-60600000.0,-60900000.0,-60900000.0,-83200000.0,-81300000.0,-81300000.0,-1900000.0,-1900000.0,0.0,-102700000.0,-102700000.0,0.0,-1400000.0,1100000.0,-2500000.0,-6500000.0,-6500000.0,-94800000.0,100000.0,-94900000.0,345800000.0,345800000.0,87600000.0,8800000.0,12900000.0,13200000.0,26900000.0,26900000.0,73500000.0,73500000.0,28300000.0,28300000.0,45200000.0,122900000.0,2022-12-31
-67900000.0,-50700000.0,-1400000.0,394900000.0,-69800000.0,351300000.0,167200000.0,-1000000.0,185100000.0,299800000.0,299800000.0,-25100000.0,-60800000.0,-60800000.0,-50700000.0,-50700000.0,436400000.0,42900000.0,,393500000.0,-1400000.0,394900000.0,-116600000.0,-116600000.0,-3500000.0,-43500000.0,,-43500000.0,-5300000.0,-5300000.0,-64300000.0,200000.0,-64500000.0,1900000.0,1900000.0,-218300000.0,10100000.0,10500000.0,10600000.0,-4500000.0,-4500000.0,72300000.0,72300000.0,27500000.0,27500000.0,44800000.0,121200000.0,2023-03-31
132500000.0,-38800000.0,-251200000.0,0.0,-57100000.0,217100000.0,351300000.0,-1800000.0,-132400000.0,-116700000.0,-116700000.0,-200000.0,-65400000.0,-65400000.0,-38800000.0,-38800000.0,-12300000.0,238900000.0,,-251200000.0,-251200000.0,0.0,-205300000.0,-205300000.0,2300000.0,-150600000.0,,-150600000.0,-5700000.0,-5700000.0,-51300000.0,100000.0,-51400000.0,189600000.0,189600000.0,11300000.0,6900000.0,1700000.0,8300000.0,-13000000.0,-13000000.0,74000000.0,74000000.0,27300000.0,27300000.0,46700000.0,100400000.0,2023-06-30
261200000.0,-27600000.0,-1600000.0,0.0,-61400000.0,209900000.0,217100000.0,-1700000.0,-5500000.0,-305800000.0,-305800000.0,-100000.0,-65300000.0,-65300000.0,-27600000.0,-27600000.0,-212800000.0,-211200000.0,,-1600000.0,-1600000.0,0.0,-22300000.0,-22300000.0,48300000.0,-9600000.0,,-9600000.0,-4300000.0,-4300000.0,-56700000.0,400000.0,-57100000.0,322600000.0,322600000.0,94200000.0,8200000.0,5200000.0,13500000.0,-11900000.0,-11900000.0,75100000.0,75100000.0,28100000.0,28100000.0,47000000.0,138300000.0,2023-09-30
215100000.0,-20400000.0,-1700000.0,0.0,-96800000.0,215000000.0,209900000.0,2500000.0,2600000.0,-194500000.0,-194500000.0,0.0,-65200000.0,-65200000.0,-20400000.0,-20400000.0,-108900000.0,-107200000.0,,-1700000.0,-1700000.0,0.0,-114800000.0,-114800000.0,2900000.0,-21200000.0,,-21200000.0,-4500000.0,-4500000.0,-92000000.0,300000.0,-92300000.0,311900000.0,311900000.0,52500000.0,11900000.0,4900000.0,17500000.0,5000000.0,5000000.0,77000000.0,77000000.0,28100000.0,28100000.0,48900000.0,143100000.0,2023-12-31
