free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_receivables,changes_in_account_receivables,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date,issuance_of_capital_stock,net_preferred_stock_issuance,preferred_stock_issuance,net_business_purchase_and_sale,sale_of_business,purchase_of_business,operating_gains_losses,gain_loss_on_sale_of_business
1847000000.0,-701000000.0,-1184000000.0,1050000000.0,10430000000.0,13061000000.0,-2631000000.0,2380000000.0,2380000000.0,0.0,-113000000.0,-10000000.0,-103000000.0,-701000000.0,-701000000.0,-134000000.0,-134000000.0,-1184000000.0,1050000000.0,-6858000000.0,-6858000000.0,-207000000.0,83000000.0,325000000.0,-242000000.0,1847000000.0,1847000000.0,5000000.0,47000000.0,229000000.0,229000000.0,-271000000.0,-271000000.0,199000000.0,-236000000.0,-236000000.0,101000000.0,101000000.0,577000000.0,2022-12-31,,,,,,,,
1886000000.0,-404000000.0,-250000000.0,990000000.0,15920000000.0,10430000000.0,5490000000.0,2912000000.0,2912000000.0,-33000000.0,-111000000.0,-11000000.0,-100000000.0,-404000000.0,-404000000.0,740000000.0,740000000.0,-250000000.0,990000000.0,692000000.0,692000000.0,-141000000.0,1067000000.0,1458000000.0,-391000000.0,1886000000.0,1886000000.0,-192000000.0,19000000.0,-177000000.0,-177000000.0,-34000000.0,-34000000.0,164000000.0,-88000000.0,-88000000.0,111000000.0,111000000.0,601000000.0,2023-03-31,,,,,,,,
1908000000.0,-303000000.0,-707000000.0,0.0,12855000000.0,15920000000.0,-3065000000.0,216000000.0,216000000.0,-1000000.0,-109000000.0,-10000000.0,-99000000.0,-303000000.0,-303000000.0,-707000000.0,-707000000.0,-707000000.0,0.0,-5189000000.0,-5189000000.0,-148000000.0,-261000000.0,560000000.0,-821000000.0,1908000000.0,1908000000.0,-294000000.0,-143000000.0,-2000000.0,-2000000.0,-149000000.0,-149000000.0,200000000.0,-63000000.0,-63000000.0,113000000.0,113000000.0,569000000.0,2023-06-30,,,,,,,,
2482000000.0,-152000000.0,-300000000.0,1297000000.0,15800000000.0,12855000000.0,2945000000.0,3031000000.0,3031000000.0,2000000.0,-114000000.0,-10000000.0,-104000000.0,-152000000.0,-152000000.0,997000000.0,997000000.0,-300000000.0,1297000000.0,-2568000000.0,-2568000000.0,-219000000.0,1434000000.0,1864000000.0,-430000000.0,2482000000.0,2482000000.0,193000000.0,161000000.0,172000000.0,172000000.0,-140000000.0,-140000000.0,177000000.0,-120000000.0,-120000000.0,116000000.0,116000000.0,628000000.0,2023-09-30,,,,,,,,
2317000000.0,-253000000.0,0.0,747000000.0,14421000000.0,15800000000.0,-1379000000.0,3473000000.0,3473000000.0,10000000.0,-114000000.0,-11000000.0,-103000000.0,-253000000.0,-253000000.0,747000000.0,747000000.0,0.0,747000000.0,-7169000000.0,-7169000000.0,-214000000.0,-852000000.0,1129000000.0,-1981000000.0,2317000000.0,2317000000.0,-52000000.0,-30000000.0,300000000.0,300000000.0,-322000000.0,-322000000.0,194000000.0,-187000000.0,-187000000.0,118000000.0,118000000.0,440000000.0,2023-12-31,,,,,,,,
2248000000.0,-300000000.0,-600000000.0,747000000.0,20071000000.0,14421000000.0,5650000000.0,2604000000.0,2604000000.0,-14000000.0,-113000000.0,-11000000.0,-102000000.0,-300000000.0,-300000000.0,147000000.0,147000000.0,-600000000.0,747000000.0,798000000.0,798000000.0,-81000000.0,819000000.0,982000000.0,-163000000.0,2248000000.0,2248000000.0,-161000000.0,45000000.0,-204000000.0,-204000000.0,-2000000.0,-2000000.0,155000000.0,27000000.0,27000000.0,119000000.0,119000000.0,1293000000.0,2024-03-31,488000000.0,488000000.0,488000000.0,-1444000000.0,491000000.0,-1935000000.0,-1069000000.0,-1069000000.0
