treasury_shares_number,preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,net_tangible_assets,common_stock_equity,preferred_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,foreign_currency_translation_adjustments,minimum_pension_liabilities,unrealized_gain_loss,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,long_term_debt_and_capital_lease_obligation,long_term_debt,payables_and_accrued_expenses,current_accrued_expenses,total_assets,investments_and_advances,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,other_short_term_investments,cash_and_cash_equivalents,date
395767929.0,30000000.0,438216755.0,833984684.0,3897000000.0,14191000000.0,9747000000.0,26330000000.0,10481000000.0,12139000000.0,734000000.0,27064000000.0,12873000000.0,12873000000.0,-125000000.0,-38000000.0,6000000.0,-93000000.0,14171000000.0,16716000000.0,9718000000.0,735000000.0,1000000.0,734000000.0,91691000000.0,14191000000.0,14191000000.0,5765000000.0,5765000000.0,104564000000.0,4879000000.0,2392000000.0,1287000000.0,1105000000.0,4879000000.0,10294000000.0,2022-12-31
405536856.0,30000000.0,428447828.0,833984684.0,,14934000000.0,10057000000.0,27393000000.0,10791000000.0,12459000000.0,734000000.0,28127000000.0,13193000000.0,13193000000.0,-102000000.0,-39000000.0,6000000.0,-69000000.0,14514000000.0,17369000000.0,9705000000.0,735000000.0,1000000.0,734000000.0,94660000000.0,14934000000.0,14934000000.0,5301000000.0,5301000000.0,107853000000.0,4008000000.0,2402000000.0,1297000000.0,1105000000.0,4008000000.0,15303000000.0,2023-03-31
415875286.0,30000000.0,418109398.0,833984684.0,1525000000.0,14231000000.0,10315000000.0,26877000000.0,11049000000.0,12646000000.0,734000000.0,27611000000.0,13380000000.0,13380000000.0,-96000000.0,-37000000.0,6000000.0,-65000000.0,14814000000.0,17828000000.0,9727000000.0,735000000.0,1000000.0,734000000.0,95317000000.0,14231000000.0,14231000000.0,5321000000.0,5321000000.0,108697000000.0,4294000000.0,2331000000.0,1226000000.0,1105000000.0,4294000000.0,12706000000.0,2023-06-30
420199359.0,30000000.0,413785325.0,833984684.0,,15231000000.0,10759000000.0,28264000000.0,11493000000.0,13033000000.0,734000000.0,28998000000.0,13767000000.0,13767000000.0,-96000000.0,-39000000.0,5000000.0,-62000000.0,14960000000.0,18338000000.0,9750000000.0,735000000.0,1000000.0,734000000.0,99172000000.0,15231000000.0,15231000000.0,5875000000.0,5875000000.0,112939000000.0,2882000000.0,2274000000.0,1169000000.0,1105000000.0,2882000000.0,15643000000.0,2023-09-30
427108909.0,30000000.0,406875775.0,833984684.0,1723000000.0,15982000000.0,11336000000.0,29151000000.0,12070000000.0,13169000000.0,734000000.0,29885000000.0,13903000000.0,13903000000.0,-68000000.0,-38000000.0,3000000.0,-33000000.0,15201000000.0,18662000000.0,9775000000.0,735000000.0,1000000.0,734000000.0,103576000000.0,15982000000.0,15982000000.0,,,117479000000.0,3799000000.0,1833000000.0,815000000.0,1018000000.0,3799000000.0,14259000000.0,2023-12-31
432574088.0,50000000.0,401410596.0,833984684.0,,16133000000.0,12187000000.0,30193000000.0,13409000000.0,14060000000.0,1222000000.0,31415000000.0,15282000000.0,15282000000.0,-69000000.0,-38000000.0,3000000.0,-34000000.0,15430000000.0,19790000000.0,9768000000.0,1223000000.0,1000000.0,1222000000.0,105891000000.0,16133000000.0,16133000000.0,,,121173000000.0,3005000000.0,1873000000.0,800000000.0,1073000000.0,3005000000.0,20021000000.0,2024-03-31
