free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,net_income_from_continuing_operations,date
1352000000.0,-1210000000.0,-3675000000.0,3933000000.0,-920000000.0,103000000.0,334000000.0,834000000.0,906000000.0,-1000000.0,-71000000.0,-1406000000.0,-1406000000.0,18000000.0,21000000.0,-493000000.0,-493000000.0,-1210000000.0,-1210000000.0,258000000.0,615000000.0,-3317000000.0,3932000000.0,-357000000.0,-358000000.0,1000000.0,-937000000.0,-937000000.0,-17000000.0,0.0,0.0,0.0,-920000000.0,-920000000.0,2272000000.0,2272000000.0,339000000.0,-70000000.0,272000000.0,272000000.0,272000000.0,11000000.0,126000000.0,126000000.0,-34000000.0,188000000.0,188000000.0,451000000.0,451000000.0,-92000000.0,-92000000.0,1420000000.0,2022-12-31
594000000.0,-1168000000.0,-3244000000.0,4460000000.0,-461000000.0,251000000.0,424000000.0,937000000.0,834000000.0,,103000000.0,-490000000.0,-490000000.0,-25000000.0,13000000.0,-526000000.0,-526000000.0,-1168000000.0,-1168000000.0,1216000000.0,449000000.0,-3232000000.0,3681000000.0,767000000.0,-12000000.0,779000000.0,-462000000.0,-462000000.0,-1000000.0,,,,-461000000.0,-461000000.0,1055000000.0,1055000000.0,-681000000.0,-30000000.0,-557000000.0,-557000000.0,-557000000.0,-73000000.0,-21000000.0,-21000000.0,103000000.0,70000000.0,70000000.0,448000000.0,448000000.0,-105000000.0,-105000000.0,1220000000.0,2023-03-31
1110000000.0,-1054000000.0,-3796000000.0,4322000000.0,-875000000.0,115000000.0,284000000.0,990000000.0,937000000.0,-2000000.0,55000000.0,-1045000000.0,-1045000000.0,-14000000.0,18000000.0,-521000000.0,-521000000.0,-1054000000.0,-1054000000.0,526000000.0,-643000000.0,-3008000000.0,2365000000.0,1169000000.0,-788000000.0,1957000000.0,-885000000.0,-885000000.0,-10000000.0,,,,-875000000.0,-875000000.0,1985000000.0,1985000000.0,324000000.0,51000000.0,105000000.0,105000000.0,105000000.0,3000000.0,165000000.0,165000000.0,41000000.0,109000000.0,109000000.0,449000000.0,449000000.0,-105000000.0,-105000000.0,1167000000.0,2023-06-30
595000000.0,-1202000000.0,-3777000000.0,4839000000.0,-917000000.0,256000000.0,279000000.0,942000000.0,990000000.0,2000000.0,-50000000.0,-631000000.0,-631000000.0,22000000.0,2000000.0,-515000000.0,-515000000.0,-1202000000.0,-1202000000.0,1062000000.0,736000000.0,-3341000000.0,4077000000.0,326000000.0,-436000000.0,762000000.0,-931000000.0,-931000000.0,-14000000.0,,,,-917000000.0,-917000000.0,1512000000.0,1512000000.0,-134000000.0,-6000000.0,-81000000.0,-81000000.0,-81000000.0,8000000.0,-55000000.0,-55000000.0,61000000.0,124000000.0,124000000.0,457000000.0,457000000.0,-104000000.0,-104000000.0,1108000000.0,2023-09-30
1479000000.0,-1159000000.0,-4163000000.0,4571000000.0,-934000000.0,154000000.0,210000000.0,924000000.0,942000000.0,-1000000.0,-17000000.0,-1240000000.0,-1240000000.0,4000000.0,16000000.0,-509000000.0,-509000000.0,-1159000000.0,-1159000000.0,408000000.0,-404000000.0,-4151000000.0,3747000000.0,812000000.0,-12000000.0,824000000.0,-1190000000.0,-1190000000.0,5000000.0,,,,-805000000.0,-934000000.0,2413000000.0,2413000000.0,438000000.0,70000000.0,342000000.0,342000000.0,342000000.0,44000000.0,-18000000.0,-18000000.0,206000000.0,-591000000.0,-591000000.0,463000000.0,463000000.0,-233000000.0,-104000000.0,2130000000.0,2023-12-31
541000000.0,-955000000.0,-4103000000.0,5048000000.0,-576000000.0,263000000.0,370000000.0,861000000.0,924000000.0,1000000.0,-64000000.0,-593000000.0,-593000000.0,-67000000.0,24000000.0,-540000000.0,,-955000000.0,-955000000.0,945000000.0,458000000.0,-3729000000.0,4187000000.0,487000000.0,-374000000.0,861000000.0,-588000000.0,-588000000.0,-12000000.0,,,,-576000000.0,-576000000.0,1117000000.0,1117000000.0,-487000000.0,-123000000.0,-272000000.0,-272000000.0,-272000000.0,-79000000.0,-13000000.0,-13000000.0,66000000.0,68000000.0,68000000.0,462000000.0,462000000.0,-95000000.0,-95000000.0,1103000000.0,2024-03-31
