free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_investment_properties_purchase_and_sale,sale_of_investment_properties,purchase_of_investment_properties,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,other_non_cash_items,stock_based_compensation,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
138724000.0,-33878000.0,-1820000.0,-11636000.0,179607000.0,-78709000.0,23323000.0,133000.0,30194000.0,29895000.0,299000.0,-126265000.0,-126265000.0,-8665000.0,-124873000.0,-1113000.0,-123760000.0,145729000.0,-33878000.0,179607000.0,-138456000.0,-125000000.0,-13456000.0,-1820000.0,-11636000.0,-90869000.0,-90869000.0,-14651000.0,3605000.0,2241000.0,40808000.0,-38567000.0,-3355000.0,-2355000.0,-78709000.0,217433000.0,217433000.0,3234000.0,-10930000.0,14164000.0,8937000.0,7047000.0,172064000.0,172064000.0,-21316000.0,4178000.0,,47467000.0,2022-12-31
109130000.0,-462000.0,-14536000.0,,,-58885000.0,64707000.0,206000.0,29210000.0,30194000.0,-984000.0,-51659000.0,-51659000.0,-15481000.0,-126180000.0,-1097000.0,-125083000.0,-462000.0,-462000.0,,90464000.0,105000000.0,-14536000.0,-14536000.0,,-117340000.0,-117340000.0,-16501000.0,3108000.0,-42498000.0,,-42498000.0,-2564000.0,-2564000.0,-58885000.0,168015000.0,168015000.0,-48404000.0,-41285000.0,-7119000.0,7690000.0,8246000.0,172949000.0,172949000.0,-5391000.0,-5390000.0,-1000.0,32925000.0,2023-03-31
147415000.0,-11000.0,13949000.0,,,-94558000.0,26314000.0,1461000.0,30381000.0,29210000.0,1171000.0,-297448000.0,-297448000.0,-8856000.0,-139481000.0,-1230000.0,-138251000.0,,,,-149100000.0,-163049000.0,13949000.0,13949000.0,,56646000.0,56646000.0,-36221000.0,2612000.0,207629000.0,,-40306000.0,-22816000.0,-22816000.0,-94558000.0,241973000.0,241973000.0,27151000.0,34835000.0,-7684000.0,-3534000.0,7410000.0,172606000.0,172606000.0,-331843000.0,-5959000.0,-325884000.0,370183000.0,2023-06-30
122626000.0,-25009000.0,-297000.0,,,-80979000.0,65585000.0,247000.0,32455000.0,30381000.0,2074000.0,-46000000.0,-46000000.0,-17862000.0,-139565000.0,-1213000.0,-138352000.0,,,,136436000.0,136733000.0,-297000.0,-297000.0,,-155531000.0,-155531000.0,-19064000.0,3595000.0,-55688000.0,0.0,-55688000.0,-3395000.0,-3395000.0,-80979000.0,203605000.0,203605000.0,-14937000.0,-9576000.0,-5361000.0,6360000.0,7114000.0,171243000.0,171243000.0,-1594000.0,-1594000.0,0.0,35419000.0,2023-09-30
141146000.0,-78000.0,-23785000.0,,,-77925000.0,27595000.0,-3000.0,34866000.0,32455000.0,2411000.0,-143747000.0,-143747000.0,-9879000.0,-139396000.0,-1230000.0,-138166000.0,-78000.0,-78000.0,,5606000.0,29391000.0,-23785000.0,-23785000.0,,-72913000.0,-72913000.0,-13524000.0,5084000.0,42601000.0,77832000.0,-35231000.0,-43620000.0,-43620000.0,-77925000.0,219071000.0,219071000.0,-217000.0,13198000.0,-13415000.0,-725000.0,10126000.0,175040000.0,175040000.0,-1114000.0,24194000.0,-25308000.0,35961000.0,2023-12-31
