treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,other_payable,dividends_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,prepaid_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
14065031.0,316765750.0,330830781.0,3425000000.0,4218000000.0,4496000000.0,15582000000.0,2898000000.0,4496000000.0,,11364000000.0,14762000000.0,11468000000.0,104000000.0,11364000000.0,-128000000.0,-128000000.0,1854000000.0,13200000000.0,146000000.0,146000000.0,9885000000.0,5465000000.0,792000000.0,728000000.0,728000000.0,319000000.0,228000000.0,228000000.0,3398000000.0,3398000000.0,4420000000.0,,,,820000000.0,,820000000.0,,,3600000000.0,1849000000.0,,1751000000.0,,,,,1751000000.0,21353000000.0,14035000000.0,795000000.0,2591000000.0,2591000000.0,6868000000.0,1357000000.0,5511000000.0,3781000000.0,,,,,,,,7318000000.0,688000000.0,,2927000000.0,1158000000.0,1283000000.0,486000000.0,2910000000.0,2910000000.0,-45000000.0,2955000000.0,793000000.0,793000000.0,2022-12-31
7053036.0,315417245.0,322470281.0,3297000000.0,4202000000.0,4207000000.0,15222000000.0,3046000000.0,4207000000.0,,11020000000.0,14936000000.0,11126000000.0,106000000.0,11020000000.0,-13000000.0,-13000000.0,933000000.0,11824000000.0,142000000.0,142000000.0,10364000000.0,5971000000.0,782000000.0,731000000.0,731000000.0,326000000.0,216000000.0,216000000.0,3916000000.0,3916000000.0,4393000000.0,,,,286000000.0,,286000000.0,,,4107000000.0,2429000000.0,,1678000000.0,,,,,1678000000.0,21490000000.0,14051000000.0,786000000.0,2634000000.0,2634000000.0,6813000000.0,1286000000.0,5527000000.0,3818000000.0,,,,,,,,7439000000.0,675000000.0,,2811000000.0,1089000000.0,1288000000.0,434000000.0,3048000000.0,3048000000.0,-46000000.0,3094000000.0,905000000.0,905000000.0,2023-03-31
8271688.0,314198593.0,322470281.0,3075000000.0,4206000000.0,4579000000.0,15555000000.0,3391000000.0,4579000000.0,,11349000000.0,15264000000.0,11456000000.0,107000000.0,11349000000.0,-80000000.0,-80000000.0,1085000000.0,12372000000.0,142000000.0,142000000.0,10245000000.0,5987000000.0,791000000.0,735000000.0,735000000.0,335000000.0,211000000.0,211000000.0,3915000000.0,3915000000.0,4258000000.0,,,,291000000.0,,291000000.0,,,3967000000.0,2351000000.0,,1616000000.0,,,,,1616000000.0,21701000000.0,14052000000.0,821000000.0,2680000000.0,2680000000.0,6770000000.0,1242000000.0,5528000000.0,3781000000.0,,,,,,,,7649000000.0,,719000000.0,2801000000.0,1097000000.0,1300000000.0,404000000.0,2998000000.0,2998000000.0,-42000000.0,3040000000.0,1131000000.0,1131000000.0,2023-06-30
10487742.0,311982539.0,322470281.0,2550000000.0,4329000000.0,4913000000.0,15762000000.0,3429000000.0,4913000000.0,118000000.0,11551000000.0,15080000000.0,11655000000.0,104000000.0,11551000000.0,-158000000.0,-158000000.0,1380000000.0,12947000000.0,142000000.0,142000000.0,10057000000.0,5594000000.0,787000000.0,728000000.0,728000000.0,365000000.0,185000000.0,185000000.0,3529000000.0,3529000000.0,4463000000.0,602000000.0,74000000.0,74000000.0,800000000.0,118000000.0,682000000.0,682000000.0,240000000.0,2747000000.0,605000000.0,28000000.0,2142000000.0,71000000.0,368000000.0,140000000.0,140000000.0,1563000000.0,21712000000.0,13820000000.0,828000000.0,2600000000.0,2600000000.0,6638000000.0,1175000000.0,5463000000.0,3754000000.0,-6736000000.0,10490000000.0,625000000.0,8311000000.0,1438000000.0,116000000.0,0.0,7892000000.0,712000000.0,,2552000000.0,1000000000.0,1185000000.0,367000000.0,2967000000.0,2967000000.0,-30000000.0,2997000000.0,1661000000.0,1661000000.0,2023-09-30
13050787.0,309419494.0,322470281.0,3028000000.0,4198000000.0,6022000000.0,17334000000.0,3430000000.0,6022000000.0,,13136000000.0,16721000000.0,13249000000.0,113000000.0,13136000000.0,11000000.0,11000000.0,1695000000.0,14678000000.0,142000000.0,142000000.0,9822000000.0,5811000000.0,914000000.0,744000000.0,744000000.0,380000000.0,188000000.0,188000000.0,3585000000.0,3585000000.0,4011000000.0,,,,613000000.0,,613000000.0,,,3398000000.0,1708000000.0,,1690000000.0,,,,,1690000000.0,23071000000.0,15630000000.0,810000000.0,3852000000.0,3852000000.0,7114000000.0,1278000000.0,5836000000.0,3854000000.0,,,,,,,,7441000000.0,660000000.0,,2783000000.0,1105000000.0,1284000000.0,394000000.0,2828000000.0,2828000000.0,-37000000.0,2865000000.0,1170000000.0,1170000000.0,2023-12-31
9695361.0,306879420.0,316574781.0,3020000000.0,4196000000.0,5551000000.0,16645000000.0,2341000000.0,5551000000.0,,12449000000.0,15410000000.0,12560000000.0,111000000.0,12449000000.0,-84000000.0,-84000000.0,1295000000.0,13689000000.0,139000000.0,139000000.0,10264000000.0,5101000000.0,846000000.0,736000000.0,736000000.0,372000000.0,186000000.0,186000000.0,2961000000.0,2961000000.0,5163000000.0,,,,1235000000.0,,1235000000.0,,,3928000000.0,2330000000.0,,1598000000.0,,,,,1598000000.0,22824000000.0,15320000000.0,810000000.0,3813000000.0,3813000000.0,6898000000.0,1220000000.0,5678000000.0,3799000000.0,,,,,,,,7504000000.0,710000000.0,,2744000000.0,1139000000.0,1230000000.0,375000000.0,2874000000.0,2874000000.0,-38000000.0,2912000000.0,1176000000.0,1176000000.0,2024-03-31
