free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date,short_term_debt_payments
398000000.0,-287000000.0,-4000000.0,,-183000000.0,793000000.0,1088000000.0,10000000.0,-305000000.0,-621000000.0,-621000000.0,-24000000.0,11000000.0,-178000000.0,-178000000.0,-287000000.0,-287000000.0,-143000000.0,-139000000.0,-4000000.0,-4000000.0,,-265000000.0,-265000000.0,26000000.0,-109000000.0,0.0,-109000000.0,1000000.0,1000000.0,-183000000.0,581000000.0,581000000.0,-135000000.0,219000000.0,110000000.0,-39000000.0,149000000.0,149000000.0,-86000000.0,-324000000.0,-54000000.0,-54000000.0,83000000.0,32000000.0,51000000.0,,-35000000.0,-35000000.0,187000000.0,187000000.0,398000000.0,2022-12-31,
445000000.0,-179000000.0,-587000000.0,,-189000000.0,905000000.0,793000000.0,2000000.0,110000000.0,-385000000.0,-385000000.0,-4000000.0,9000000.0,-177000000.0,-177000000.0,-179000000.0,-179000000.0,-34000000.0,54000000.0,-88000000.0,-587000000.0,,-139000000.0,-139000000.0,-3000000.0,52000000.0,51000000.0,1000000.0,1000000.0,1000000.0,-189000000.0,634000000.0,634000000.0,-134000000.0,13000000.0,-89000000.0,-44000000.0,-45000000.0,-45000000.0,61000000.0,51000000.0,-170000000.0,-170000000.0,55000000.0,31000000.0,18000000.0,,-35000000.0,-35000000.0,207000000.0,207000000.0,425000000.0,2023-03-31,
613000000.0,-208000000.0,0.0,0.0,-166000000.0,1131000000.0,905000000.0,-4000000.0,230000000.0,-380000000.0,-380000000.0,-2000000.0,13000000.0,-186000000.0,-186000000.0,-208000000.0,-208000000.0,3000000.0,3000000.0,0.0,0.0,0.0,-169000000.0,-169000000.0,-1000000.0,-3000000.0,-3000000.0,0.0,1000000.0,1000000.0,-166000000.0,779000000.0,779000000.0,4000000.0,4000000.0,33000000.0,69000000.0,-36000000.0,-36000000.0,-5000000.0,-50000000.0,22000000.0,22000000.0,53000000.0,32000000.0,13000000.0,0.0,-51000000.0,-51000000.0,200000000.0,200000000.0,528000000.0,2023-06-30,
944000000.0,-271000000.0,0.0,0.0,-194000000.0,1661000000.0,1131000000.0,-6000000.0,536000000.0,-407000000.0,-407000000.0,-4000000.0,10000000.0,-184000000.0,-184000000.0,-271000000.0,-271000000.0,42000000.0,42000000.0,0.0,0.0,0.0,-195000000.0,-195000000.0,0.0,-2000000.0,0.0,-2000000.0,1000000.0,1000000.0,-194000000.0,1138000000.0,1138000000.0,273000000.0,-74000000.0,-34000000.0,35000000.0,-69000000.0,-69000000.0,47000000.0,278000000.0,56000000.0,56000000.0,39000000.0,28000000.0,-6000000.0,7000000.0,44000000.0,44000000.0,200000000.0,200000000.0,553000000.0,2023-09-30,
568000000.0,-476000000.0,-70000000.0,,-151000000.0,1170000000.0,1661000000.0,3000000.0,-494000000.0,-745000000.0,-745000000.0,-27000000.0,11000000.0,-183000000.0,-183000000.0,-476000000.0,-476000000.0,-70000000.0,-69000000.0,-1000000.0,-1000000.0,,-468000000.0,-468000000.0,-8000000.0,-311000000.0,38000000.0,-349000000.0,2000000.0,2000000.0,-151000000.0,719000000.0,719000000.0,-212000000.0,102000000.0,-111000000.0,-239000000.0,128000000.0,128000000.0,-48000000.0,-282000000.0,127000000.0,127000000.0,74000000.0,34000000.0,42000000.0,,-1217000000.0,-1217000000.0,194000000.0,194000000.0,1804000000.0,2023-12-31,-69000000.0
543000000.0,-409000000.0,69000000.0,,-167000000.0,1176000000.0,1170000000.0,-6000000.0,12000000.0,-539000000.0,-539000000.0,0.0,22000000.0,-182000000.0,-182000000.0,-409000000.0,-409000000.0,30000000.0,30000000.0,0.0,0.0,,-159000000.0,-159000000.0,-2000000.0,10000000.0,0.0,10000000.0,0.0,0.0,-167000000.0,710000000.0,710000000.0,-133000000.0,-60000000.0,-106000000.0,-48000000.0,-58000000.0,-73000000.0,47000000.0,41000000.0,-55000000.0,-55000000.0,57000000.0,35000000.0,13000000.0,,5000000.0,5000000.0,192000000.0,192000000.0,541000000.0,2024-03-31,
