free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date,net_other_investing_changes
132000000.0,-825000000.0,-2000000.0,100000000.0,-666000000.0,194000000.0,172000000.0,456000000.0,1214000000.0,-758000000.0,-1013000000.0,-1013000000.0,-286000000.0,-286000000.0,-825000000.0,-825000000.0,98000000.0,98000000.0,-2000000.0,100000000.0,-543000000.0,-543000000.0,53000000.0,57000000.0,-4000000.0,-596000000.0,70000000.0,-666000000.0,798000000.0,798000000.0,-299000000.0,-250000000.0,-75000000.0,23000000.0,3000000.0,3000000.0,-34000000.0,60000000.0,60000000.0,309000000.0,309000000.0,309000000.0,-28000000.0,-28000000.0,790000000.0,2022-12-31,
745000000.0,-173000000.0,-800000000.0,594000000.0,-428000000.0,129000000.0,,552000000.0,456000000.0,96000000.0,-686000000.0,-686000000.0,-307000000.0,-307000000.0,-173000000.0,-173000000.0,-206000000.0,-206000000.0,-800000000.0,594000000.0,-391000000.0,-391000000.0,17000000.0,17000000.0,0.0,-408000000.0,20000000.0,-428000000.0,1173000000.0,1173000000.0,461000000.0,480000000.0,12000000.0,-9000000.0,-22000000.0,-22000000.0,-56000000.0,-15000000.0,-15000000.0,321000000.0,321000000.0,321000000.0,-4000000.0,-4000000.0,466000000.0,2023-03-31,
153000000.0,-139000000.0,-2000000.0,130000000.0,-520000000.0,189000000.0,,556000000.0,552000000.0,4000000.0,-319000000.0,-319000000.0,-308000000.0,,-139000000.0,-139000000.0,128000000.0,128000000.0,-2000000.0,130000000.0,-350000000.0,-350000000.0,129000000.0,135000000.0,-6000000.0,-479000000.0,41000000.0,-520000000.0,673000000.0,673000000.0,73000000.0,-20000000.0,24000000.0,-10000000.0,79000000.0,79000000.0,-36000000.0,-20000000.0,-20000000.0,321000000.0,321000000.0,321000000.0,-21000000.0,-21000000.0,356000000.0,2023-06-30,
112000000.0,-200000000.0,-131000000.0,1579000000.0,-548000000.0,133000000.0,206000000.0,1506000000.0,556000000.0,950000000.0,943000000.0,943000000.0,-305000000.0,,-200000000.0,-200000000.0,1448000000.0,1448000000.0,-131000000.0,1579000000.0,-653000000.0,-653000000.0,-106000000.0,8000000.0,-114000000.0,-547000000.0,1000000.0,-548000000.0,660000000.0,660000000.0,-74000000.0,78000000.0,1000000.0,-31000000.0,-122000000.0,-122000000.0,-43000000.0,-18000000.0,-18000000.0,326000000.0,326000000.0,326000000.0,-9000000.0,-9000000.0,478000000.0,2023-09-30,
-180000000.0,-110000000.0,-401000000.0,990000000.0,-853000000.0,202000000.0,160000000.0,1568000000.0,1506000000.0,62000000.0,177000000.0,177000000.0,-305000000.0,,-107000000.0,-110000000.0,589000000.0,589000000.0,-401000000.0,990000000.0,-788000000.0,-788000000.0,41000000.0,45000000.0,-4000000.0,-829000000.0,24000000.0,-853000000.0,673000000.0,673000000.0,-92000000.0,-103000000.0,-91000000.0,39000000.0,63000000.0,63000000.0,-81000000.0,4000000.0,4000000.0,330000000.0,330000000.0,330000000.0,-15000000.0,-15000000.0,527000000.0,2023-12-31,
282000000.0,-6000000.0,0.0,400000000.0,-557000000.0,182000000.0,,652000000.0,1568000000.0,-916000000.0,89000000.0,89000000.0,-305000000.0,,-6000000.0,-6000000.0,400000000.0,400000000.0,0.0,400000000.0,-1844000000.0,-1844000000.0,323000000.0,324000000.0,-1000000.0,-525000000.0,32000000.0,-557000000.0,839000000.0,839000000.0,536000000.0,560000000.0,33000000.0,-6000000.0,-51000000.0,-51000000.0,-60000000.0,-26000000.0,-26000000.0,337000000.0,337000000.0,337000000.0,-1000000.0,-1000000.0,53000000.0,2024-03-31,-1642000000.0
