treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,commercial_paper,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,dividends_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,defined_pension_benefit,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,finished_goods,raw_materials,receivables,other_receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
24000000.0,299000000.0,323000000.0,4722000000.0,4852000000.0,-3693000000.0,8319000000.0,-729000000.0,-3693000000.0,,3467000000.0,7461000000.0,3469000000.0,2000000.0,3467000000.0,-4000000.0,-4000000.0,1140000000.0,4224000000.0,375000000.0,12000000.0,12000000.0,0.0,8708000000.0,5675000000.0,603000000.0,,,1078000000.0,1078000000.0,3994000000.0,,3994000000.0,3033000000.0,,858000000.0,,858000000.0,,,2175000000.0,534000000.0,,1641000000.0,112000000.0,82000000.0,82000000.0,1447000000.0,12177000000.0,9873000000.0,401000000.0,,7160000000.0,3187000000.0,3973000000.0,2312000000.0,,2312000000.0,,,2312000000.0,,,,2304000000.0,80000000.0,1361000000.0,880000000.0,481000000.0,733000000.0,,733000000.0,,,130000000.0,130000000.0,2022-10-31
24000000.0,299000000.0,323000000.0,4412000000.0,4570000000.0,-3553000000.0,8169000000.0,-612000000.0,-3553000000.0,,3599000000.0,7591000000.0,3601000000.0,2000000.0,3599000000.0,-4000000.0,-4000000.0,1144000000.0,4344000000.0,391000000.0,12000000.0,12000000.0,0.0,8366000000.0,5667000000.0,599000000.0,,,1076000000.0,1076000000.0,3992000000.0,,3992000000.0,2699000000.0,,578000000.0,,578000000.0,,,2121000000.0,602000000.0,,1519000000.0,113000000.0,32000000.0,32000000.0,1374000000.0,11967000000.0,9880000000.0,410000000.0,,7152000000.0,3177000000.0,3975000000.0,2318000000.0,,2318000000.0,,,2318000000.0,,,,2087000000.0,81000000.0,1251000000.0,805000000.0,446000000.0,597000000.0,,597000000.0,,,158000000.0,158000000.0,2023-01-31
25000000.0,298000000.0,323000000.0,4536000000.0,4759000000.0,-3554000000.0,8345000000.0,-184000000.0,-3554000000.0,,3586000000.0,8082000000.0,3588000000.0,2000000.0,3586000000.0,-6000000.0,-6000000.0,1219000000.0,4392000000.0,407000000.0,12000000.0,12000000.0,0.0,8485000000.0,6197000000.0,629000000.0,,,1072000000.0,1072000000.0,4496000000.0,,4496000000.0,2288000000.0,,263000000.0,,263000000.0,,,2025000000.0,537000000.0,,1488000000.0,113000000.0,22000000.0,22000000.0,1353000000.0,12073000000.0,9969000000.0,465000000.0,,7140000000.0,3167000000.0,3973000000.0,2364000000.0,,2364000000.0,,,2364000000.0,,,,2104000000.0,73000000.0,1280000000.0,878000000.0,402000000.0,528000000.0,,528000000.0,,,223000000.0,223000000.0,2023-04-30
25000000.0,298000000.0,323000000.0,4472000000.0,4967000000.0,-3446000000.0,8322000000.0,-161000000.0,-3446000000.0,306000000.0,3661000000.0,8144000000.0,3663000000.0,2000000.0,3661000000.0,-3000000.0,-3000000.0,1219000000.0,4451000000.0,420000000.0,12000000.0,12000000.0,0.0,8395000000.0,6173000000.0,90000000.0,230000000.0,230000000.0,1147000000.0,1067000000.0,4706000000.0,223000000.0,4483000000.0,2222000000.0,6000000.0,261000000.0,83000000.0,178000000.0,178000000.0,222000000.0,1733000000.0,294000000.0,57000000.0,1439000000.0,113000000.0,20000000.0,20000000.0,1306000000.0,12058000000.0,9997000000.0,53000000.0,164000000.0,7107000000.0,3142000000.0,3965000000.0,2673000000.0,-3518000000.0,6191000000.0,291000000.0,275000000.0,4004000000.0,1547000000.0,74000000.0,0.0,2061000000.0,52000000.0,1291000000.0,919000000.0,372000000.0,529000000.0,35000000.0,494000000.0,-19000000.0,513000000.0,189000000.0,189000000.0,2023-07-31
25000000.0,298000000.0,323000000.0,4615000000.0,4706000000.0,-3330000000.0,8461000000.0,-71000000.0,-3330000000.0,,3755000000.0,8255000000.0,3757000000.0,2000000.0,3755000000.0,-6000000.0,-6000000.0,1212000000.0,4573000000.0,388000000.0,12000000.0,12000000.0,0.0,8500000000.0,6190000000.0,614000000.0,,,1076000000.0,1076000000.0,4500000000.0,,4500000000.0,2310000000.0,,206000000.0,,206000000.0,,,2104000000.0,541000000.0,,1563000000.0,113000000.0,82000000.0,82000000.0,1368000000.0,12257000000.0,10018000000.0,504000000.0,,7085000000.0,3125000000.0,3960000000.0,2429000000.0,,2429000000.0,,,2429000000.0,,,,2239000000.0,82000000.0,1340000000.0,847000000.0,493000000.0,726000000.0,,726000000.0,,,91000000.0,91000000.0,2023-10-31
25000000.0,298099835.0,323099835.0,4351000000.0,4520000000.0,-3222000000.0,8369000000.0,14000000.0,-3222000000.0,,3849000000.0,8355000000.0,3851000000.0,2000000.0,3849000000.0,-23000000.0,-23000000.0,1212000000.0,4665000000.0,407000000.0,12000000.0,12000000.0,0.0,8255000000.0,6199000000.0,625000000.0,,,1068000000.0,1068000000.0,4506000000.0,,4506000000.0,2056000000.0,,14000000.0,,14000000.0,,,2042000000.0,615000000.0,,1427000000.0,113000000.0,9000000.0,9000000.0,1305000000.0,12106000000.0,10036000000.0,495000000.0,,7071000000.0,3108000000.0,3963000000.0,2470000000.0,,2470000000.0,,,2470000000.0,,,,2070000000.0,78000000.0,1188000000.0,744000000.0,444000000.0,635000000.0,,635000000.0,,,169000000.0,169000000.0,2024-01-31
