treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,net_tangible_assets,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_debt_and_capital_lease_obligation,current_debt,other_current_borrowings,payables_and_accrued_expenses,payables,accounts_payable,total_assets,investments_and_advances,long_term_equity_investment,investments_in_other_ventures_under_equity_method,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,receivables,receivables_adjustments_allowances,other_receivables,taxes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date
198875.0,235960991.0,236159866.0,8487000000.0,9019000000.0,14141000000.0,23617000000.0,14141000000.0,14598000000.0,22763000000.0,15478000000.0,880000000.0,14598000000.0,-3284000000.0,-3284000000.0,12000000.0,15144000000.0,2748000000.0,2000000.0,2000000.0,60016000000.0,4957000000.0,4714000000.0,243000000.0,8165000000.0,8165000000.0,854000000.0,854000000.0,854000000.0,133000000.0,133000000.0,133000000.0,75494000000.0,45644000000.0,1954000000.0,1954000000.0,457000000.0,111000000.0,346000000.0,10027000000.0,9000000000.0,-30000000.0,399000000.0,28000000.0,8603000000.0,43013000000.0,42481000000.0,532000000.0,2022-12-31
8372525.0,227898186.0,236270711.0,8464000000.0,9058000000.0,14105000000.0,23509000000.0,14105000000.0,14451000000.0,22601000000.0,15314000000.0,863000000.0,14451000000.0,-3062000000.0,-3062000000.0,498000000.0,15293000000.0,2716000000.0,2000000.0,2000000.0,61246000000.0,4961000000.0,4710000000.0,251000000.0,8150000000.0,8150000000.0,908000000.0,908000000.0,908000000.0,220000000.0,220000000.0,220000000.0,76560000000.0,46496000000.0,2011000000.0,2011000000.0,346000000.0,,346000000.0,10098000000.0,9416000000.0,,,,9416000000.0,43766000000.0,43172000000.0,594000000.0,2023-03-31
10194421.0,226111096.0,236305517.0,8592000000.0,9055000000.0,14256000000.0,23658000000.0,14256000000.0,14603000000.0,22697000000.0,15470000000.0,867000000.0,14603000000.0,-3160000000.0,-3160000000.0,604000000.0,15637000000.0,2728000000.0,2000000.0,2000000.0,61877000000.0,4992000000.0,4735000000.0,257000000.0,8094000000.0,8094000000.0,961000000.0,961000000.0,961000000.0,191000000.0,191000000.0,191000000.0,77347000000.0,46475000000.0,2020000000.0,2020000000.0,347000000.0,,347000000.0,10328000000.0,9926000000.0,,,,9926000000.0,5913000000.0,5450000000.0,463000000.0,2023-06-30
12066137.0,224254958.0,236321095.0,8424000000.0,9186000000.0,14102000000.0,23634000000.0,14102000000.0,14448000000.0,22373000000.0,15158000000.0,710000000.0,14448000000.0,-3473000000.0,-3473000000.0,722000000.0,15877000000.0,2764000000.0,2000000.0,2000000.0,61311000000.0,4994000000.0,4736000000.0,258000000.0,7925000000.0,7925000000.0,1261000000.0,1261000000.0,1261000000.0,444000000.0,444000000.0,444000000.0,76469000000.0,45341000000.0,2074000000.0,2074000000.0,346000000.0,,346000000.0,10674000000.0,9437000000.0,,,,9437000000.0,5827000000.0,5065000000.0,762000000.0,2023-09-30
100000.0,222168150.0,222268150.0,8604000000.0,9003000000.0,15206000000.0,24707000000.0,15206000000.0,15704000000.0,23623000000.0,16525000000.0,821000000.0,15704000000.0,-2497000000.0,-2497000000.0,7000000.0,15617000000.0,2589000000.0,2000000.0,2000000.0,62672000000.0,5092000000.0,4694000000.0,398000000.0,7919000000.0,7919000000.0,1084000000.0,1084000000.0,1084000000.0,79000000.0,79000000.0,79000000.0,79197000000.0,48246000000.0,2174000000.0,2174000000.0,498000000.0,151000000.0,347000000.0,10718000000.0,9214000000.0,-30000000.0,341000000.0,21000000.0,8882000000.0,45220000000.0,44821000000.0,399000000.0,2023-12-31
