symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
HSY,Consumer Staples,49425819484.41619,204373590.0,2023-03-31,0.10076412849906742,51842181341.25345,57066013563.59547,241.84054057286068,279.224011104348
HSY,Consumer Staples,51842181341.25345,204448235.0,2023-06-30,0.04540518095515854,41800323423.5558,43698274672.5865,253.57118559254596,213.7375980408268
HSY,Consumer Staples,41800323423.5558,204489207.0,2023-09-30,-0.16472028309991749,37055422993.3821,30951643227.52501,204.4133479551114,151.36076706251302
HSY,Consumer Staples,37055422993.3821,204392926.0,2023-12-31,-0.06010804877977528,,,181.295036567861,
