free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,pension_and_employee_benefit_expense,gain_loss_on_sale_of_ppe,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date,short_term_debt_payments,short_term_debt_issuance
711000000.0,-183000000.0,-2000000.0,-1000000.0,-71000000.0,880000000.0,529000000.0,16000000.0,335000000.0,-385000000.0,-385000000.0,-2000000.0,17000000.0,-214000000.0,,-183000000.0,-183000000.0,-3000000.0,,-3000000.0,-2000000.0,-1000000.0,-62000000.0,-62000000.0,5000000.0,0.0,0.0,0.0,-67000000.0,4000000.0,-71000000.0,782000000.0,782000000.0,280000000.0,544000000.0,,-315000000.0,-183000000.0,-132000000.0,-132000000.0,-13000000.0,47000000.0,17000000.0,-117000000.0,3000000.0,72000000.0,0.0,-142000000.0,-142000000.0,241000000.0,241000000.0,151000000.0,151000000.0,90000000.0,-89000000.0,-98000000.0,1000000.0,0.0,417000000.0,2022-12-31,,
279000000.0,-396000000.0,-255000000.0,2248000000.0,-71000000.0,545000000.0,880000000.0,2000000.0,-337000000.0,1361000000.0,1361000000.0,-27000000.0,11000000.0,-220000000.0,-220000000.0,-396000000.0,-396000000.0,1993000000.0,,1993000000.0,-255000000.0,2248000000.0,-2048000000.0,-2048000000.0,1000000.0,-1978000000.0,,-1978000000.0,-71000000.0,,-71000000.0,350000000.0,350000000.0,-82000000.0,112000000.0,-40000000.0,153000000.0,63000000.0,90000000.0,90000000.0,,-86000000.0,-221000000.0,48000000.0,-51000000.0,80000000.0,,-115000000.0,-115000000.0,250000000.0,250000000.0,165000000.0,165000000.0,85000000.0,-71000000.0,-71000000.0,,,339000000.0,2023-03-31,,
321000000.0,-122000000.0,-805000000.0,1000000.0,-93000000.0,366000000.0,545000000.0,0.0,-179000000.0,-567000000.0,-567000000.0,-6000000.0,2000000.0,-216000000.0,-216000000.0,-122000000.0,-122000000.0,-225000000.0,,-804000000.0,-805000000.0,1000000.0,-26000000.0,-26000000.0,0.0,67000000.0,,-4000000.0,-93000000.0,,-93000000.0,414000000.0,414000000.0,-108000000.0,108000000.0,-27000000.0,-133000000.0,-66000000.0,-67000000.0,-67000000.0,,-13000000.0,-43000000.0,-153000000.0,-25000000.0,86000000.0,,-128000000.0,-128000000.0,256000000.0,256000000.0,173000000.0,173000000.0,83000000.0,-96000000.0,-70000000.0,,,351000000.0,2023-06-30,,
395000000.0,0.0,-2099000000.0,5319000000.0,-148000000.0,499000000.0,366000000.0,-6000000.0,139000000.0,4460000000.0,4460000000.0,-1000000.0,5000000.0,-216000000.0,-216000000.0,0.0,0.0,4672000000.0,1452000000.0,3220000000.0,-2099000000.0,5319000000.0,-4864000000.0,-4864000000.0,1000000.0,-4717000000.0,0.0,-4717000000.0,-148000000.0,0.0,-148000000.0,543000000.0,543000000.0,-58000000.0,-58000000.0,-20000000.0,-65000000.0,-24000000.0,-41000000.0,-41000000.0,,-96000000.0,181000000.0,158000000.0,-62000000.0,73000000.0,0.0,-34000000.0,-34000000.0,310000000.0,310000000.0,208000000.0,208000000.0,102000000.0,-68000000.0,-68000000.0,,,382000000.0,2023-09-30,,
652000000.0,0.0,-11000000.0,0.0,-137000000.0,560000000.0,499000000.0,15000000.0,46000000.0,-660000000.0,-660000000.0,-7000000.0,6000000.0,-216000000.0,-216000000.0,0.0,0.0,-443000000.0,-432000000.0,-11000000.0,-11000000.0,0.0,-83000000.0,-83000000.0,58000000.0,-60000000.0,,11000000.0,-81000000.0,56000000.0,-137000000.0,789000000.0,789000000.0,96000000.0,-262000000.0,32000000.0,44000000.0,-61000000.0,105000000.0,105000000.0,,13000000.0,269000000.0,71000000.0,-25000000.0,81000000.0,296000000.0,-146000000.0,-146000000.0,350000000.0,350000000.0,233000000.0,233000000.0,117000000.0,11000000.0,-66000000.0,,,126000000.0,2023-12-31,,
-219000000.0,-233000000.0,-2455000000.0,3043000000.0,-115000000.0,477000000.0,560000000.0,-7000000.0,-76000000.0,144000000.0,144000000.0,-22000000.0,35000000.0,-224000000.0,-224000000.0,-233000000.0,-233000000.0,588000000.0,601000000.0,-13000000.0,-2250000000.0,2237000000.0,-116000000.0,-116000000.0,-1000000.0,0.0,,0.0,-115000000.0,,-115000000.0,-104000000.0,-104000000.0,-572000000.0,-219000000.0,10000000.0,-9000000.0,-18000000.0,9000000.0,9000000.0,,-21000000.0,-333000000.0,7000000.0,-50000000.0,96000000.0,,-111000000.0,-111000000.0,320000000.0,320000000.0,217000000.0,217000000.0,103000000.0,-72000000.0,-72000000.0,,,285000000.0,2024-03-31,-205000000.0,806000000.0
