ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,other_equity_interest,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,assets_held_for_sale_current,inventory,finished_goods,work_in_process,raw_materials,receivables,other_receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,additional_paid_in_capital
190611458.0,190611458.0,6165000000.0,7786000000.0,-4761000000.0,25568000000.0,978000000.0,-4761000000.0,741000000.0,18523000000.0,24748000000.0,18624000000.0,101000000.0,18523000000.0,15677000000.0,-288000000.0,-288000000.0,2943000000.0,191000000.0,191000000.0,0.0,14900000000.0,9124000000.0,1177000000.0,262000000.0,262000000.0,719000000.0,719000000.0,6966000000.0,741000000.0,6225000000.0,,5776000000.0,19000000.0,1400000000.0,1400000000.0,820000000.0,820000000.0,820000000.0,398000000.0,3139000000.0,818000000.0,2321000000.0,376000000.0,376000000.0,1945000000.0,33524000000.0,26770000000.0,553000000.0,73000000.0,73000000.0,23284000000.0,6001000000.0,17283000000.0,2860000000.0,-2233000000.0,5093000000.0,756000000.0,3008000000.0,1251000000.0,78000000.0,0.0,6754000000.0,258000000.0,47000000.0,1291000000.0,181000000.0,396000000.0,714000000.0,4278000000.0,2987000000.0,40000000.0,1251000000.0,-40000000.0,1291000000.0,880000000.0,880000000.0,2022-12-31,
189360959.0,189360959.0,8488000000.0,9768000000.0,-6673000000.0,27339000000.0,849000000.0,-6673000000.0,735000000.0,18306000000.0,26526000000.0,18408000000.0,102000000.0,18306000000.0,15407000000.0,-288000000.0,-288000000.0,2998000000.0,189000000.0,189000000.0,0.0,17099000000.0,10948000000.0,1215000000.0,208000000.0,208000000.0,570000000.0,570000000.0,8955000000.0,735000000.0,8220000000.0,,6151000000.0,20000000.0,1525000000.0,1525000000.0,813000000.0,813000000.0,813000000.0,285000000.0,3508000000.0,946000000.0,2562000000.0,508000000.0,508000000.0,2054000000.0,35507000000.0,28507000000.0,565000000.0,74000000.0,74000000.0,24979000000.0,6688000000.0,18291000000.0,2889000000.0,,2889000000.0,2889000000.0,,,,,7000000000.0,307000000.0,61000000.0,1541000000.0,315000000.0,463000000.0,763000000.0,4546000000.0,3274000000.0,41000000.0,1231000000.0,-38000000.0,1269000000.0,545000000.0,545000000.0,2023-03-31,
189085602.0,189085602.0,8444000000.0,9524000000.0,-6390000000.0,27238000000.0,541000000.0,-6390000000.0,714000000.0,18428000000.0,26295000000.0,18531000000.0,103000000.0,18428000000.0,15391000000.0,-263000000.0,-263000000.0,3111000000.0,189000000.0,189000000.0,0.0,16831000000.0,10522000000.0,1305000000.0,184000000.0,184000000.0,452000000.0,452000000.0,8581000000.0,714000000.0,7867000000.0,,6309000000.0,,1648000000.0,1648000000.0,943000000.0,943000000.0,,389000000.0,3329000000.0,935000000.0,2394000000.0,365000000.0,365000000.0,2029000000.0,35362000000.0,28512000000.0,699000000.0,84000000.0,84000000.0,24818000000.0,6401000000.0,18417000000.0,2911000000.0,,2911000000.0,2911000000.0,,,,,6850000000.0,334000000.0,0.0,1555000000.0,285000000.0,486000000.0,784000000.0,4595000000.0,3164000000.0,48000000.0,1383000000.0,-35000000.0,1418000000.0,366000000.0,366000000.0,2023-06-30,
189439991.0,189439991.0,13037000000.0,14272000000.0,-11170000000.0,32152000000.0,-981000000.0,-11170000000.0,736000000.0,18616000000.0,29756000000.0,18716000000.0,100000000.0,18616000000.0,15470000000.0,-321000000.0,-321000000.0,3278000000.0,189000000.0,189000000.0,0.0,23577000000.0,15095000000.0,1479000000.0,404000000.0,404000000.0,812000000.0,812000000.0,11876000000.0,736000000.0,11140000000.0,524000000.0,8482000000.0,,1940000000.0,1940000000.0,2396000000.0,2396000000.0,,461000000.0,3685000000.0,1190000000.0,2495000000.0,383000000.0,383000000.0,2112000000.0,42293000000.0,34792000000.0,1343000000.0,87000000.0,87000000.0,29786000000.0,9050000000.0,20736000000.0,3576000000.0,,3576000000.0,3576000000.0,,,,,7501000000.0,463000000.0,0.0,1638000000.0,302000000.0,513000000.0,823000000.0,4901000000.0,3477000000.0,43000000.0,1381000000.0,-24000000.0,1405000000.0,499000000.0,499000000.0,2023-09-30,
189808581.0,189808581.0,12565000000.0,13125000000.0,-9754000000.0,31890000000.0,51000000.0,-9754000000.0,,18765000000.0,29925000000.0,18829000000.0,64000000.0,18765000000.0,,-198000000.0,-198000000.0,3220000000.0,190000000.0,190000000.0,0.0,22858000000.0,14854000000.0,2879000000.0,,,815000000.0,815000000.0,11160000000.0,,11160000000.0,,8004000000.0,272000000.0,1900000000.0,1900000000.0,1965000000.0,1965000000.0,,544000000.0,3323000000.0,1129000000.0,2194000000.0,88000000.0,88000000.0,2106000000.0,41687000000.0,33632000000.0,2160000000.0,91000000.0,91000000.0,28519000000.0,8540000000.0,19979000000.0,2862000000.0,-2459000000.0,5321000000.0,,3532000000.0,1605000000.0,184000000.0,0.0,8055000000.0,491000000.0,1106000000.0,1472000000.0,217000000.0,427000000.0,828000000.0,4426000000.0,3196000000.0,,1230000000.0,-15000000.0,1245000000.0,560000000.0,560000000.0,2023-12-31,15553000000.0
189463015.0,189463015.0,13231000000.0,13708000000.0,-9744000000.0,32374000000.0,-171000000.0,-9744000000.0,,18666000000.0,29806000000.0,18730000000.0,64000000.0,18666000000.0,,-234000000.0,-234000000.0,3239000000.0,189000000.0,189000000.0,0.0,23086000000.0,14649000000.0,2826000000.0,,,683000000.0,683000000.0,11140000000.0,,11140000000.0,,8437000000.0,245000000.0,1777000000.0,1777000000.0,2568000000.0,2568000000.0,,379000000.0,3468000000.0,1174000000.0,2294000000.0,182000000.0,182000000.0,2112000000.0,41816000000.0,33550000000.0,2191000000.0,113000000.0,113000000.0,28410000000.0,8340000000.0,20070000000.0,2836000000.0,,,,,,,,8266000000.0,466000000.0,1136000000.0,1476000000.0,238000000.0,436000000.0,802000000.0,4711000000.0,3502000000.0,,1209000000.0,-13000000.0,1222000000.0,477000000.0,477000000.0,2024-03-31,15472000000.0
